tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
278,2,1188600,106800,117400,89500,79400,40100,809400,100,0
279,2,1047600,103500,127400,87400,77500,33900,684100,200,300
280,2,1168300,134300,123100,94600,79700,40600,786600,100,100
281,2,1223900,129400,147400,90000,79300,38800,822400,200,200
282,2,1112900,119500,110900,88500,78300,35300,762200,100,200
283,2,2020700,112400,139800,88200,79000,39800,1646900,200,200
284,2,1259400,129800,116500,100000,87600,39700,877900,200,0
285,2,1002300,135100,141300,92200,81600,39700,587000,200,100
286,2,1195700,124400,106500,91900,81100,39300,806300,200,100
287,2,1215900,126500,111800,94000,84600,40000,787100,200,0
288,2,1036400,122700,87600,90600,80000,40400,701800,100,200
289,2,1072600,126700,107100,90800,80500,40600,716900,100,100
290,2,1118600,105900,100000,88700,78200,39600,775400,200,100
291,2,1039100,100100,96300,83100,73400,39400,678800,100,100
292,2,1257800,163900,313500,100200,85100,39100,626900,300,200
293,2,1140300,111400,112000,87800,77300,38200,784200,200,100
294,2,2177200,127200,133100,90100,79900,39900,1776700,100,100
295,2,967200,121600,110300,88600,78300,40400,593200,100,200
296,2,1023200,111700,107800,87400,78000,35100,663000,100,200
297,2,2230800,237500,104200,109500,93500,41900,1722000,200,0
298,2,1240900,113800,120300,86500,76200,37100,799300,200,100
299,2,1125600,180500,113000,86500,75500,36100,690900,200,100
300,2,1461800,406200,101800,95800,84100,38100,815500,100,100
301,2,1941600,120700,90600,112600,100400,48600,1571900,200,0
302,2,1450300,142600,139200,85400,75600,36700,1042500,200,100
303,2,1653000,463200,91300,94300,82700,40100,969200,100,100
304,2,1500700,135000,104600,86500,75700,34800,1135300,100,100
305,2,1463900,107400,109500,92600,83300,39800,1110900,100,100
306,2,2345500,114800,91000,112500,100800,48500,1884400,100,300
307,2,1421400,147800,111700,88000,78200,39500,977300,200,100
308,2,1038800,101100,90700,92300,80100,38600,722500,100,200
309,2,1007400,112300,110800,91500,81200,39400,648600,200,100
310,2,1029800,120900,107000,90000,80000,37500,649200,100,200
311,2,817700,98900,84600,87800,78400,37400,506300,200,100
312,2,991500,150000,103300,90700,79300,39600,617700,200,100
313,2,1295800,117200,89000,93700,85100,37800,968900,100,100
314,2,1144000,101200,102900,90200,80700,40500,813400,100,300
315,2,1211600,108200,97900,87000,76900,39400,818800,100,0
316,2,1350600,125400,101700,88700,79400,40300,918700,200,100
317,2,1919100,103600,87900,94800,83700,36500,1596800,100,200
318,2,1552700,126200,133900,86900,77500,40400,1126300,100,200
319,2,2250600,173600,102700,105100,93000,36100,1827000,100,100
320,2,1332000,120900,98100,92400,82400,42300,989500,200,200
321,2,1046100,122100,84800,89200,78900,38600,692000,100,100
322,2,925600,96700,80600,96900,86800,39000,593900,200,100
323,2,989400,127800,96600,91200,81000,37300,646200,200,100
324,2,965000,115600,84600,94600,79100,39200,644900,200,300
325,2,928000,130200,104300,88100,77700,35900,577900,200,100
326,2,1087500,129200,91800,89300,79500,40700,748100,100,200
327,2,1085400,93500,90600,85900,79900,47100,773100,0,100
328,2,1197200,127100,101900,101300,88500,48200,836500,200,100
329,2,1126000,124300,125200,90400,80200,40700,729000,200,0
330,2,1147600,137100,114100,90100,80300,39900,769200,200,200
331,2,988200,119200,102700,92800,83200,40000,633900,100,100
332,2,931300,111900,98200,90100,80000,40200,592900,100,200
333,2,981200,103800,99300,94300,83900,38900,633600,200,100
334,2,918300,94700,80400,87100,77700,38300,598200,100,100
335,2,1010000,114400,100000,87800,77600,39100,676700,200,100
336,2,1029600,114300,84500,87700,77800,40000,677700,200,100
337,2,966400,177700,92300,88200,78600,38700,573600,100,200
338,2,1025400,123900,96200,83700,73700,37800,620800,200,100
339,2,1215800,109700,86800,88700,79100,39300,869500,200,100
340,2,1361000,102100,93500,85900,76200,38500,1059600,100,100
341,2,1917200,110500,83200,100100,88800,39900,1599200,200,100
342,2,1285900,132200,114600,84400,74600,35500,925100,100,100
343,2,1341500,373600,102700,93000,80400,40100,746600,200,100
344,2,1996100,113500,109100,90300,80200,39400,1655600,200,200
345,2,1454300,112800,120200,90400,79900,38900,1102500,200,100
346,2,3128200,175000,100500,110200,97700,38800,2688800,200,300
347,2,1328800,111100,112100,85100,74900,32900,997000,100,100
348,2,1306600,149700,104700,91800,81800,38500,935800,100,0
349,2,1310700,116800,91100,86800,77700,39700,990000,100,100
350,2,1298400,98300,96300,87300,78500,39200,986200,200,100
351,2,1201200,117700,126200,87700,77700,38400,743600,200,100
352,2,1275300,147400,104600,93800,81400,47400,895800,200,200
353,2,1080500,127900,90800,89300,79200,39700,745200,100,100
354,2,1113100,96700,92000,93300,83900,37800,802600,200,100
355,2,1072700,105400,121400,87600,78100,38700,722700,100,100
356,2,1071900,97500,117600,85000,78500,47300,729900,100,100
357,2,883500,104100,101000,107800,97400,32600,534900,200,200
358,2,836100,119600,116000,92000,84600,38700,413300,100,100
359,2,839100,116100,97300,93100,83100,37300,469300,100,100
360,2,823800,112300,109900,89800,79500,38700,460900,100,200
361,2,1069300,110400,119500,90100,79800,36800,700900,200,100
362,2,1804100,120300,115300,85600,76600,37000,1448600,100,100
363,2,1326400,128200,179100,87400,77900,39800,896300,100,300
364,2,1130600,107500,106400,90400,81000,39800,789500,100,100
365,2,904900,131100,100000,92200,82300,38100,538700,200,100
366,2,1128300,107400,113200,93900,84000,37000,742800,100,0
367,2,1073900,148600,134000,105900,91800,46500,628600,100,200
368,2,1093600,141800,128700,119700,108300,33600,664200,100,100
369,2,1060500,122300,132200,93400,82900,39100,674200,100,200
370,2,1062400,124800,120500,98300,86200,33700,599300,100,200
371,2,1089000,130400,130500,90500,80900,38300,657700,200,100
372,2,1204000,128600,166800,88400,78600,39200,788000,200,200
373,2,1071700,105400,105900,87200,77600,38300,743900,200,200
374,2,970500,120100,115500,90000,79400,34700,614400,200,0
375,2,932800,109100,90100,88300,78400,38500,606800,200,0
376,2,1043600,118000,94800,90600,80900,40000,695700,200,100
