tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
296,0,696400,170600,69000,124600,114000,83800,291500,200,100
297,0,954500,153400,126400,123700,113000,83600,453300,200,100
298,0,810800,160500,61900,133100,131300,126600,326500,200,200
299,0,1461600,142600,184000,135700,131800,127300,950000,100,200
300,0,655200,147400,75400,115900,109000,77100,284200,100,200
301,0,677100,153500,88000,115600,108800,71900,220500,200,100
302,0,696600,157200,66800,126600,115800,91400,317000,200,200
303,0,1076000,168200,84200,318900,306100,80800,473300,200,100
304,0,1584600,166000,92900,131600,124100,80300,1150200,200,200
305,0,8048100,5371600,84600,163300,122600,145100,2389000,200,100
306,0,1413500,164800,80600,124300,114200,96900,958700,100,200
307,0,1428500,531800,75500,126500,114700,97200,643300,200,0
308,0,1779900,167900,66200,155900,143400,125300,1356900,0,100
309,0,2312700,170800,95800,292100,124200,98300,1704300,200,100
310,0,1662000,228400,82500,165300,151900,120900,1098900,200,100
311,0,1143700,159100,92100,125800,115200,100700,717900,100,100
312,0,4369300,165900,74000,193500,166400,181500,3898200,200,100
313,0,1895300,162600,132900,124600,113200,87500,1435300,100,200
314,0,2583500,185800,98000,150800,138200,107900,2098300,100,200
315,0,2112200,188300,429600,133200,114100,120600,1215500,200,200
316,0,1616100,158900,98200,156400,133700,146300,1037700,200,100
317,0,1626000,177000,329000,126500,118900,101200,936700,200,100
318,0,1749100,166000,90000,150700,138300,90400,1250900,200,200
319,0,2059500,176500,126000,191900,164000,180300,1480100,100,100
320,0,1284600,168400,101400,125300,115500,99500,838900,200,200
321,0,1124300,161600,67000,120300,110500,85100,702000,200,200
322,0,1084200,140900,85300,126900,116400,96500,658500,200,0
323,0,1548600,154200,77400,122200,115700,96000,1163900,100,100
324,0,1091300,170900,64900,125000,114100,88100,701300,200,200
325,0,4491600,641200,69000,159700,145300,101400,3593500,200,100
326,0,4621700,3036600,65800,151400,117400,136700,1337900,200,100
327,0,1354900,149100,86600,121000,113300,98500,962800,200,200
328,0,1558200,146400,75600,120700,114200,101400,1119000,200,200
329,0,1644900,160800,75700,144300,136300,97500,1181400,0,200
330,0,2620600,158000,77500,153600,133800,147000,2182200,100,300
331,0,3770900,168400,79500,127000,117000,95700,3353800,100,100
332,0,1673400,178500,77800,150900,142200,126000,1225400,100,100
333,0,1771700,426700,112000,125300,115200,97600,1065300,200,200
334,0,2238800,183400,78200,149000,140000,113300,1761400,200,200
335,0,2242200,186900,82400,151900,140100,114400,1787900,200,200
336,0,1434800,158000,79900,119800,112700,95300,999200,100,100
337,0,1320400,171700,82800,121800,112400,92100,907600,200,100
338,0,1821600,162900,70200,122700,112000,89500,1405800,100,0
339,0,1393700,145500,85500,117600,110100,85600,999100,200,100
340,0,2299700,242400,67300,127400,117600,104600,1838200,100,200
341,0,1277100,150000,69700,117900,110500,91700,910300,100,100
342,0,1380300,167900,76200,123100,112300,93500,986600,100,200
343,0,3144400,491300,77500,158500,144900,108200,2392900,200,200
344,0,4387900,2760700,83900,157100,113800,142900,1353800,100,200
345,0,2069100,158100,84800,154700,131700,144600,1622200,100,200
346,0,2284900,169200,89000,191300,164400,179500,1764600,100,100
347,0,1626000,175900,79200,137300,128300,112900,1189500,200,100
348,0,2428900,161300,87400,150500,141400,96000,1981000,100,200
349,0,1836500,190500,100000,168700,155700,115300,1325400,200,200
350,0,2424500,190800,125500,160800,148400,114600,1875500,200,200
351,0,1438500,151700,96100,121600,110700,96900,978400,200,200
352,0,1651700,150500,77300,122200,112000,94600,1246100,300,200
353,0,1316700,161100,104700,123400,113100,93700,873500,200,200
354,0,1402300,168400,80700,162500,134100,148900,946200,100,0
355,0,2272200,201000,126100,165900,149100,118000,1739100,200,100
356,0,3670700,193000,96000,154600,142200,105000,3174900,200,200
357,0,1467800,158500,133300,155100,133400,145200,980800,200,300
