tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
13949,0,946200,140200,114100,101300,88100,43500,556100,200,200
13950,0,949000,130300,126800,85400,77600,43500,563400,200,300
13951,0,988000,115000,149900,90700,81100,44400,595900,200,200
13952,0,874100,115500,121300,87300,77400,42200,514600,100,100
13953,0,2324900,136600,120200,100100,88000,48700,1933200,200,100
13954,0,1466200,117800,134400,85200,76900,44700,1052000,200,200
13955,0,1120200,391600,119000,91500,80000,39300,475000,100,200
13956,0,1176500,130200,109700,87200,76900,39300,775500,100,100
13957,0,930900,118600,113500,90500,80800,45900,563700,100,200
13958,0,1233400,369200,127800,93100,80700,45800,573000,100,100
13959,0,1295600,112100,111000,86400,78800,45700,922300,200,200
13960,0,1682100,226000,129400,91300,79800,42200,1193400,100,100
13961,0,2177600,566200,134100,100000,87000,41200,1329400,200,100
13962,0,3137700,191200,125700,109800,97000,47500,2659400,200,200
13963,0,2287100,170800,170900,123900,108400,46900,1779300,200,100
13964,0,2156600,146200,205500,88800,77600,41100,1654700,100,200
13965,0,1611600,124400,147300,90500,79500,44100,1202600,100,200
13966,0,1168900,187300,149900,91100,80800,44900,666000,100,100
13967,0,966700,117700,135900,90700,80000,43200,580900,100,0
13968,0,959000,118800,134100,90200,79600,43000,514600,100,100
13969,0,1066300,113600,134000,95200,81800,44600,635600,200,200
13970,0,2049300,143200,196300,95400,84900,45500,1570100,100,100
13971,0,1320000,199900,147900,93000,81800,44200,787500,100,0
13972,0,1311700,118200,138600,85200,76100,41400,926900,100,200
13973,0,1486300,134200,146200,86400,76300,38500,1079200,100,100
13974,0,2293700,149000,155600,109000,97100,54300,1845000,200,0
13975,0,1749200,110000,211600,87400,76700,37800,1302700,200,0
13976,0,2335800,129200,167900,112300,100100,52600,1886500,100,100
13977,0,919600,114500,194000,91300,81200,43700,471600,0,200
13978,0,999900,111200,146700,94900,85100,38100,542800,100,100
13979,0,940900,109600,163400,90000,83400,52200,525500,100,200
13980,0,966400,111100,150000,87000,76500,42700,586500,100,0
13981,0,1489500,137300,197700,89000,78100,38600,1029200,100,100
13982,0,1010000,212700,157200,92000,80600,43000,508800,100,300
13983,0,810100,107100,156100,91100,83800,51900,411000,200,100
13984,0,784500,118400,133900,92400,82500,44100,401300,100,100
13985,0,803200,117400,149600,84300,74800,36900,403300,100,300
13986,0,909500,107400,146300,94100,83800,43800,480700,100,0
13987,0,854800,120500,142700,92600,82800,38300,451000,200,200
13988,0,902400,136800,140300,91000,80900,44500,494700,100,200
13989,0,965200,176700,142400,90800,81300,43600,510400,100,100
13990,0,1127500,112700,150200,89200,79000,43800,692100,200,200
13991,0,1433000,117400,138100,89200,82700,53300,1046600,100,0
13992,0,945700,118800,122000,86800,78000,43900,573800,0,100
13993,0,777900,102600,130900,85000,77700,43600,416100,100,200
13994,0,807800,125600,138000,84000,74200,36000,417800,100,0
13995,0,666100,112900,115700,87100,78100,43400,304300,100,0
13996,0,2835800,143900,127200,91600,80900,43000,2429000,200,100
13997,0,1002200,258100,142300,91000,79400,43000,448700,200,100
13998,0,888400,112800,118500,84700,78000,37700,492600,200,200
13999,0,871900,133300,127000,91500,81200,44500,405000,100,100
14000,0,1035300,102900,124400,84400,74800,44400,576200,200,200
14001,0,954000,132000,117100,91000,80900,42500,478900,0,100
14002,0,1516100,113800,111000,90400,80500,41600,1149600,100,100
14003,0,915300,137600,124500,90900,82300,43800,544600,100,200
14004,0,1047500,162800,123900,93100,81600,43500,650900,100,100
14005,0,1018200,106500,137300,92000,79700,43700,661900,200,0
14006,0,2493200,141400,119600,105200,94400,44100,2046500,100,200
14007,0,907800,126900,144900,105400,97200,49200,510800,100,100
14008,0,938300,112700,143500,97900,85600,42000,561700,100,100
14009,0,876000,131500,153100,93000,82400,42100,458300,100,200
14010,0,842900,115500,121500,87700,77100,39700,479400,200,200
14011,0,789200,118900,128400,88900,78600,36400,420400,100,200
14012,0,889300,130500,159900,90600,80500,43900,473800,200,100
