tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
34,0,3120100,735800,516300,196500,113600,151400,1594200,6000,0
35,0,2853400,500400,451300,192600,113500,151400,1664100,5800,100
36,0,3362100,556600,529900,207600,120300,151700,1958200,6300,200
37,0,3062600,587600,734700,194600,113200,152300,1476800,6200,0
38,0,2761100,490400,629000,191800,112500,150500,1351200,5900,100
39,0,3036500,502000,581800,195600,115100,150200,1680300,6200,200
40,0,2740700,494600,610700,193500,113300,151400,1392200,6100,0
41,0,2905300,475600,630500,191500,112900,150900,1554500,5900,0
42,0,2302000,484900,600100,189900,112100,150400,983700,5900,100
43,0,2447300,469000,541600,190300,111900,149900,1211600,5800,200
44,0,3264500,490100,577600,193700,112200,151100,1957600,5900,100
45,0,2475500,474800,535500,192900,112800,152800,1222300,5900,200
46,0,2641600,479500,578300,194500,112400,150900,1311300,6100,0
47,0,3254900,477100,559500,195400,112800,150500,1949000,6100,700
48,0,2560400,496700,546800,193400,112500,150100,1194400,5800,100
49,0,2521500,505400,524200,191200,111600,150000,1250900,5900,100
50,0,2495900,526100,571000,194800,112100,150300,1147700,5900,0
51,0,2763600,495500,565500,192500,112000,149800,1360900,6000,0
52,0,2553100,539700,578100,193600,114500,150500,1125100,6100,200
53,0,2530300,501800,570500,192100,112200,150500,1215800,6200,100
54,0,2188300,502400,545200,189500,111900,150000,909300,6000,0
55,0,2449300,493200,545600,194500,112100,150900,1179600,6200,100
56,0,2315300,477000,529900,202000,111600,149400,1061500,5900,100
57,0,2474200,612300,556000,199100,112000,151400,1059100,5900,0
58,0,2289100,641700,535600,196300,115100,151000,803500,6000,0
59,0,3211300,502900,639200,193800,115100,149900,1758900,6200,200
60,0,2336200,486800,548000,190400,112100,150400,930100,6000,300
61,0,2113500,482800,563700,187500,112100,149500,760200,5800,100
62,0,2134600,463700,522800,192700,111500,150800,927300,6100,100
63,0,2185400,470100,577300,193900,111900,150600,916800,5700,0
64,0,2126700,472000,514600,194200,111400,149800,912400,5900,100
65,0,2090500,526200,551400,205700,119900,155200,772500,5900,100
66,0,2085300,502800,557600,192400,114800,150700,766300,6200,300
67,0,2120200,477500,589200,191100,112000,150100,828700,5900,100
68,0,2678900,482000,516900,189200,112900,149700,1456900,6100,200
69,0,1921400,466000,550300,194600,114400,151400,668800,5800,200
70,0,1883300,468000,495400,190400,111600,152200,654400,5800,200
71,0,2277700,465500,541600,191000,111000,149700,1038600,5800,100
72,0,1786400,460700,486300,191600,112000,150000,603100,5800,100
73,0,1915000,484100,533000,198400,114300,150000,661000,5900,200
74,0,1901200,551200,518400,192000,115400,150100,594700,5900,200
75,0,2058800,490300,586000,192400,112400,150300,738000,5800,200
76,0,1957600,522900,507700,192500,111900,150100,687100,5900,100
77,0,1975800,488000,545800,204100,121600,151100,686600,5800,0
78,0,1939900,536000,487300,192500,114700,150200,636700,5900,100
79,0,2085900,490800,539200,191000,112000,149700,803600,6000,100
80,0,1974100,475900,496500,194100,112400,150700,760100,5900,100
81,0,2052500,491700,520200,194100,112000,148600,771100,6000,100
82,0,2137200,679500,484200,194000,114300,150300,696400,8600,0
83,0,2462100,482400,538100,193400,112400,151900,1215800,6300,0
84,0,2186100,479800,511400,193300,111900,150000,912200,5800,0
85,0,2121100,528800,506800,190100,112500,149500,813000,5800,0
86,0,1993600,476600,470500,188700,113300,149900,835600,5900,100
87,0,2229600,471500,516000,188600,112100,150600,1032800,5800,100
88,0,2273900,465000,504700,198300,111700,150200,1081400,5800,0
89,0,2095200,468200,509000,187000,111300,149700,895100,5700,300
90,0,1918700,463200,507600,188500,112800,151100,714900,5900,0
91,0,2052700,460100,534300,188500,111100,149900,828900,5700,0
92,0,2675900,468900,490000,189900,111800,150000,1487800,5900,100
93,0,1842000,465400,506200,189200,111600,149500,648800,5800,100
94,0,1945900,464600,516400,190500,111900,150700,706900,6100,100
95,0,1904300,462600,492200,190300,111400,153000,724300,5900,0
96,0,1871700,456700,488800,191500,112500,150100,658300,6100,0
97,0,1794100,467000,480800,188900,111900,149900,614300,6100,200
98,0,2200900,488100,616300,325300,110600,133800,684000,6400,100
99,0,1893500,470800,548200,192300,112600,150600,630600,6100,100
100,0,1908800,470900,518300,193200,112100,153200,694300,5800,100
101,0,1816100,473500,494500,190500,111800,150600,629400,5800,0
102,0,1839600,463700,474500,191000,111900,150100,673900,5700,200
103,0,1817600,480300,484800,192400,112200,152100,627500,5700,0
104,0,1919600,465900,484800,209400,126200,159000,708800,5900,0
105,0,1857600,480100,459000,192100,111800,149000,666900,6000,100
106,0,1910600,479900,470100,190800,112000,150600,689100,5800,0
107,0,2008600,494800,505200,202300,115800,150800,751000,5900,100
108,0,2034600,484300,462500,192200,113500,150400,845800,5800,100
109,0,1844300,487800,447700,191300,111800,150200,674200,5700,0
110,0,1938100,471000,377500,191900,111500,153300,847400,5900,0
111,0,1857300,490900,420500,190600,111700,150000,674800,5800,0
112,0,1988800,470200,364500,190600,111400,150400,826800,5800,0
113,0,1765800,466400,394600,190100,112100,149900,660600,5700,0
114,0,1743000,463700,358100,190500,111800,151200,689300,5900,100
115,0,1781500,503700,381300,191600,111900,150200,659600,5800,0
116,0,2553200,464600,345700,188900,111900,151000,1486700,5900,100
117,0,1812800,456900,374400,190000,111700,150700,688800,5800,100
118,0,1867500,461200,345200,187400,111900,151100,721400,5700,200
119,0,3995400,464400,359200,190100,111800,150700,2919800,6100,100
120,0,1666900,458400,320900,189400,112000,150700,657200,5900,300
121,0,1716500,452400,350200,190900,111400,150700,688100,5900,100
122,0,1783300,553200,312900,197200,112200,150900,685700,6000,100
123,0,1791600,470500,363200,191500,111400,150100,730800,5900,100
124,0,1799100,500500,323700,189400,111200,150900,752000,5700,0
125,0,1790500,472600,336300,189000,111200,151200,755600,5800,0
126,0,1808000,493700,336800,188600,111600,150600,719400,6100,200
127,0,1785800,464700,328300,188900,111300,150600,765100,5800,100
128,0,1755400,464600,297600,191000,111800,150500,771800,5900,300
129,0,1786800,501200,337400,191600,111500,150300,719200,5900,100
130,0,1898000,632700,305100,188100,111400,151000,707700,5800,0
131,0,2209000,483000,321900,205800,126000,153100,1157600,6100,100
132,0,2034600,502400,324000,199800,114100,150000,964200,6700,100
133,0,1947900,548700,340800,188500,112800,151000,835300,6500,100
134,0,2002600,481900,339700,199000,115700,151600,933400,6300,100
135,0,1871300,479700,306300,217100,111800,145400,795600,6100,0
136,0,1967500,464800,284700,186600,112600,151500,947300,6200,100
137,0,1775400,458100,305900,187500,111900,151300,753000,5900,200
138,0,1744600,457100,275600,185900,111900,151800,728500,6000,0
139,0,1719100,452800,295700,185500,111500,150700,712200,5900,100
140,0,2688000,484800,266300,190900,114700,151900,1684600,6300,200
141,0,1984200,524600,321700,192800,123700,152200,862300,6600,100
142,0,1894400,525200,301000,188600,114900,151100,793500,6300,100
143,0,1825900,500600,342100,186400,112300,150100,746100,5800,300
144,0,1727300,486100,284100,188100,113100,150200,727600,5900,100
145,0,1812900,478800,308500,187500,111400,150400,716900,6200,100
146,0,1821400,486200,283600,188200,113100,150100,707400,6000,0
147,0,1709700,475800,334500,186400,111700,151300,684800,5900,0
148,0,1741400,466300,283000,187700,111400,150300,764700,5900,0
149,0,1699500,468500,320400,186600,111300,150500,674600,5800,100
150,0,1801900,485600,296200,185400,112800,151700,709000,6100,300
151,0,1853800,458100,338000,186300,111600,150900,756200,5900,300
152,0,1751800,462800,283600,188900,111300,150800,772300,5900,200
153,0,1752700,457500,334800,186800,111300,151100,739700,5800,100
154,0,1709800,458600,295600,186500,111700,151100,705000,6000,0
155,0,1727200,458600,311100,185800,112200,150900,733900,5900,100
156,0,1939600,467400,304000,188100,113300,152800,896600,6100,100
157,0,1782800,462700,322300,185600,111900,150900,752700,5900,0
158,0,1963900,453800,297400,189400,111600,154000,944900,6100,100
159,0,1726000,464600,298000,185400,111700,150700,728300,5800,200
160,0,1895900,453000,302800,196600,122600,161200,919200,5800,0
161,0,1677400,448100,303800,196400,111900,159800,699800,5800,0
162,0,1701300,455900,297100,185700,112000,150700,736500,6100,0
163,0,1678500,456600,285000,186200,111500,150800,728900,5800,0
164,0,2624000,450600,290300,186600,112000,150600,1659600,6000,0
165,0,1668400,448900,281600,186400,111500,150500,718900,5900,100
166,0,1782200,452700,306700,184300,111400,150700,777700,5900,100
167,0,1688200,444800,291100,184500,111200,150500,741200,5900,0
168,0,1722200,450600,324700,192100,115900,153800,718300,5900,100
169,0,1728400,469800,299500,192000,112000,149700,724000,5800,100
170,0,1902900,587400,310900,188200,111600,151500,768500,5900,100
171,0,1990200,458200,280900,190200,112100,150300,982600,6000,200
172,0,2066400,552200,350800,203600,114300,158700,908100,5900,100
173,0,2084100,484200,307800,190900,112400,151100,1049800,6000,100
174,0,2131100,564600,377000,188400,111200,150800,964300,5900,200
175,0,2205700,472300,302600,186700,112000,150500,1210700,5900,100
176,0,2280800,458300,433900,193000,112100,150500,1088000,5800,0
177,0,2070800,480700,321500,208900,112500,149800,1021100,5800,0
178,0,2582200,939700,392600,188900,113100,151100,955700,5900,0
179,0,3165600,522600,309200,204600,126100,160700,2070900,5900,200
180,0,3066300,485000,659900,195600,112700,149500,1687400,6000,100
181,0,2671500,547300,394300,190200,111700,150100,1500500,5900,0
182,0,2766600,495200,516300,189600,112100,150800,1527100,6000,300
183,0,2705800,476300,389500,189100,112900,151500,1562600,5900,100
184,0,3040400,480300,616400,188000,112300,150500,1660600,5800,0
185,0,2417400,491600,398600,191500,117000,150100,1299300,5900,0
186,0,2401900,519700,557800,190800,114000,153100,1047800,6700,100
187,0,2223900,484900,440100,189200,112500,152300,1073900,6300,100
188,0,2925800,488400,526300,190600,112900,151300,1690000,6300,100
189,0,2433700,487700,414200,195500,113400,148600,1293300,6200,100
190,0,2563900,568500,564500,189300,112700,151500,1157300,5900,100
191,0,1963200,470600,426300,188700,112100,151100,834400,6000,100
192,0,2076700,494200,546700,189200,113800,151300,802600,6200,0
193,0,1948200,517600,440000,189400,114400,150600,758600,6700,100
194,0,2059900,488900,607400,187600,112500,150500,738900,6100,0
195,0,1908400,478200,476300,188500,111600,151300,715100,6000,0
196,0,2050400,473000,597200,187700,111400,150100,736000,6000,0
197,0,1870600,491400,462100,188900,112200,150500,672900,6000,300
198,0,2068300,467300,602100,186300,111800,150400,723300,6100,300
199,0,1903000,467100,469500,187900,111400,149600,717600,6000,100
200,0,2046000,476200,597300,190800,111800,150900,738400,5900,0
201,0,1898700,467300,451600,196700,118600,156700,696200,5900,100
202,0,2013900,464600,591900,195800,112200,150400,671800,5900,200
203,0,1842400,459500,488200,188300,111900,150900,669900,5900,100
204,0,2126000,454500,588500,188800,111400,150800,853500,5800,0
205,0,1805700,455700,440900,187100,111700,149800,684800,5900,100
206,0,2125000,471300,572500,188000,111900,150500,852300,6000,400
207,0,1765900,451400,434200,188400,111400,150300,657500,5900,100
208,0,2064700,458800,575100,188500,112000,151000,808100,5900,0
209,0,1776200,452500,411900,187800,111500,149900,678000,5700,100
210,0,1958500,463100,541700,191400,113000,150700,705000,6100,0
211,0,1756600,460600,416200,190400,112300,150100,639200,5800,0
212,0,2625500,460600,510900,188900,112000,150700,1405500,5800,100
213,0,1709600,452100,387400,187400,111100,149600,641000,5900,100
214,0,1897700,453100,524700,193700,111700,151900,650600,6000,100
215,0,1740700,462100,391000,188100,111900,150700,637800,6000,0
216,0,1957900,465100,504200,191500,112100,150300,647800,6000,100
217,0,1767400,465000,373400,192500,111900,150100,643500,6000,100
218,0,1890000,518800,484300,190800,111600,152600,624800,5900,200
219,0,1863700,463700,392600,202500,117400,156400,758900,6000,0
220,0,1827200,508300,476400,190400,111000,150000,622500,5700,100
221,0,1763400,479200,363600,203800,111700,159900,668800,5800,0
222,0,1806100,498200,466400,190500,111500,149600,610200,5800,100
223,0,1834100,490000,374900,189100,112700,150000,747300,5800,200
224,0,1799400,476500,462900,192800,111800,152500,626700,6000,300
225,0,1718400,482600,371100,195500,112000,149200,627600,6000,0
226,0,1972200,645700,481100,189700,111800,150300,586900,5800,0
227,0,2065400,461200,381000,191600,111800,150300,997400,6000,0
228,0,1972200,464700,498500,193100,112900,150400,779000,5900,100
229,0,1780000,508300,375700,187800,111900,150200,666500,5900,200
230,0,1998200,463500,446600,186800,112000,152400,795600,6000,200
231,0,1903700,474800,360400,202300,114800,162400,716800,6000,100
232,0,2033500,491800,456400,189800,114100,150400,848500,6200,0
233,0,1768900,473400,382200,187500,112100,150000,691400,5700,100
234,0,1768700,463400,458600,186300,111200,150200,618900,5800,100
235,0,1693700,477800,366600,186400,112100,150300,623100,5800,100
236,0,2702500,488700,418800,186300,113000,150900,1555000,11900,100
237,0,1759600,461500,374600,184700,111800,150300,693200,5800,300
238,0,1765300,458700,421100,186200,111500,150500,588900,6000,100
239,0,4067500,498600,372300,194700,116900,151900,2940500,6300,300
240,0,1883300,490700,445900,191000,114800,153000,638700,6400,200
241,0,1683800,462000,369900,188300,112100,150400,628600,6000,100
242,0,1712600,524000,424600,186300,111900,150500,543500,5900,100
243,0,1769800,459900,377700,189100,112100,149700,711600,5800,0
244,0,1755700,507100,402900,196400,111700,149600,614300,6000,200
245,0,1916600,606700,373500,189100,112400,149300,701200,5900,0
246,0,2382100,513800,422400,191100,111900,151000,1178800,5900,100
247,0,2340800,603900,408800,192400,113900,152400,1085800,11200,100
248,0,2720100,507400,435600,197900,114700,151400,1537700,6500,100
249,0,2675000,628500,482700,199200,111700,151100,1270200,6000,0
250,0,3059200,683800,464600,192900,112000,152800,1590800,5900,0
251,0,3107400,514300,542000,192300,112400,150400,1827700,6000,0
252,0,2626400,526500,481400,214700,112700,150200,1374100,6000,200
253,0,3014400,1051600,529700,190900,112600,151300,1216500,5800,0
254,0,4865900,509800,482800,205500,127900,164900,3638000,6300,100
255,0,4052100,526300,658700,196300,113000,154600,2630500,6000,0
256,0,4121100,515800,548600,197200,113200,155300,2810000,6000,100
257,0,3981100,557300,759300,190400,112800,155600,2427800,6100,100
258,0,3163900,481900,620700,193200,112900,152700,1775200,6100,100
259,0,2846500,545400,772400,199000,113600,152000,1271800,6000,200
260,0,3333000,564400,578600,188300,112600,153200,1957500,6200,100
261,0,3038100,500400,653400,193600,112900,151500,1615700,6400,100
262,0,2653200,488700,584900,193300,111900,152600,1312100,5900,100
263,0,2361800,568300,551500,201600,126500,164300,1020200,5800,0
264,0,2247300,469200,544100,188900,112300,153200,1023000,5900,0
265,0,2496600,477600,543000,192600,111300,152400,1262700,5700,200
266,0,2358100,537200,524800,207100,111500,153400,1065600,5900,0
267,0,2895900,538100,628200,198700,122000,153200,1466000,7300,200
268,0,2414500,600000,563800,193900,115500,152600,1014200,6300,0
269,0,2701400,588700,637800,194900,116100,153000,1217700,6700,0
270,0,2563700,617100,567700,194500,116000,151700,1114700,6700,100
271,0,2662400,557500,631000,193800,112600,151700,1223200,6300,100
272,0,2411000,543000,524700,195600,111700,151600,1083500,6000,100
273,0,3535500,570000,570300,206300,112100,150600,2142500,6200,300
274,0,3219200,745600,500700,191100,112200,153400,1681100,5900,100
275,0,3163900,500200,528000,194300,112000,152100,1874800,6200,0
276,0,2763600,506400,454900,192400,112100,152300,1498400,6000,400
277,0,2852700,537800,461000,190700,112100,152900,1594300,5800,100
278,0,2784100,507100,425900,195900,117300,153500,1543900,6600,200
279,0,3188000,516100,478800,197200,114800,152300,1918600,6200,100
280,0,2883100,556800,444100,188200,112100,153800,1640300,6300,0
281,0,2775800,478200,476700,193500,112500,152600,1573600,6100,400
282,0,2546300,501000,431200,189700,113900,153300,1296700,6400,100
283,0,2496200,487900,452400,188000,112100,153700,1246300,6200,100
284,0,2945000,477300,389300,186000,113100,152600,1850600,6000,0
285,0,3107300,485100,469900,191700,113400,153000,1915100,6200,0
286,0,2196100,486200,401400,187000,111800,153000,1036400,6000,100
287,0,2114700,468700,451000,187200,112100,152800,970900,6100,100
288,0,1842800,471500,396100,188100,112300,151200,756000,5900,0
289,0,2152100,470400,424000,191100,112100,150600,1024400,6200,200
290,0,1904000,545700,388400,185800,111200,151000,738400,6000,0
291,0,2328600,461600,487200,190700,111700,152700,1091500,6000,0
292,0,2134900,527000,487200,191000,114500,151500,867200,6400,0
293,0,2342800,461500,484300,192900,112400,153000,1145600,6000,100
294,0,2085300,517700,490600,184800,111900,150600,852900,5900,300
295,0,2214500,474300,478100,185100,111700,151000,1028000,5700,100
296,0,2281100,463000,518000,191100,112600,150600,1059100,5900,100
297,0,2820800,476800,464200,197100,112100,149700,1637000,5800,300
298,0,2343400,733100,475900,189700,111800,151500,836100,5900,100
299,0,2846100,474700,496000,185300,111600,151100,1632100,5900,0
300,0,2884800,471100,724900,185800,112100,150700,1446400,6000,100
301,0,2620800,464400,522900,187700,112200,150300,1391100,5800,200
302,0,2702300,499700,579400,190400,114700,151700,1386100,6000,300
303,0,2440200,474100,527500,190800,112500,153200,1198400,6400,100
304,0,2670600,486100,634800,186500,112100,150800,1247500,6300,300
305,0,2143500,482200,482000,190600,114400,152500,932500,6000,0
306,0,2074800,487600,564700,184400,111300,150700,742600,5900,0
307,0,2011700,459300,488500,184500,112200,150800,821300,5900,0
308,0,2773600,464300,499500,188700,111700,151600,1575300,5800,100
309,0,2944200,499400,459400,208000,114800,149600,1722000,10400,0
310,0,2164900,584000,569800,185400,111700,151000,733200,6100,100
311,0,1955400,489100,484000,185900,112100,150800,745200,5900,0
312,0,1925500,467100,530600,185300,111700,151200,703000,5800,100
313,0,1865900,455000,446300,188600,111100,150000,730300,5900,100
314,0,2125500,466000,538900,187700,111300,150000,882300,6000,200
315,0,2116800,516400,460700,188500,111700,150500,759500,5800,0
316,0,2417800,486800,536600,201800,123400,158900,982300,6200,100
317,0,2008200,523600,456100,189200,112400,150500,787900,6000,0
318,0,2177200,485000,532200,189300,112000,150700,888300,5900,100
319,0,1967000,503400,454700,188600,111600,150700,766600,5800,0
320,0,1956100,476600,516100,186100,112200,150700,743300,5900,100
321,0,2037700,484400,420700,194000,112800,151500,872400,6100,0
322,0,2714400,487500,513900,195100,112300,150900,1452200,5800,100
323,0,2137900,668500,427600,186700,111700,151300,834500,5800,0
324,0,2635100,475100,499000,216700,126300,164200,1414600,5900,100
325,0,2039000,507300,427500,190800,113000,150300,891400,5900,0
326,0,2415300,540400,507200,189200,111900,153300,1157200,6000,0
327,0,1919300,480600,429700,187100,111500,153100,801700,5800,100
328,0,2322500,483400,517900,203100,120600,160000,1094500,6000,200
329,0,2016200,482000,416800,187600,112800,150500,891800,6000,200
330,0,2092200,465000,502700,188000,112200,151100,889100,5900,200
331,0,1855300,470200,386300,185100,111300,151000,775500,5900,100
332,0,2892200,481900,487400,188500,113700,151300,1691900,6100,100
333,0,1948500,478600,388100,187000,112000,151300,850400,6100,0
334,0,2814900,466000,497700,189900,112100,150900,1582200,6200,0
335,0,1869700,464900,378200,187900,111800,153400,791900,5700,200
336,0,2007500,468700,526200,187600,113000,151600,740800,6200,200
337,0,2006300,465700,377300,188500,112000,150800,922300,5900,100
338,0,2076000,464100,497500,186800,111900,151200,847900,5900,100
339,0,2010900,462700,387600,187000,111800,150600,923400,5800,0
340,0,2097400,461800,475700,187000,111600,151300,944100,5800,100
341,0,1967600,454900,374100,186700,111800,151000,916900,6000,0
342,0,2027700,466800,482700,192500,111900,151400,852500,6000,200
343,0,1906300,459100,379600,199100,127600,161200,839200,5900,200
344,0,1839800,467100,472100,186000,111900,151000,672700,6000,0
345,0,1872100,458000,363200,191700,111900,153100,821300,6000,0
346,0,2577600,471300,471700,189800,112200,151400,1376000,5900,0
347,0,1861300,457900,362800,185800,111700,151400,820400,6000,0
348,0,2161000,455400,466000,186500,112200,151300,969000,5800,200
349,0,1862700,458500,345200,187400,111500,151400,792600,5800,100
350,0,2116100,477500,466800,185900,112200,150100,949700,6100,100
351,0,1751600,458000,347600,186400,111700,150800,693900,5900,0
352,0,2207700,499300,463500,186900,114100,151100,1017100,5900,0
353,0,1867300,487900,359300,194300,113300,152400,793600,6400,300
354,0,1992700,481400,490100,184600,111400,151200,802900,5900,100
355,0,1876600,469400,359400,188700,112100,151400,828900,5800,0
356,0,2748600,503800,461900,188600,113900,152500,1552600,6000,0
357,0,1887400,464600,354200,188400,111900,152800,842800,6000,100
358,0,2716400,463300,449800,188700,111600,150600,1523300,5900,100
359,0,4172800,497500,348300,207500,133200,165700,3063500,6600,300
360,0,2017200,466400,509700,189600,113000,151300,797300,6000,100
361,0,1899000,461600,352000,189200,112400,150900,856900,5900,100
362,0,2006800,464000,462400,190300,111500,149900,847900,5900,100
363,0,1995800,573300,354900,189800,111900,150500,840700,6000,0
364,0,2084000,457200,454700,188300,111300,150100,948500,5900,300
365,0,2003000,519800,340000,190800,111000,150000,911900,5800,100
366,0,2050900,482500,439400,195300,111700,150100,851200,6000,0
367,0,1891600,518300,378800,189500,112100,150400,753000,5900,300
368,0,2051100,475800,429000,187200,111100,150900,853200,5900,100
369,0,1951500,470400,352100,193700,111400,151200,890500,5900,300
370,0,2746400,486000,446500,195900,111800,150300,1541900,5900,100
371,0,2035700,702800,351400,190400,111200,150700,742200,8500,100
372,0,2331500,466200,431800,192800,111800,152800,1190800,5900,0
373,0,2079900,486300,341000,193600,111300,150500,1024300,6000,100
374,0,2093200,559000,420400,196400,117500,152600,874200,6100,100
375,0,2298400,515000,378900,193800,116000,154000,1153700,6300,100
376,0,2465800,497400,458700,189100,112500,151200,1262900,6200,200
377,0,2513900,480600,392200,189000,112100,151200,1389200,6100,0
378,0,2208800,479400,456100,192900,112000,154100,988200,6000,200
379,0,2177600,481300,379400,200300,112100,157400,1043900,5900,100
380,0,2021000,479900,450700,189400,111600,150900,850000,5800,100
381,0,2827500,471900,368400,189100,112600,151100,1659800,6000,100
382,0,2076200,506300,445700,194300,117600,152000,791500,6400,100
383,0,2632300,493700,396100,193900,112200,151100,1514800,6300,100
384,0,1938400,488400,463000,188100,112300,150800,769600,6200,200
385,0,1827500,470000,388300,188700,112200,150600,752900,6200,100
386,0,1890300,495700,436200,191300,114100,149800,735500,5800,100
387,0,2127100,541000,419600,190400,112000,151100,948100,5900,100
388,0,2040300,470300,458100,189600,112300,150300,886500,5900,100
389,0,2185900,519400,448400,189000,111300,150500,986100,6000,100
390,0,2049200,467500,454500,190100,112100,150300,887100,6100,100
391,0,2371100,521400,453200,187600,111800,150700,1146400,6000,0
392,0,2248500,477900,466900,189300,111900,150900,1058200,5800,200
393,0,2224300,475200,475800,191600,113600,150100,1038000,6100,300
394,0,2015400,479100,471300,196800,112200,149700,787200,6100,100
395,0,3070300,712300,461300,193100,112300,150400,1657900,6000,100
396,0,2860700,489700,476400,188900,112200,150700,1623600,6000,0
397,0,2925600,478500,607800,189200,112400,150500,1603700,6000,200
398,0,2474400,469300,486000,188800,112400,151200,1247700,6100,100
399,0,2707500,470100,494500,188500,111900,150800,1478800,5900,100
400,0,2182200,466200,470500,189400,113300,151200,935100,6000,100
401,0,2900600,461000,543900,188200,112500,150300,1561200,6200,200
402,0,1886100,459100,460900,189000,112100,150700,735900,5900,100
403,0,2105400,483000,488300,188500,111900,150500,913000,5900,100
404,0,2016700,475900,444800,192100,114900,151600,860700,6100,0
405,0,2800400,489300,450000,189400,111600,151000,1628200,6100,200
406,0,1884100,483400,404500,187800,111600,152800,741000,5800,100
407,0,2740500,511600,467000,189900,112000,150000,1539000,5900,100
408,0,1953100,469300,493200,190300,112100,150600,768100,5900,200
409,0,2125200,495900,495500,193100,111800,150800,902600,5900,100
410,0,1902700,469000,487600,192400,111000,150500,708000,6100,200
411,0,2311800,530800,524500,193700,113800,150800,985000,5900,200
412,0,1994500,469400,472400,191600,111800,150600,805900,5900,200
413,0,2372800,524800,541000,196200,112400,152700,1069700,6100,0
414,0,2251600,493500,525800,192600,112000,150600,933800,14100,200
415,0,2570600,506900,554400,192800,112800,150300,1232600,5900,100
416,0,2220800,489900,515500,188700,112200,150700,988800,5900,0
417,0,2267900,467900,533500,194100,111600,151000,1038100,6000,200
418,0,2401000,529500,501600,212500,118800,150200,1054800,6400,0
419,0,3256000,731600,579000,197400,117000,151400,1692400,6900,100
420,0,2895700,527000,488100,192900,112400,151500,1646900,6300,0
421,0,3250900,516100,562700,197600,112800,150900,1944600,6400,0
422,0,2928800,558200,704900,192900,112000,150400,1445400,6000,100
423,0,2699200,495500,613200,192600,111700,150600,1371500,6100,100
424,0,2897600,545800,579300,195400,117800,150400,1533300,6600,200
425,0,2796600,516200,624400,193800,113500,151100,1422800,6600,0
426,0,2928000,520100,640800,194600,112900,150400,1500300,6200,100
427,0,2494200,513100,593900,192500,113400,151000,1157200,6100,100
428,0,2470400,490900,566700,203000,127100,156700,1178000,5800,200
429,0,3286500,491500,582500,193300,112100,150400,1986900,6000,0
430,0,2575800,510700,563600,199500,114700,151000,1227400,6400,100
431,0,2804500,494700,578100,191500,112900,151200,1499600,6100,300
432,0,3316400,474800,580200,193900,113000,149800,1959500,5800,200
433,0,2488000,479600,536500,191700,111900,150900,1241300,6300,200
434,0,2554200,497200,554600,193200,111900,149900,1267300,6000,300
435,0,2464600,524100,540900,191200,112600,150200,1157000,5800,200
436,0,2646300,508600,575100,193700,112500,150300,1316700,6100,200
437,0,2435300,520100,554500,192100,112000,150400,1110300,6000,0
438,0,2550900,497900,561700,193200,112100,149600,1211600,5900,100
