tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
12082,4,1437500,456400,262000,167100,79900,46100,497800,5500,200
12083,4,1471600,473700,272800,163800,81900,47000,540700,5700,200
12084,4,1380100,434700,259500,174500,81800,46600,486400,5900,100
12085,4,1544900,523600,267300,177100,80000,48100,552900,5900,100
12086,4,2639600,452400,244200,178200,80200,47000,1744400,5800,200
12087,4,1421900,470200,265700,199200,79000,47500,467800,5700,200
12088,4,1814500,900300,249500,180700,79200,48100,462600,5800,0
12089,4,3335300,511700,294000,183700,79500,48700,2306100,5900,0
12090,4,2712600,505300,446000,217200,100500,63400,1493700,5700,100
12091,4,2268300,557100,328200,190100,82100,49100,1131200,9800,200
12092,4,2421300,507400,411500,184300,79800,48900,1264600,6100,200
12093,4,2066300,443800,317500,177900,79800,48700,1082000,5800,0
12094,4,2544700,462700,530500,173100,79800,48900,1306400,5900,200
12095,4,1603100,438300,325400,181500,79500,47900,610500,5600,200
12096,4,1601100,458300,313700,178700,79300,47700,575400,5500,200
12097,4,1657500,450600,354100,171600,78900,47700,632900,5800,100
12098,4,2215800,453700,291000,181600,79800,49700,1214800,5800,100
12099,4,1860200,486000,294200,186800,78800,47000,825100,5900,100
12100,4,1601100,501700,286900,181000,82100,48800,600900,6800,200
12101,4,1386400,429500,305200,158900,79800,45400,455400,5800,0
12102,4,1349200,419600,264600,169600,79400,45700,458000,5600,200
12103,4,1262300,473600,283900,170300,79000,45700,300300,5700,0
12104,4,1628500,445700,316300,175700,79000,47100,651200,5900,0
12105,4,1559800,434700,305800,180500,79100,46900,598900,5700,0
12106,4,1543800,457800,329800,172600,79400,46600,521600,5600,0
12107,4,1337500,447500,262300,160700,80000,46600,423300,5600,100
12108,4,2005300,418600,356400,177400,79400,47600,977700,5800,100
12109,4,2821300,454800,269000,181600,93400,56500,1850000,6000,100
12110,4,1535300,437200,335400,174300,80200,46900,545300,7800,200
12111,4,1577400,429900,271700,171300,79600,47800,636800,5700,200
12112,4,1627200,437900,329400,182400,79200,47200,635000,5600,100
12113,4,1447700,464600,270000,170900,79300,46200,508100,5600,0
12114,4,1448500,435700,303200,169200,79200,46600,510200,5700,0
12115,4,1338900,432000,309400,169300,79500,46000,397400,5800,100
12116,4,1341700,426200,298100,179500,79200,46200,405600,5800,0
12117,4,1654100,503300,286900,170100,79300,46000,659700,5900,100
12118,4,1838600,447200,305700,172600,79800,46900,830200,5900,100
12119,4,1784100,458200,332000,180400,82800,47600,765500,8700,300
12120,4,1670000,479000,303900,197400,94300,52400,642700,8800,100
12121,4,1644300,441700,332100,160100,80000,47200,666000,6100,200
12122,4,1614100,423800,288900,171100,79800,46800,692300,5500,100
12123,4,1438300,451900,320600,162300,79300,46600,470900,5700,100
12124,4,1412200,428900,287400,163800,79500,46300,493900,5600,200
12125,4,1597200,436100,323200,182400,86400,49800,605700,5600,100
12126,4,1987000,478800,283500,176000,82400,46700,966700,6200,100
12127,4,1732400,436800,324800,184100,80200,46700,734700,5700,100
12128,4,1465500,442500,276900,175000,79500,46800,533000,5600,100
12129,4,1294400,433500,320100,168700,79600,46200,325600,5700,100
12130,4,1535600,419900,277700,183700,79300,46600,521000,5900,100
12131,4,1625300,498000,309800,179000,82100,47100,544800,6500,100
12132,4,2877300,458900,273700,188800,79500,48200,1894500,5900,200
12133,4,1661000,451800,303900,219600,79500,48200,647500,5900,100
12134,4,1874300,868300,267600,178000,79900,49700,529200,5900,100
12135,4,3012700,443600,304200,196300,81400,47200,2024800,6300,200
12136,4,1784500,631000,270900,172800,79800,46900,655800,5700,200
12137,4,1766200,462000,297000,165400,79700,46100,797700,5800,200
12138,4,2392400,617000,260700,204500,85000,46600,1144500,8200,200
12139,4,2395800,621900,280300,175300,80000,46900,1203700,5800,100
12140,4,2530900,913500,293500,199700,80100,54700,1052200,5700,100
12141,4,2251000,500900,303000,214600,94100,63700,1171000,5700,100
12142,4,1925500,533800,290800,188900,81700,50300,855200,5700,100
12143,4,1794400,467700,288700,198300,80000,50100,815700,5900,100
12144,4,1647900,503200,263800,181200,80000,50500,677700,5700,100
12145,4,1544100,496200,290600,183200,79600,51100,556000,5700,0
12146,4,2123100,465800,259400,210000,79500,52300,1168300,5600,100
12147,4,1758700,616100,258000,200400,79400,52000,663100,5800,200
12148,4,1676300,616800,244700,189800,79500,53400,603700,5700,200
12149,4,1602200,456300,250800,178100,79600,52800,684300,5800,200
12150,4,1812800,477800,242300,201500,79300,53200,856300,5600,0
12151,4,1596100,470800,253000,191600,79500,53000,640100,5800,100
12152,4,1838400,499500,420000,182300,80700,49800,697300,5800,100
12153,4,1730400,481000,270100,177600,80400,48400,767500,6200,0
12154,4,2217000,482300,411100,188400,80200,49000,1075400,5800,100
12155,4,3308600,621000,305400,181100,81800,47800,2159900,8600,100
12156,4,1908400,479900,385300,185600,81500,47600,775500,8500,100
12157,4,1465600,505200,329200,172900,80100,48700,406900,5900,100
12158,4,1977700,470000,388900,181700,80300,48600,860300,5900,100
12159,4,1604700,525000,288100,181300,91600,48100,556300,5700,0
12160,4,2048200,480900,335300,186400,81900,48400,1001200,6300,0
12161,4,1769200,503100,298800,194300,80000,48600,723200,5600,200
12162,4,2084500,480500,315700,191400,80000,47800,1072100,5600,0
12163,4,2188200,565400,274200,177700,79500,49000,1135400,5700,0
12164,4,2015100,758100,359300,184600,88100,57000,673800,5900,0
12165,4,1545800,456000,254200,186800,80900,52900,612100,5800,0
12166,4,1761200,482200,279200,185200,79800,50000,750600,5800,100
12167,4,2152500,480500,286200,204900,78900,50000,1151300,5700,100
12168,4,3340000,974300,607400,316000,80500,41700,1386400,8700,200
12169,4,3041600,1045600,559200,315000,80100,43000,1064700,8600,100
