tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
14588,4,1980500,466400,620500,158500,92400,82300,706700,100,0
14589,4,2043000,489800,624200,153500,92500,81700,738300,100,0
14590,4,2131500,446000,610900,180000,114400,98200,829600,200,300
14591,4,2252600,472100,673800,157400,94300,81800,907100,200,100
14592,4,2149600,466400,622100,155600,92300,83800,802000,100,200
14593,4,2132000,454500,668900,159600,92400,81700,822200,100,0
14594,4,1989500,440300,637800,157800,94000,83000,717600,200,0
14595,4,2109000,464500,643000,156800,92900,83100,716600,200,0
14596,4,2244400,488600,639000,154300,93200,82400,820200,100,100
14597,4,2236100,441000,645600,153200,92400,82400,954800,100,0
14598,4,2347600,452800,653200,164000,92700,82300,990400,1100,100
14599,4,2192100,491200,661400,159700,92300,82300,825200,100,100
14600,4,2335500,493200,615300,156200,92100,82400,1034100,100,100
14601,4,2339200,480600,651000,159500,92100,81700,977300,100,300
14602,4,2440500,515400,679900,164800,95500,82300,1020800,200,300
14603,4,2380000,477200,682800,160100,94000,82600,1031000,100,100
14604,4,2473500,472100,701000,159400,92600,82300,1108800,100,100
14605,4,2324200,462900,686200,157000,93000,81800,996800,200,200
14606,4,2214700,459800,653000,181600,92700,84300,901500,200,100
14607,4,2380100,469300,676700,161400,92200,81800,1051900,200,0
14608,4,2305400,457900,639400,157600,93000,81800,1021900,200,0
14609,4,2374200,463000,733700,167800,94200,82400,965100,200,100
14610,4,2575800,483800,711200,162100,92400,82800,1111000,200,100
14611,4,2328800,477600,681900,158400,92900,82700,936100,100,200
14612,4,2227100,483200,685700,165000,92100,83200,858600,100,200
14613,4,2153100,465300,668900,160500,91800,82800,825200,100,100
14614,4,2071400,453200,650600,155700,92300,83000,759200,100,100
14615,4,2201500,441700,679700,155500,92400,82700,897000,100,100
14616,4,2322400,476600,711700,164700,96500,85500,904600,200,200
14617,4,2259300,467300,710600,158400,93400,82200,888600,200,100
14618,4,2162400,463100,685900,160300,92900,82300,796800,100,0
14619,4,2110000,506700,662800,159700,94300,82600,742500,200,100
14620,4,2193200,467000,670600,167600,102400,87500,862900,200,100
14621,4,2187600,462800,683900,157900,93000,83200,855900,100,200
14622,4,2078000,456600,659500,156800,92400,82500,786100,100,100
14623,4,2313700,457900,668000,157200,92200,83100,1011700,100,100
14624,4,2554500,494800,694100,161100,96500,83800,1179500,100,100
14625,4,2211400,455100,702800,164300,92500,82900,857400,100,200
14626,4,2382400,469000,672500,156900,94300,83500,997300,200,100
14627,4,2241600,470300,680700,168300,96800,83300,881400,200,200
14628,4,2295100,441300,670700,158300,93400,83300,989300,100,100
14629,4,2334700,452500,675600,158800,93000,82500,1009000,100,0
14630,4,2105300,474200,626600,159100,92200,82300,805000,200,100
14631,4,3206900,986700,638800,242900,93600,69100,1256200,200,0
14632,4,2321900,454100,644900,158400,94700,82800,1010200,200,100
14633,4,2188600,444000,634100,159100,92200,82800,891700,200,0
14634,4,2201100,487600,635900,164800,98500,83800,881500,200,200
14635,4,2138400,441000,639400,155500,92700,82300,861600,200,300
14636,4,2368000,448800,627800,157900,92600,83800,1094600,100,100
14637,4,2098700,450500,601800,158700,92000,82400,856000,100,100
14638,4,2161200,470600,606200,161600,94400,82700,828500,200,0
14639,4,2124500,463600,617000,157100,92900,82700,829100,200,100
14640,4,2123400,449200,588300,158100,92200,83300,882100,100,0
14641,4,2186300,475100,592000,156100,92300,83300,919900,200,100
14642,4,2283700,444800,597700,161000,94300,84400,980500,200,100
14643,4,2282300,422000,642300,161300,93300,84400,986900,100,100
14644,4,2016600,416700,599000,155700,92800,84100,812800,100,300
14645,4,1955200,414500,604300,159800,91900,83700,742000,100,200
14646,4,1930900,444000,574500,157000,94300,84000,694200,100,100
14647,4,1981300,417700,574400,155500,93000,82900,798800,100,300
14648,4,2029500,424100,554100,153000,91600,82400,869200,100,0
14649,4,2066200,423700,558100,156800,92000,81900,898900,200,0
14650,4,1918900,459100,560300,154600,92300,82300,690400,100,100
14651,4,1899200,428300,539800,160200,92600,81900,743100,200,0
14652,4,1897500,434600,526900,165800,92000,82100,741900,100,200
14653,4,1943600,473000,535100,155300,91900,81700,747100,100,300
14654,4,2070600,455200,522700,342700,91700,66900,725100,100,200
14655,4,2811600,459300,1115100,161300,94100,82600,1023400,100,200
14656,4,2106300,485300,540400,156200,92900,82600,823900,200,0
14657,4,2157600,425000,539000,160500,92000,82500,993500,100,100
14658,4,2257000,436700,536200,155900,92000,83000,1066300,100,0
14659,4,2135400,432500,514000,160300,92300,83500,978400,100,300
14660,4,2055100,438100,536700,155300,91800,83200,884500,100,100
14661,4,2061700,434900,514300,190200,119500,103000,853600,100,200
14662,4,2010000,451800,540500,168300,99300,85900,757000,100,200
14663,4,1844500,425700,549900,159600,98700,90000,672800,100,100
14664,4,1959100,425300,521300,155700,91900,85200,825900,100,0
14665,4,1876000,421100,523500,156600,92200,82700,742200,100,200
14666,4,1879600,448400,524400,153200,92200,82800,726000,100,200
14667,4,1985100,447000,499200,160700,97600,91100,846900,100,300
14668,4,1843900,421500,531700,157100,92900,82100,695300,200,100
14669,4,1852700,451800,509700,156300,92000,82300,693800,200,300
14670,4,1822400,464400,498600,154100,91900,82800,665600,100,300
14671,4,2080900,448000,530200,165200,94500,83000,872700,100,100
14672,4,1963800,455900,513800,158000,92500,82600,777200,200,200
14673,4,1906100,455900,507200,158000,92600,82300,733800,200,0
14674,4,2126400,446700,504100,159500,92300,82700,882400,200,100
14675,4,3161600,933000,505400,229400,93800,69500,1421100,200,200
14676,4,2157700,458900,520000,167200,93500,83300,941900,200,100
14677,4,2141800,477900,503200,156800,92100,82900,963600,100,100
14678,4,2564200,507200,511500,159300,95100,83000,1327000,200,200
14679,4,2333500,429800,541300,156900,92900,82500,1153700,100,100
14680,4,2257400,443100,529400,157400,92900,82200,1024900,100,100
14681,4,2103300,451300,510900,158000,92100,82000,870500,100,100
14682,4,2001900,479500,530200,154700,93100,81900,819800,100,0
14683,4,2039200,438000,504300,156100,91800,82000,923200,100,100
14684,4,3550100,469100,505800,158200,92600,81900,2395200,200,200
14685,4,2059800,474200,514700,156900,94400,82800,880700,100,100
14686,4,2079700,428000,541000,162100,93100,82900,893000,200,100
14687,4,2140800,453400,513100,155700,91900,82700,1000400,100,0
14688,4,1865700,445200,501000,158600,91700,83000,743700,100,0
14689,4,1910700,449400,493700,158600,94300,83300,782100,100,0
14690,4,1816800,435200,501200,154800,92500,83300,690300,100,100
14691,4,1846300,432500,496500,151800,92100,82300,699200,200,100
14692,4,1857600,420900,502000,152500,92300,82500,736900,200,200
14693,4,1833500,414000,489800,159300,91900,82500,720100,100,0
14694,4,1786000,442200,486000,154800,91700,84800,672000,100,0
14695,4,1935700,446600,502700,156500,91700,82400,797600,100,300
14696,4,1922800,413800,481700,151800,91900,82300,841100,100,0
14697,4,1898600,421200,509700,155200,92400,83800,776100,100,0
14698,4,2044600,481700,493700,163100,94600,85100,813500,200,200
14699,4,1976000,442700,520000,151400,92200,82200,813100,100,100
14700,4,1910300,423700,485700,157200,92200,81700,812500,200,0
14701,4,1902400,461700,485100,161400,91500,81800,770400,200,300
