tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains
0,0,2600600,174400,182700,162600,71500,144600,1917800,2400
1,0,1832700,85600,127600,49100,42700,29500,1544100,200
2,0,1733400,113200,112200,51900,44100,33700,1441900,100
3,0,1558000,123900,110900,51100,41500,33000,1258400,200
4,0,1359700,80200,117500,49000,40600,25500,1096800,200
5,0,1408300,69000,96500,50600,42700,30200,1171400,200
6,0,1381100,117400,102100,48000,38300,27100,1095000,200
7,0,1484700,78000,93300,46500,38400,27700,1248900,100
8,0,995900,76600,88700,150400,38100,140900,663300,100
9,0,1044200,67900,102600,41000,38300,31600,815300,200
10,0,979100,79100,102500,46900,44300,42500,702000,100
11,0,1675200,71400,88600,43000,37100,26100,1430900,200
12,0,868600,102200,96500,45300,36200,25900,604300,200
13,0,1175600,90300,96200,174900,166300,26300,796400,100
14,0,1238000,60400,107600,41100,38100,30000,1006900,200
15,0,1202500,71000,109900,48400,42400,25600,946800,200
16,0,1058200,81200,168700,53500,41900,29400,736900,200
17,0,916000,200600,123500,51000,41500,31000,518000,200
18,0,1444400,108800,113200,46700,37900,26200,1153800,200
19,0,2287500,86000,102500,67400,51700,35200,2002700,200
20,0,1822200,92900,118300,47600,37800,29100,1472800,200
21,0,1082400,74600,106700,57900,40300,27400,825700,100
22,0,1631600,91200,111500,60000,41700,28000,1327300,200
23,0,1536300,140900,99800,50400,37900,28600,1230600,100
24,0,1753100,98900,107200,46300,37500,27900,1487100,100
25,0,1652800,113700,101300,59200,47200,28100,1364700,100
26,0,2050100,107600,91300,49500,39600,29900,1789000,100
27,0,2067800,82000,92400,47700,41100,36000,1832100,200
28,0,1559400,72500,106200,45600,39400,28800,1318900,200
29,0,1443200,98000,107900,47600,38200,26200,1171100,200
30,0,1587100,72500,100400,41700,38900,32000,1351100,200
31,0,1158100,81000,99100,40900,38100,29000,914000,100
32,0,1373500,90900,105700,52200,41300,33600,1101900,100
33,0,1318800,79500,87500,47800,38700,28500,1082600,200
34,0,1813800,81600,99000,43400,40600,32100,1545700,200
35,0,1521300,113400,98400,47900,38300,27900,1240700,100
36,0,1500300,81900,105100,45600,39800,27400,1250400,100
37,0,1458100,96800,103500,54200,40300,27500,1183400,100
38,0,1723200,72900,107200,41300,38200,30900,1483100,200
39,0,1398500,67900,107200,50300,38500,27300,1127700,200
40,0,1637100,64100,107600,46400,40000,29400,1387900,200
41,0,1699000,107000,97100,45500,38900,28700,1432800,100
42,0,2192100,92300,87800,55700,48200,32100,1940100,200
43,0,1652500,72900,121000,47400,41300,34400,1397400,100
44,0,1615700,70600,135000,44300,37900,31200,1346200,200
45,0,1662300,82300,107300,48400,39100,28900,1406600,200
46,0,1402700,82100,109100,44100,40500,33700,1129500,100
47,0,1335300,81100,94900,50800,41700,32600,1096200,100
48,0,2169700,81800,99000,57500,50100,36200,1917900,200
49,0,2312600,80500,100400,63800,39300,27700,2054300,200
50,0,1851800,83000,119800,46100,40100,34500,1587100,100
51,0,1361800,65700,87000,43600,40100,30900,1144600,200
52,0,1678900,100800,161000,47500,37600,28900,1349400,100
53,0,1380600,71600,88200,56700,39000,34800,1136600,200
54,0,1335000,79000,98700,46100,43600,41900,1086900,200
55,0,1261200,130200,83300,49200,39500,28900,979600,200
56,0,1954500,107400,95200,45300,37400,34100,1686300,200
57,0,1667600,95700,103500,54000,47200,28500,1394200,200
58,0,1379000,73600,106500,42000,39200,29700,1112500,200
59,0,1233000,95100,82400,51200,41000,26600,961400,100
60,0,1356000,82300,135300,50100,40100,28300,1055900,200
61,0,1140900,85800,101400,49200,39100,26600,891200,200
62,0,994900,71100,141900,46900,40700,30600,717700,200
63,0,836000,75600,89000,47600,42000,31200,614300,100
64,0,1252600,97400,99800,49800,39400,28700,992800,100
65,0,1631800,76500,106200,46400,40200,28500,1386600,100
66,0,828400,82900,104500,54300,47900,28200,569500,200
67,0,679400,58400,100000,41300,38100,29700,464100,200
68,0,1050600,48400,131100,42600,36600,26300,812800,100
69,0,893500,105500,83800,49700,39100,30700,639900,100
70,0,1060700,87600,91100,46000,39900,28000,790200,200
71,0,885900,103100,89900,48800,39600,28100,623400,100
72,0,1403100,82600,106300,41500,38900,30200,1151900,100
73,0,1083600,87900,93900,55000,48400,32500,823900,200
74,0,842600,80300,91100,47900,41400,34100,603000,200
75,0,1576300,106800,91600,51400,41300,26600,1307400,200
76,0,890100,79300,95400,49100,39400,28200,646800,200
77,0,1071300,90100,99300,39700,37100,30300,820300,200
78,0,855900,76200,121300,42000,37900,32200,598400,100
79,0,955800,122000,98000,45600,37100,25700,644000,200
80,0,1179700,74300,82500,52400,38600,28800,938800,200
81,0,948600,79700,89600,51600,41700,31200,710500,100
82,0,737200,71600,93300,43800,42000,32900,489300,200
83,0,1026800,120100,90400,47500,38900,26500,755600,100
84,0,1271900,174900,108800,52200,42000,28500,922200,100
85,0,2134800,82900,97700,43500,39700,30300,1896800,200
86,0,1497000,72800,115400,46200,40000,34100,1237500,100
87,0,1567200,99700,114700,49000,39100,29900,1290400,200
88,0,1783600,185300,95200,49300,38700,27500,1438000,200
89,0,2162000,98100,100000,44700,38700,29400,1897500,100
90,0,1911800,100200,99200,53400,42300,36100,1636000,100
91,0,1559000,72700,102200,39100,36500,29300,1322300,200
92,0,1602100,76700,83100,41200,38800,29000,1378900,100
93,0,2138300,100400,82800,58700,50500,32900,1871800,100
94,0,1399000,70400,95300,50900,41000,26300,1131900,200
95,0,1436600,72100,187100,44000,41600,32000,1114400,100
96,0,1569600,79200,88600,42100,38500,27500,1347200,200
97,0,1639200,94700,86900,51600,40800,28800,1392500,100
98,0,1614700,130400,96000,53800,40400,27300,1315500,200
99,0,1557900,74300,78400,52300,41000,32200,1303600,100
100,0,1786700,84100,108300,47800,38600,36000,1515700,200
101,0,2126700,79300,105400,56400,41800,32000,1868100,100
102,0,1721700,83800,105500,47200,38900,27500,1468500,200
103,0,1689300,107700,105100,45800,38900,34800,1412900,100
104,0,1544900,87700,120600,50800,40900,34400,1266600,200
105,0,1593200,113900,92900,47700,38800,29900,1322900,100
106,0,1667400,85900,131100,49900,39400,33800,1359000,100
107,0,1210500,69400,99400,44500,41500,32800,959500,100
108,0,1343800,81600,105700,47900,40900,28000,1095900,100
109,0,1713200,71800,98500,57800,39000,32400,1470900,200
110,0,1212700,92700,124000,44600,38200,26400,930300,200
111,0,1802900,75900,91300,61900,47600,26700,1547200,200
112,0,1056700,86700,113700,48000,41600,29600,781100,100
113,0,1606300,103900,80300,59500,40400,28500,1334300,200
114,0,1568900,113700,79000,47200,38200,28400,1300000,100
115,0,1518200,80500,104800,43700,41400,31500,1270300,100
116,0,1145500,67700,99200,48600,41200,32500,906900,200
117,0,1592200,71000,100200,46700,40000,28800,1353600,200
118,0,1240100,116200,97400,47700,41500,30000,932400,100
119,0,1346000,153000,92300,58700,40800,34000,996700,200
120,0,1822500,72500,100200,51200,43200,28000,1569700,200
121,0,1526700,96000,99400,50500,40300,26000,1267000,100
122,0,1996900,104200,94300,53400,39400,26500,1731300,100
123,0,1691800,93700,87300,45400,38800,30500,1451700,100
124,0,1307900,76700,94700,44300,41900,33500,1075900,200
125,0,1063000,63400,92100,47100,41000,33500,841500,200
126,0,1145300,86400,95000,48000,41600,26500,899300,100
127,0,1522800,121500,88800,49000,39700,31600,1247700,200
128,0,1804800,73800,84000,43400,40400,29500,1585600,100
129,0,1293200,81000,116500,50100,41900,35000,1027900,100
130,0,1381200,88900,115800,50200,43400,34200,1081000,200
131,0,1379600,87400,105500,50600,41400,31800,1115100,200
132,0,1244100,76700,91700,49100,42300,29800,1005500,200
133,0,1526700,92800,118500,46700,37200,26700,1247200,200
134,0,1104700,91100,106300,46900,38600,29800,838500,200
135,0,1719800,74900,99500,49100,42100,25700,1475500,200
136,0,1523100,74800,101100,45700,39500,26800,1281500,200
137,0,1008200,81700,117700,46600,40200,26300,740100,100
138,0,1329100,78800,92000,48300,39400,30400,1092200,100
139,0,1061400,88000,95500,54200,50400,40200,773700,200
140,0,1290900,69400,116000,65100,42800,30300,1002000,200
141,0,1026400,98200,81600,48300,38700,30400,780500,100
142,0,1511000,96000,95900,50500,39700,27900,1225700,200
143,0,1156900,174600,98100,51600,40700,32400,810900,200
144,0,1632000,227400,109000,48200,40400,28200,1235800,200
145,0,2378900,75400,89200,55500,47900,34500,2148900,100
146,0,1693400,82600,117600,55300,41700,33100,1425600,200
147,0,1716600,106700,96000,57400,41500,27500,1443500,200
148,0,1698000,76900,111000,51700,41700,33900,1436800,100
149,0,1749800,90400,96500,45100,38400,26500,1499100,200
150,0,1702500,75200,95200,48300,41500,32200,1462700,200
151,0,1387400,91600,99400,51400,41400,31100,1122100,200
152,0,1575300,129800,128700,48900,39900,28300,1241900,200
153,0,1988000,64900,84400,45100,37400,33300,1767000,100
154,0,1849000,88300,145800,47200,40300,33500,1519200,200
155,0,2034300,115300,95200,56900,45800,36000,1748000,100
156,0,1789100,118700,107900,49100,38700,29200,1495600,200
157,0,1558100,73800,92900,45500,39200,27400,1332600,100
158,0,1529100,65500,106000,45600,39100,27900,1298300,100
159,0,1375500,80200,99400,44900,38400,28900,1107200,100
160,0,1495600,70100,115000,47700,41500,28800,1234800,200
161,0,2257100,95000,107900,49200,40800,34400,1990300,100
162,0,1448900,89200,117200,51400,41600,35800,1174900,200
163,0,1181800,74700,112200,42000,38900,29800,937400,200
164,0,1408800,67900,88700,51100,44100,31000,1183000,200
165,0,1458500,68300,91300,44000,41800,25700,1237000,200
166,0,1237700,114900,95700,49200,40600,32500,937800,200
167,0,1375700,103600,92300,61500,41500,28800,1104500,100
168,0,1454900,73900,110800,52300,38500,26400,1206800,200
169,0,2283700,77700,100300,45600,41400,27600,2046300,200
170,0,1315500,97900,97900,48900,42100,33700,1052100,200
171,0,1554200,80700,82100,65800,41700,39100,1305000,100
172,0,2012400,89100,118400,54200,47300,34100,1726900,200
173,0,1723500,67400,114400,52400,41600,32500,1462700,200
174,0,1560900,105700,103800,46300,37800,26000,1282300,200
175,0,1513800,84900,102800,43500,38500,28300,1260900,200
176,0,1769700,89200,117200,49300,38800,28500,1493300,200
177,0,2130900,80800,107000,52800,43000,33900,1870400,100
178,0,1915000,82700,105200,43500,40200,35500,1638900,100
179,0,1967100,91400,112500,51300,41200,32200,1653400,100
180,0,1769700,71400,102800,43400,40800,31900,1523200,200
181,0,1463300,71000,108600,45300,39700,28400,1224800,200
182,0,1395000,78200,107900,51800,41000,27300,1132400,200
183,0,2284800,118200,95900,52000,42800,41000,2002800,100
184,0,1204300,78300,110600,49000,40500,30600,948700,100
185,0,1498900,98200,80500,51500,42100,30800,1249700,100
186,0,1087800,76000,86200,48400,40000,31700,864700,100
187,0,1360700,72500,101100,117100,39500,29900,1011800,100
188,0,1360200,69900,106000,42000,38900,28800,1123100,100
189,0,1246600,90900,81100,50800,38900,31200,1006400,200
190,0,824200,117500,104100,50400,41000,33800,508200,100
191,0,1062500,89200,96200,49100,38500,25700,807200,200
192,0,1396400,68800,99900,44800,41900,34600,1162200,100
193,0,1146400,70200,87500,46400,40500,27300,911900,200
194,0,820700,81000,112900,39100,35800,29700,566400,200
195,0,1015100,82500,107000,44500,38300,26000,763500,100
196,0,1029800,75600,116300,45500,38700,28500,772900,200
197,0,998800,163600,90900,51400,42800,27300,672200,100
198,0,1213700,103000,98700,43100,37400,29900,948200,100
199,0,1425900,104900,85600,49300,41100,28600,1140800,200
200,0,1616000,63500,97800,44700,38500,31200,1378100,200
201,0,1314200,77300,95100,42000,39700,32500,1084600,100
202,0,1775900,80400,167000,49400,38900,26800,1438300,200
203,0,1458400,72400,111000,49600,43300,33400,1211100,100
204,0,2056800,74600,111700,54700,47700,29300,1800400,100
205,0,1115900,97500,104900,52400,43500,27400,847600,200
206,0,1324900,74900,100600,45000,38500,27300,1090300,200
207,0,2283100,81800,106700,55100,48100,32700,2019600,200
208,0,1054200,64400,97800,46100,40400,31200,829800,200
209,0,1097000,75600,88600,51900,44000,26800,862700,200
210,0,1294400,120400,96000,47100,38100,27600,1010400,200
211,0,1829000,64900,94400,40700,37200,30800,1605200,200
212,0,1342100,89700,106000,48000,38800,28100,1073400,200
213,0,1171600,125700,100000,48000,37800,29800,873200,200
214,0,1582100,122400,106000,50700,41600,34300,1251600,200
215,0,1634400,211500,88300,57800,40300,29300,1261300,100
216,0,2194200,75600,92800,57000,50400,35300,1951900,200
217,0,1760100,83600,99800,65900,47700,32900,1493900,200
218,0,2028900,96500,203100,48900,39100,29800,1660100,100
219,0,1854700,78900,96200,58100,47900,28600,1577200,200
220,0,2059600,112700,101400,49600,39700,33500,1766300,200
221,0,1574700,77700,100800,46100,41300,30900,1331200,100
222,0,2094800,112600,115400,50600,41500,29600,1794400,200
223,0,1701600,72400,108100,46100,39900,30500,1454200,200
224,0,3033100,84900,103300,53500,47100,35100,2771700,200
225,0,1963100,107700,111800,52800,40800,34800,1673300,200
226,0,1603600,70800,97700,44700,41600,32900,1348600,300
227,0,2027400,88400,87200,49000,39200,28600,1788700,200
228,0,1641900,103300,73500,45800,39700,32900,1406100,200
229,0,2055600,81600,81500,54900,43800,29700,1823500,200
230,0,1624800,75500,117200,54800,40000,29800,1357900,100
231,0,2278400,97500,102500,50900,41400,26000,2006200,100
232,0,2064200,87900,106500,49800,40000,28400,1796400,100
233,0,1581100,78400,108700,50600,39800,28900,1318000,100
234,0,1507700,93800,103300,44600,38300,30500,1241300,200
235,0,1680600,77100,93700,47500,40800,28100,1440500,100
236,0,1854700,114200,94300,51300,39900,27400,1573400,200
237,0,1304000,119100,119800,48700,38800,28600,993500,200
238,0,2172400,98200,109500,45200,39500,27700,1868300,200
239,0,1364700,73900,110100,49200,39000,26600,1071600,200
240,0,1799700,96800,109300,51600,39500,34100,1507600,100
241,0,2135900,80500,88600,51000,43600,31400,1900200,200
242,0,1374800,115400,96600,49600,39400,27800,1099500,200
243,0,1165300,72100,93300,45200,38800,26000,936400,200
244,0,1364600,72000,117800,53100,39900,31900,1104700,200
245,0,1513600,92500,110300,51900,41600,26600,1239300,200
246,0,1302900,69500,105800,65000,42100,33300,1048500,100
247,0,1219600,73400,112900,53400,39500,35100,951800,200
248,0,1234500,104000,106400,49000,39300,27000,907700,100
249,0,1005900,104500,104300,52300,41600,31700,720900,200
250,0,1221900,65400,109700,42900,39100,34900,952800,200
251,0,1283900,94700,110300,49400,42000,30600,1007200,200
252,0,962100,76700,100000,50800,41100,29100,715000,100
253,0,908800,134400,86300,51400,41000,29700,611200,200
254,0,1166800,72100,113600,42500,39900,30300,916100,200
255,0,976100,72900,100400,41600,38700,30600,717500,200
256,0,1070300,70900,97700,52800,39500,26600,829700,100
257,0,1008500,119300,106900,50000,41200,32900,708400,200
258,0,965100,66400,95200,53400,42000,35300,726500,200
259,0,1174700,82600,118800,51500,43100,35100,865300,200
260,0,1570000,122100,115000,51700,40500,33100,1241200,200
261,0,1285500,79100,106400,50500,43200,29700,1029300,100
262,0,1096600,76600,112400,56300,42200,32000,806300,200
263,0,974800,177200,111800,53000,42600,28100,618300,200
264,0,1924400,213100,124600,50500,39000,26800,1522100,200
265,0,2065300,84600,129400,47700,40900,33200,1790200,200
266,0,1577600,71400,111400,49300,42300,30500,1331700,200
267,0,1659700,84900,99600,46000,40100,28800,1415800,200
268,0,1539100,73600,116700,46900,43400,35200,1285400,200
269,0,2096100,79600,99000,50900,43200,30300,1847100,200
270,0,1727800,80400,114200,48200,41600,28200,1461300,200
271,0,1338500,105500,170800,51200,41200,33100,974900,200
272,0,1737600,93000,93600,54800,41100,28400,1467200,100
273,0,1744400,83500,87000,49500,42500,33200,1495700,200
274,0,1417400,57100,99100,45000,38900,29000,1166700,100
275,0,1423300,70500,94200,49100,40000,33700,1191900,100
276,0,2190300,83300,107200,57000,50600,32100,1923300,200
277,0,1420400,97500,105600,50000,39900,27500,1149500,100
278,0,1226600,101800,92300,64200,39600,31500,951800,200
279,0,1670700,109800,84700,47000,38300,26600,1380700,200
280,0,1797300,62700,90700,43900,39900,30800,1568800,100
281,0,1468000,95100,103400,47900,41000,31100,1202400,100
282,0,1891300,103700,93600,44700,41300,34500,1630300,200
283,0,1230100,97900,83900,51500,41800,28700,980800,200
284,0,1278000,72700,89400,48200,41200,34500,1049400,100
285,0,1206500,99400,93400,47600,38400,26900,948900,100
286,0,1406200,88300,96600,48500,41700,33600,1131000,200
287,0,1180100,94800,93800,47400,38100,27400,932800,100
288,0,1815800,82300,96000,46200,40800,29000,1543800,100
289,0,1652900,66100,98700,47700,39300,30100,1427000,100
290,0,1309700,67200,102200,52000,43900,28000,1069300,200
291,0,1666000,87200,98700,49000,42100,30500,1411300,200
292,0,1405200,80300,110600,46700,39800,27000,1145800,100
293,0,1475000,88500,109200,44800,38400,33000,1204800,200
294,0,1490700,91100,112800,50800,40200,28800,1211300,200
295,0,1469300,79700,94500,49300,40500,31300,1222100,200
296,0,1155000,78700,96700,41400,38500,29200,919100,100
297,0,1522900,106800,103400,51100,41200,33400,1241300,200
298,0,1480000,61700,100100,45200,40400,35300,1229600,100
299,0,1403500,74200,84800,46700,38700,26900,1153500,200
300,0,1272300,137600,92000,47900,38400,27800,965400,100
301,0,1407700,85700,89600,48000,41400,34200,1170700,200
302,0,1742400,76200,99500,44100,41000,34400,1508800,200
303,0,1589400,100000,101000,50000,40700,32100,1321800,200
304,0,1516900,89300,99700,48100,41800,28200,1263900,200
305,0,1466700,73000,87600,47500,44800,41800,1239200,200
306,0,1285700,118600,94400,43700,38300,30500,1012400,100
307,0,1271300,88900,103400,47900,40000,26900,1015000,100
308,0,1124700,72900,90300,56700,39200,31100,886900,200
309,0,1061500,85400,86900,51800,42500,28300,819900,200
310,0,1465100,113200,96800,46200,39800,27500,1162900,100
311,0,1339400,118900,95800,42400,36600,29600,1060700,200
312,0,1177100,74400,112200,51300,38700,27600,920200,100
313,0,1366000,76600,85100,43200,40600,35900,1138400,100
314,0,1366100,96300,120400,50500,41300,36200,1076400,200
315,0,1185800,70100,92500,48300,41000,30900,950500,100
316,0,1209100,66500,109100,39200,36400,28800,974200,100
317,0,973100,76800,94900,49800,40600,30400,729500,200
318,0,1299500,79900,106400,50100,41000,33600,1042100,200
319,0,971200,70300,92900,44100,37700,28100,720000,200
320,0,1050700,81300,107100,46800,37900,29200,787000,100
321,0,808600,91600,88100,48800,40100,33000,563300,200
322,0,1172400,68100,89500,49600,40400,31300,929400,100
323,0,841100,113000,98600,53100,40800,34500,563400,200
324,0,1125400,205400,86900,45800,38000,26600,773700,200
325,0,1776900,73100,80600,51900,44800,28500,1558100,200
326,0,1613600,73500,96700,43700,38700,34800,1389300,100
327,0,1677100,74300,92100,55600,39500,29200,1441500,200
328,0,1773700,94200,98500,50900,48300,41400,1515500,100
329,0,1710900,138200,103400,51900,42500,27400,1398900,100
330,0,1929200,83300,87900,48500,43500,41900,1687900,100
331,0,1685900,71600,91400,44400,37500,27100,1458600,100
332,0,1321500,80800,103700,49600,42200,34300,1062200,200
333,0,1889500,83100,90700,44300,37800,27600,1649700,100
334,0,1414800,77400,98200,48200,41500,32100,1141100,100
335,0,2774400,116300,102100,44600,38200,31800,2487300,200
336,0,2217200,70700,125300,54800,48100,31200,1949200,200
337,0,1771000,70600,111200,47600,38600,28500,1524800,100
338,0,1556900,70100,110600,46300,39300,27600,1313400,100
339,0,1220600,70100,110600,43800,41100,34800,951900,200
340,0,1279100,111200,97800,49200,39900,27900,990600,200
341,0,1819900,207200,110100,52400,41900,27100,1430700,200
342,0,1859100,80900,99100,39900,37300,30400,1622100,200
343,0,1521400,95400,85700,47600,37800,28200,1233600,100
344,0,1636400,69400,80700,41100,38500,28600,1427500,100
345,0,1572800,63900,94800,51500,42000,27500,1348600,100
346,0,1863600,89700,110800,48000,41900,27000,1572800,200
347,0,1674600,92800,110200,67300,38800,26700,1384700,200
348,0,1303500,61700,114100,44100,39100,26200,1069900,100
349,0,1796700,77600,89100,50300,39500,28700,1566300,200
350,0,1719800,81400,118900,53900,40000,28000,1446100,200
351,0,1643900,67800,95900,54000,40400,35900,1405100,200
352,0,1485700,109100,107800,46400,39800,28700,1201000,100
353,0,1761500,78200,101600,48000,39400,27500,1502500,200
354,0,1870800,77300,100800,47600,41200,31900,1621700,100
355,0,1460300,75500,109400,47500,38100,26600,1207000,200
356,0,1589000,70900,99600,44400,38300,26400,1352500,100
357,0,1917700,108200,93300,47000,39600,28600,1648400,200
358,0,2324000,97600,103400,52900,42800,32200,2017700,200
359,0,1715100,108300,99700,47200,40500,29300,1413800,200
360,0,1571800,71400,112100,60200,52700,53000,1299300,200
361,0,1990500,78300,122200,47200,37900,29400,1729300,200
362,0,1853300,78100,110900,41900,39000,30100,1611500,200
363,0,1492800,97600,113200,49700,41200,33100,1220300,200
364,0,1505100,119000,100100,50700,41800,25800,1222200,100
365,0,1192600,68700,108500,43100,38400,34100,956600,200
366,0,1614000,67600,100200,49800,43500,43300,1377600,200
367,0,1156500,74700,96300,45200,38700,35200,920200,200
368,0,1315300,73200,109200,48900,39100,29900,1065700,200
369,0,965000,77000,94800,51100,37800,27400,728300,100
370,0,1122300,73800,99900,52500,43200,32300,837300,200
371,0,1125900,73700,102300,45400,39200,28600,884300,100
372,0,1260300,115400,101700,47500,38500,26700,975200,200
373,0,1027800,76500,104300,41600,39000,27800,783200,200
374,0,999100,74800,99400,44700,38200,29000,758900,200
375,0,981800,97300,101500,50500,40700,27300,717300,100
376,0,1285300,81300,96300,58300,41200,28400,1029600,200
377,0,1146600,210900,95500,48800,42000,26900,767700,200
378,0,1287400,99000,87800,50100,42300,34800,1029600,100
379,0,1246600,86200,91600,48900,39300,31000,972400,100
380,0,1948700,80300,89500,45900,37000,26000,1701000,200
381,0,1203800,78500,95100,49100,40000,26300,952600,200
382,0,1407500,83900,110700,49100,40200,30500,1123100,200
383,0,1579800,67700,101200,45200,38700,27900,1351500,100
384,0,1518000,129000,112700,51100,40700,30800,1212200,100
385,0,1428400,68800,99300,46700,43700,33400,1200200,200
386,0,1440200,98200,92700,48300,39100,27200,1190600,200
387,0,1975500,84800,79500,46500,39500,29200,1750800,200
388,0,1484400,81900,98800,46200,40200,33100,1243600,100
389,0,1568200,92900,98000,48700,43700,41900,1310200,200
390,0,1505700,81800,99800,49200,41300,34300,1253100,200
391,0,1460000,79800,91500,50100,40900,31000,1216300,100
392,0,1279900,101600,96000,47700,39500,26700,1012300,200
393,0,1290000,75600,90700,48000,38900,27100,1052400,200
394,0,1468000,73600,94700,47400,37900,26600,1205700,200
395,0,1518800,102300,99500,52100,41100,26800,1247200,200
396,0,1180100,73600,103800,51600,42600,25900,936300,100
397,0,1274200,72100,102700,44400,38100,27400,1038700,100
398,0,1450600,105900,96200,49700,40500,31100,1183200,100
399,0,1482400,76200,102800,48900,41200,32600,1206000,100
400,0,1145400,82300,95700,50400,40200,27200,886400,100
401,0,1781100,110900,88600,52300,42200,30800,1505300,200
402,0,1959500,93700,83400,51100,41700,32600,1716000,200
403,0,1513400,69700,102300,42300,38400,29900,1285900,100
404,0,1339800,193500,92600,49700,38100,27000,982000,200
405,0,1345100,115800,108700,50000,41000,32800,1056300,200
406,0,1738400,93000,104800,52900,42000,32400,1447300,200
407,0,1330000,135200,92100,50200,39900,34100,1038900,100
408,0,1910700,92000,100300,49600,39600,27600,1656900,100
409,0,1638300,84200,94200,46500,40600,32600,1403700,100
410,0,1642700,87400,114000,46700,40400,29800,1379100,100
411,0,1519400,93900,86800,59700,48200,33200,1258600,200
412,0,1441000,73000,101100,43800,38900,33800,1199900,200
413,0,1087800,63800,86500,47200,43500,41800,863800,200
414,0,1673800,92200,88700,54000,47400,29100,1416700,100
415,0,1147400,95800,101500,48700,37800,27400,881400,100
416,0,1633400,90200,83800,50600,38700,26900,1389900,200
417,0,1383600,72600,95300,45100,38300,28700,1152800,100
418,0,1459100,68200,84700,40700,38300,29000,1223700,100
419,0,1598300,83600,93500,49900,40300,28900,1324400,200
420,0,1176800,83700,104000,47000,40600,32200,914300,200
421,0,1426000,105900,88900,82300,41000,40100,1134900,200
422,0,2060000,87000,124500,61900,53200,36800,1770600,200
423,0,1079000,70300,102700,39400,36500,31800,853100,100
424,0,1314600,67400,84000,40700,37900,29100,1108400,200
425,0,2011100,88500,97500,47800,39400,26800,1760000,100
426,0,1064400,78000,106000,42600,39300,29700,821900,200
427,0,1024200,120100,91500,49200,39100,27800,747600,200
428,0,1578200,84400,91000,59900,48700,41700,1322900,200
429,0,1312900,98500,104100,59800,39400,27300,1031900,100
430,0,1744600,90800,101900,48400,38800,28400,1458200,100
431,0,1255000,116100,117700,48400,38100,27700,949100,100
432,0,1475500,108800,109900,49300,42900,27000,1187200,200
433,0,1517000,83600,105700,47800,38600,28500,1257300,200
434,0,1187900,79500,125300,53900,38700,30700,906000,100
435,0,1021000,118100,139300,48600,38600,27600,697700,200
436,0,1511800,105600,102800,47000,38400,27900,1238000,200
437,0,1199300,76900,86900,48200,39600,29500,967500,200
438,0,965700,72400,111100,45800,39600,28800,719300,100
439,0,803000,77500,91200,51100,40900,25900,540000,100
440,0,1520200,70200,98700,41500,38900,33600,1277300,100
441,0,1036900,82000,90100,49300,40200,26300,801400,100
442,0,1209000,72800,100100,46000,42200,28700,949300,200
443,0,1009200,131300,109000,48800,38900,26200,706200,100
444,0,1457400,190300,94100,49300,42300,33300,1109800,200
445,0,1948000,84700,78400,53600,42700,31000,1719300,200
446,0,1726300,78800,111600,45900,39400,27900,1432300,200
447,0,1668500,65700,109700,59900,37900,34900,1419600,200
448,0,1858000,78700,98900,46400,42700,29300,1618300,200
449,0,1642700,68400,92300,47700,41700,27500,1415700,100
450,0,2479100,99800,114400,61100,49800,38900,2180400,200
451,0,1349300,84600,139100,49900,40600,29400,1051300,100
452,0,1608600,74600,106700,44800,41200,33100,1359900,100
453,0,1633900,89800,101500,47500,38500,29300,1370800,100
454,0,1192100,75200,124600,45900,43200,26700,898800,100
455,0,1261000,72200,107000,52100,40900,27400,1015800,100
456,0,1364400,93900,104300,50700,41000,28900,1098400,100
457,0,1259600,83200,91200,47000,40800,33500,1022000,200
458,0,1367100,103000,82900,47600,38600,25700,1115700,100
459,0,1619100,80900,81200,47500,38600,25900,1366300,100
460,0,1266800,75000,84600,42900,38700,26900,1037800,100
461,0,1583500,49400,98900,45200,39600,28200,1376900,100
462,0,1343900,77400,106300,45500,38700,26800,1099200,200
463,0,1208600,70200,102300,51200,42500,31000,967500,200
464,0,1315000,92500,93700,51800,41400,29600,1061000,100
465,0,1063200,89100,84000,49800,40500,33700,823400,200
466,0,1203600,67000,98600,44500,38800,28000,954600,200
467,0,1191000,101300,94100,57000,41900,31700,916800,100
468,0,1129500,164900,95200,52000,39900,28000,803900,200
469,0,2009100,86500,104700,45900,39200,30300,1758800,100
470,0,1482200,88400,80800,40100,36200,30100,1254700,200
471,0,1683900,112700,143500,48000,38500,27600,1363100,200
472,0,1489600,69700,82900,43200,40800,29200,1272200,100
473,0,1594000,94400,77100,50700,41100,29400,1349800,100
474,0,1690300,62300,91300,45900,41900,36200,1469600,100
475,0,1411300,89700,97900,49600,37200,26500,1155800,200
476,0,1600400,106000,102000,43900,37900,26000,1327400,200
477,0,2343000,83600,107200,57000,41900,43300,2074500,200
478,0,2555300,85900,118200,56400,48900,29900,2236900,200
479,0,1571000,102500,130600,51600,41900,35400,1234600,200
480,0,2458400,85300,92800,48500,39600,29900,2207600,100
481,0,1764700,80700,89200,50200,40700,28700,1536100,100
482,0,1441000,84000,126800,44700,39500,28900,1174700,100
483,0,1250900,112100,94400,51400,38900,27800,983700,100
484,0,1549500,93600,100000,41500,38900,32000,1298600,200
