fileName,run,wholeUpdate_average,controlBehaviorUpdate_average,transportLinesUpdate_average,electricHeatFluidCircuitUpdate_average,electricNetworkUpdate_average,fluidFlowUpdate_average,entityUpdate_average,trains_average
11_thaeln,2,1195343.6440677966,80943.70056497175,63636.186440677964,52756.80790960452,45165.59322033898,38892.65536723164,976301.186440678,161.8361581920904
11_thaeln,3,1221560.0847457626,80961.49717514124,63460.11299435028,52768.38983050847,45189.80225988701,39359.378531073446,1002679.3785310735,146.66666666666666
11_thaeln,4,1202280.7062146892,82533.02259887005,64321.21468926554,52681.07344632768,45119.32203389831,38924.63276836158,980879.406779661,142.40112994350284
11_thaeln,5,1206891.6384180791,82657.59887005649,63142.457627118645,53101.32768361582,45425.87570621469,38332.82485875706,986279.9152542372,161.21468926553672
10_thaeln,0,1195881.9491525423,80217.28813559322,57809.88700564972,51998.0790960452,43738.58757062147,40191.101694915254,983989.1242937853,164.01129943502823
10_thaeln,1,1199660.6779661018,82032.1186440678,59796.04519774011,52177.457627118645,44009.5197740113,40284.35028248587,983924.5762711865,157.59887005649716
10_thaeln,2,1202532.768361582,81238.05084745762,58573.87005649717,52248.220338983054,43988.53107344633,40394.68926553673,988788.3898305085,159.2090395480226
10_thaeln,3,1209590.0564971752,81889.74576271187,59568.64406779661,52535.16949152543,44041.666666666664,41099.32203389831,993817.4576271187,162.34463276836158
10_thaeln,4,1200937.6553672317,81059.51977401129,57966.977401129945,52438.700564971754,44370.59322033898,39404.88700564972,987601.0734463277,158.98305084745763
10_thaeln,5,1209894.2937853108,79107.6836158192,56818.87005649717,52292.79661016949,44186.32768361582,39158.24858757062,999594.0960451977,160.62146892655366
09_azhrei,0,1523270.9604519773,92440.28248587571,94795.93220338984,58724.858757062146,49187.28813559322,48143.44632768362,1244419.463276836,10830.90395480226
09_azhrei,1,1559141.5819209039,94426.38418079096,96419.85875706215,63640.45197740113,50119.661016949154,53091.83615819209,1270840.1412429379,11300.282485875707
09_azhrei,2,1534245.536723164,94795.197740113,97180.90395480226,62992.8813559322,50603.983050847455,52385.19774011299,1245399.7740112995,11339.54802259887
09_azhrei,3,1546917.372881356,94193.72881355933,97987.23163841807,63532.68361581921,50165.50847457627,53101.75141242938,1256944.8870056497,11468.898305084746
09_azhrei,4,1539048.1920903954,94535.42372881356,97166.1581920904,62899.63276836158,50677.90960451977,52410.87570621469,1250506.6666666667,11116.35593220339
09_azhrei,5,1556662.2033898304,93446.32768361582,96682.82485875706,63523.13559322034,50215.254237288136,53168.92655367232,1269438.3615819209,11161.525423728814
08_derantrix,0,1567135.0564971752,110624.37853107345,123622.93785310735,63468.58757062147,53989.43502824859,41673.87005649717,1244594.2372881356,159.3502824858757
08_derantrix,1,1569943.079096045,109608.36158192091,122397.57062146893,63378.30508474576,53639.32203389831,40022.740112994354,1250562.2033898304,159.80225988700565
08_derantrix,2,1604040.3107344634,110305.90395480226,124484.46327683616,63413.92655367232,53963.502824858755,39723.16384180791,1281126.5819209039,152.11864406779662
08_derantrix,3,1581526.2994350283,110129.88700564971,123513.2768361582,62889.63276836158,53267.96610169492,39796.35593220339,1260685.8757062147,159.4632768361582
08_derantrix,4,1585206.0734463276,111111.1581920904,124189.18079096045,64759.293785310736,55243.75706214689,41844.06779661017,1260152.175141243,161.94915254237287
08_derantrix,5,1586872.4858757062,111392.74011299435,124460.7627118644,63903.92655367232,54410.19774011299,41841.24293785311,1261560.7062146892,158.19209039548022
07_rydberg,0,1439171.186440678,89455.39548022598,74374.91525423729,55355.16949152543,46551.016949152545,41709.15254237288,1186260.93220339,11281.412429378532
07_rydberg,1,1436390.2824858758,87415.53672316384,73664.40677966102,55119.293785310736,46647.42937853107,41619.88700564972,1187093.1920903954,11262.457627118643
07_rydberg,2,1445503.7005649717,88309.12429378531,73204.91525423729,54894.943502824855,46498.3615819209,41585.08474576271,1195375.4237288137,11557.175141242938
07_rydberg,3,1448092.824858757,88893.75706214689,73756.80790960453,54848.3615819209,46501.69491525424,40918.24858757062,1197730.3107344634,10957.881355932202
07_rydberg,4,1444512.9096045198,87911.27118644067,73206.89265536724,55138.72881355932,46688.53107344633,41192.4011299435,1194710.395480226,11049.209039548023
07_rydberg,5,1443051.186440678,87137.06214689265,73813.81355932204,55229.91525423729,46732.853107344636,41477.51412429378,1193452.4576271186,11248.672316384182
06_mulain,0,1307375.5084745763,99004.49152542373,66319.83050847458,56118.58757062147,46870.45197740113,43865.254237288136,1053140.3672316384,10947.118644067798
