tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains
0,0,2364500,303200,110100,297600,93200,280900,1511600,2600
1,0,1388000,107300,44300,78400,49000,68500,1142100,200
2,0,1708700,174100,67600,82500,47300,71800,1371500,200
3,0,1308200,133000,45600,74700,48000,65000,1043100,200
4,0,1317000,162200,46800,74000,46300,63400,1019300,100
5,0,1459900,127100,45500,80700,49500,69100,1185500,100
6,0,1114000,113300,40800,74100,48400,61400,865300,200
7,0,1421200,134300,75600,94200,49400,82100,1097500,200
8,0,1036700,130900,61300,72100,47900,62600,750100,200
9,0,1554700,116100,54100,77500,48300,66200,1283800,200
10,0,1375600,107000,49300,74200,47800,62900,1086600,200
11,0,1260200,102700,90300,73400,48700,63400,972700,100
12,0,1312400,172900,59600,103200,47200,79300,956500,100
13,0,1402800,163700,57000,75200,46500,63600,1091000,200
14,0,1361800,119600,51900,71700,48600,61100,1102400,200
15,0,1449400,167100,49400,76900,49100,64900,1136200,200
16,0,1276700,123600,53300,76800,48800,65900,1004200,200
17,0,1442100,107900,58500,77300,49300,66300,1171500,200
18,0,1458200,155700,79000,76400,48400,65200,1103200,200
19,0,1496100,111900,63900,92200,48400,79900,1180900,200
20,0,1269100,139900,58300,67400,49800,60400,988100,200
21,0,2433400,116400,65100,92000,49600,80600,2142600,200
22,0,1391600,121000,72500,75000,47800,66100,1083600,100
23,0,1171000,102700,53400,79100,47000,68000,922100,100
24,0,1136500,110300,74800,79300,49700,68800,858800,200
25,0,1326600,146500,70400,76600,49100,65600,1016300,200
26,0,1358000,100200,60100,73700,49700,63400,1111500,200
27,0,1538400,128800,103800,87700,49000,76500,1205300,200
28,0,1318900,105800,63800,78400,49500,67500,1053900,200
29,0,1165000,115600,66700,162000,151700,78100,797100,200
30,0,1297900,98500,81900,76200,48600,65500,1017000,100
31,0,2091100,113600,55700,72200,47300,62200,1822300,200
32,0,1211200,117000,96700,76000,49300,65400,905500,200
33,0,800400,96300,60400,91200,46300,79800,532100,200
34,0,1372500,113900,64000,77600,49100,66100,1074000,200
35,0,881900,146200,61500,68400,48900,58800,586500,200
36,0,1148200,99300,61600,71300,46800,61300,899700,200
37,0,1036500,140700,58600,76600,49200,66800,708300,200
38,0,1270300,97800,73800,73500,48900,64600,981100,200
39,0,1036100,99600,52600,77100,48800,67800,781800,100
40,0,1064200,135300,59300,77100,48900,66600,776700,100
41,0,2093000,112700,58600,73600,47500,64100,1823100,200
42,0,2607000,133600,68300,76500,49100,65000,2307400,200
43,0,969200,108100,44400,69500,47100,63200,732100,100
44,0,1151800,139300,54500,75300,48500,64900,868900,200
45,0,1001400,124500,55400,69400,45100,59400,734900,200
46,0,1084000,106800,53400,77900,47900,68700,808200,100
47,0,929800,125800,55800,69600,48500,59600,668200,100
48,0,1248300,128700,62200,71000,48900,59000,973200,100
49,0,1144800,98700,57300,65400,46700,59000,903300,300
50,0,1126500,117900,76100,70800,49300,61000,841400,200
51,0,897400,119300,62300,76800,48200,66000,617900,200
52,0,1668000,108300,58600,70700,46600,60300,1410200,200
53,0,869300,103100,47600,76500,46200,65900,619400,200
54,0,1351300,112900,51100,79300,46700,58800,1086300,100
55,0,793900,157900,66100,75300,49000,63700,470400,200
56,0,780700,115300,67600,69400,48700,60500,509300,200
57,0,1745100,108800,42500,66900,57100,60700,1507900,100
58,0,1536200,140400,56300,89100,49000,76700,1180000,100
59,0,1322600,136200,45300,78300,47000,67600,1034700,100
60,0,932000,127400,68500,72000,52500,62300,653900,100
61,0,932000,110500,65100,73100,47500,63600,669200,200
62,0,715700,116900,48900,71400,46700,61700,462000,100
63,0,770200,135700,37500,69600,47600,60800,515000,200
64,0,813000,101900,60200,69200,53400,63200,567000,200
65,0,893500,113200,55500,76500,48800,65600,628800,100
66,0,916100,180500,79200,74100,48400,63300,564400,100
67,0,755900,109700,56300,68800,47700,62600,503700,200
68,0,883600,132100,58400,76200,47200,65800,603100,200
69,0,1152200,93700,54300,83500,52000,77800,899200,200
70,0,871400,117600,44200,77000,48500,67500,582200,100
71,0,756700,118200,40500,75500,49400,66100,502300,200
72,0,902100,113500,59900,74600,47500,63800,641000,200
73,0,977700,99100,46100,68200,49300,58500,746300,200
74,0,851200,131400,62800,72400,49000,61400,559600,200
75,0,823800,140200,58200,74800,48700,63400,516700,200
76,0,945300,127700,63600,72600,48800,62800,661600,200
77,0,939600,131000,57600,77000,45900,66300,650400,200
78,0,936800,152700,55900,71500,47300,61400,608800,200
79,0,1256400,121900,83000,67800,47500,58600,952900,100
80,0,1163600,104400,62400,76300,47300,65900,908500,100
81,0,941700,125300,63300,70300,46200,63300,666100,200
82,0,1505200,146300,57100,75400,48400,64800,1186700,200
83,0,993200,106900,61000,70700,48200,60600,741000,200
84,0,1055200,136500,53700,71600,47900,61000,778900,200
85,0,1041400,99100,51000,73600,47000,64500,803300,100
86,0,1257200,124700,55200,75300,48900,64600,988300,200
87,0,2210800,186800,47200,95100,47800,82300,1869100,200
88,0,1258900,114400,43000,76900,49700,65800,1009500,200
89,0,1597300,126400,50600,74800,50000,64200,1324400,100
90,0,1220900,144100,37600,76100,49400,66000,938600,200
91,0,1275800,106300,60000,78100,47000,68100,1005800,100
92,0,1102300,116700,67500,75700,46900,64800,823500,200
93,0,1211700,151200,48100,71000,48400,61100,921700,100
94,0,1326600,137600,66900,75800,46900,65200,1005800,200
95,0,1627100,112400,69500,69100,49100,58300,1358400,200
96,0,1274900,121600,75400,81200,49100,70500,978600,200
97,0,1414800,124100,51400,67900,47800,57100,1151100,100
98,0,1036900,128500,46600,69900,49000,60000,747300,200
99,0,1099800,171300,55600,76900,47300,65000,768400,200
100,0,2729000,183100,48900,92000,63100,79300,2388800,200
101,0,3611000,133500,63800,90900,48800,79700,3302000,200
102,0,2856500,154300,59400,78500,50000,67200,2546600,200
103,0,1494700,124800,69100,92000,48700,79600,1190600,200
104,0,2788000,117100,54400,80200,49500,68900,2520700,200
105,0,2576600,101800,50700,80800,50000,70500,2326300,100
106,0,1586000,117700,55000,83200,49600,72900,1287300,200
107,0,1075500,124000,67600,75400,49600,66100,795400,200
108,0,1164300,100500,50600,71800,48500,65400,928500,200
109,0,1029200,132200,67300,74900,49500,64500,722200,100
110,0,1468800,129600,76500,77900,49800,66200,1165000,200
111,0,1512600,104000,58000,77500,47100,70100,1251700,200
112,0,1159600,102700,47900,78200,47900,68700,912700,100
113,0,1258900,123700,79900,75600,48400,65400,949700,200
114,0,1071600,133800,45100,90100,49100,78200,782300,200
115,0,1240000,102700,74700,74100,48100,64300,965300,200
116,0,1416100,116600,63500,79000,52600,68200,1140400,100
117,0,1289300,128900,72700,76300,48800,66200,988600,200
118,0,875400,99600,73000,71800,46300,65100,556000,200
119,0,1077500,124700,54900,75600,48800,64500,798200,100
120,0,1087900,120300,67400,76600,48300,64800,810600,200
121,0,1245700,156100,57300,71500,48600,61600,945600,200
122,0,1149700,114700,59500,75800,48900,64900,886000,200
123,0,1277100,121800,58000,76300,50200,66300,1005600,200
124,0,1019400,114900,57900,75100,48800,63000,756300,100
125,0,895800,115800,59000,72300,47800,62300,628900,200
126,0,991600,130300,54000,78400,47400,67400,711100,200
127,0,813600,117300,51000,68500,49500,57600,558900,100
128,0,1256300,114300,55600,74300,49000,63600,996900,200
129,0,910000,136900,43200,68600,47800,58300,642700,100
130,0,926300,126500,62200,66600,48800,56900,625400,100
131,0,1216900,145500,64700,76300,48300,65800,910000,200
132,0,1165300,146400,56800,73500,48100,63200,875700,100
133,0,1329500,105800,74700,72500,49900,63200,1058500,100
134,0,893400,113000,68300,68800,46200,57700,627300,200
135,0,1143900,100500,50500,77700,48900,68600,897800,100
136,0,932800,99400,66700,83300,50400,77000,663800,100
137,0,1149900,125600,53400,72500,49500,62500,873300,200
138,0,970700,121200,51200,77000,48200,66400,669000,200
139,0,957000,132300,57700,72400,48900,62200,662600,200
140,0,760300,129300,62100,76300,49600,66500,479100,200
141,0,956500,157900,63000,71400,46300,61200,649500,200
142,0,1170600,128800,51800,73200,48400,62800,880300,200
143,0,973300,107100,61300,74300,48000,64400,717200,200
144,0,1060800,126700,53900,78600,47400,67900,790400,200
145,0,1302600,162700,55800,75100,48100,65100,994400,100
146,0,975100,153900,53400,75000,49000,64700,677900,200
147,0,1111800,119800,63000,71500,48100,61800,848800,100
148,0,775500,115200,48200,73000,48400,62400,522700,200
149,0,925000,136900,59200,74200,49100,63600,629800,200
150,0,885000,100500,65800,70400,51700,60500,624800,200
151,0,1082500,104400,45700,73800,48900,63900,836600,100
152,0,833300,114100,56400,68400,48100,58700,576100,200
153,0,1144700,129900,58400,73000,49600,61500,862100,100
154,0,1223200,120800,67100,76400,49900,65700,916600,200
155,0,1101100,113300,65200,75800,47700,65700,829800,200
156,0,1013100,93300,40900,69600,46600,60100,794900,100
157,0,1008400,101200,68500,92900,49300,80900,724800,200
158,0,1550500,133000,56100,73400,49200,63000,1242500,100
159,0,984900,120900,60500,72000,48800,61800,704000,200
160,0,1061200,112300,54500,81000,47300,70300,793000,300
161,0,859800,128900,58100,75500,49500,63700,577700,100
162,0,1620100,133800,40900,80900,49600,70400,1349800,100
163,0,1077100,144900,61100,68400,49100,59700,784800,200
164,0,1281900,105900,52200,77700,49600,68200,1030400,200
165,0,1132500,114900,60000,91000,49400,78100,850000,200
166,0,1184500,123000,64300,74100,46400,63500,883500,200
167,0,1148500,123100,54800,69100,49000,58400,888200,200
168,0,1353100,129900,58300,72100,47800,61200,1079400,100
169,0,2072200,128700,52200,73700,49000,62800,1798500,200
170,0,1537700,110100,53600,73700,48500,63300,1276900,200
171,0,1092000,134500,72200,71200,46900,61300,779800,200
172,0,1341700,119100,55600,74500,45600,63000,1073700,100
173,0,1031500,149400,39400,70200,47700,59700,752800,100
174,0,1331100,142400,49000,74300,48800,63700,1044900,200
175,0,1716700,130100,48000,96900,58800,84200,1417400,300
176,0,1293900,93900,61100,73000,50400,67100,1047400,200
177,0,1214200,113600,51600,75300,48500,63700,951300,100
178,0,1161600,149300,51300,71100,48700,60600,819600,100
179,0,1444600,105500,47300,70000,46800,63700,1192500,200
180,0,928300,177500,49900,75200,48300,64400,612600,200
181,0,965100,137200,57900,75700,48600,65000,680500,200
182,0,1247100,108800,51300,69800,48600,59500,1006400,200
183,0,958900,104100,43100,70800,50100,65000,731100,100
184,0,961500,123900,51100,78000,48100,66900,693900,200
185,0,833100,108600,52700,77600,47900,67100,574700,200
186,0,897300,101700,64300,76700,49400,66200,636400,200
187,0,789100,123700,47300,77200,49100,67100,521200,200
188,0,887200,144700,43200,73600,49700,65100,611300,100
189,0,1708000,113700,42500,74700,48200,63100,1456800,200
190,0,1487900,114900,75000,70200,49800,62200,1187000,200
191,0,1194700,121900,86100,70700,49200,59600,893300,100
192,0,1392800,125800,50300,75700,49500,64300,1124200,200
193,0,921800,105000,60000,88200,47300,76200,650200,200
194,0,870200,138300,63700,68000,45700,57300,583200,200
195,0,893200,126000,52300,75300,47800,64700,621200,200
196,0,822800,164300,50700,67400,49100,57000,520200,200
197,0,1339000,133600,51400,77200,49500,66400,1051100,200
198,0,962700,120600,52900,74200,47600,62200,665600,200
199,0,1100800,111800,53500,76100,50000,66600,827700,200
200,0,1063700,105800,47100,74200,47500,65100,821600,200
201,0,1177700,113200,52100,74700,48200,64000,921300,200
202,0,1678100,137400,44600,73000,49300,62500,1382900,200
203,0,1460500,172200,54000,74100,48700,62800,1149900,100
204,0,1104300,109600,59200,69500,48100,58300,852800,100
205,0,1259700,112000,63000,73800,50000,63900,996500,200
206,0,1141100,145800,43300,66600,45700,57700,872800,200
207,0,1350700,110900,56600,83100,52400,77800,1087400,300
208,0,1342100,105600,51300,73100,50900,63900,1097000,200
209,0,1081100,161800,61700,74400,47600,64000,762400,200
210,0,1169700,106700,52100,68000,49000,61200,919600,200
211,0,1139400,105200,54600,70000,47800,62200,884000,100
212,0,1135900,104300,58800,79000,49700,68300,874900,200
213,0,1327400,124200,58500,77900,48700,67900,1045800,200
214,0,1277900,142700,42300,81400,71600,71700,968800,200
215,0,2431400,162800,52200,80600,50700,69700,2114100,200
216,0,3130300,137500,57800,92300,48900,79800,2824100,200
217,0,1714800,125100,51700,76600,49600,65200,1438100,200
218,0,1322300,154400,57300,92100,49800,81100,972800,100
219,0,1405800,115100,54800,77400,49300,67200,1131400,200
220,0,1839200,109800,38500,77400,48000,69700,1602200,100
221,0,1296600,108300,70800,78200,48300,67800,1021500,200
222,0,1246900,117900,60800,96000,48200,84800,954000,200
223,0,1287200,134400,57900,69000,46300,58200,1006300,200
224,0,2604500,108300,74700,90800,47300,79200,2315300,200
225,0,2789900,171200,57700,91700,60700,80100,2454800,100
226,0,1213300,105100,59100,81800,48600,71900,928500,200
227,0,1491800,144200,53200,69800,48900,59700,1212000,200
228,0,1536100,138500,56000,73300,47600,62500,1251500,100
229,0,1649000,131000,76600,76100,46900,64900,1345000,200
230,0,1147700,107700,58500,75600,46500,66000,886000,200
231,0,1250100,98300,50700,76900,48800,67100,1002400,200
232,0,1057500,128500,65000,78700,47800,67500,765500,200
233,0,1245600,98500,59600,72600,47100,68400,985600,200
234,0,1200000,127000,49400,77200,48000,66100,918400,200
235,0,1678500,167000,53700,89600,49600,77800,1342500,200
236,0,2179600,105000,59500,82800,52300,76900,1912700,100
237,0,1554000,112200,57700,73100,47500,62900,1289900,200
238,0,1125900,144800,64400,72600,48000,62000,772700,200
239,0,1359500,126300,94700,75700,47900,64000,1034300,100
240,0,1307000,119100,67900,76300,49400,65500,1029600,100
241,0,1152800,139200,57300,73700,48600,63800,868100,200
242,0,1084700,113100,62800,89300,48400,78700,808500,100
243,0,1066300,114500,87800,71500,47000,61800,777200,100
244,0,954100,142300,57500,66600,51200,58200,672200,100
245,0,841000,119500,57100,77400,48800,66800,563800,200
246,0,651500,105600,64300,73800,47800,64500,390500,100
247,0,877000,154000,50400,79100,48500,67600,575700,200
248,0,1026400,130000,63600,68900,46500,58400,750700,200
249,0,783800,129200,42100,74400,48500,64300,517000,200
250,0,2250700,191200,52900,77600,49400,67000,1883600,200
251,0,871000,101000,67600,73500,47000,65400,607400,200
252,0,936800,117000,50400,75200,49200,64800,672300,200
253,0,865900,111100,54800,76000,49000,66100,605400,100
254,0,1051500,98400,45300,70400,47300,59800,821800,100
255,0,787900,109200,54200,74400,45900,63300,532200,100
256,0,937100,101000,64000,74300,49000,63900,681000,100
257,0,731600,105600,63200,72400,47500,62300,464800,200
258,0,1031400,100400,60100,70600,48000,60600,750700,200
259,0,821900,131600,73700,75600,48200,65000,508500,200
260,0,1014200,106800,55600,73700,49400,63500,762600,300
261,0,1132800,112900,62100,91000,48200,78900,850200,100
262,0,861100,104900,58200,79500,53900,68300,572600,100
263,0,1227200,115000,57400,79600,48600,68900,960600,200
264,0,1161800,145000,51300,68000,47600,58500,884700,200
265,0,1050500,108600,66700,76600,59400,66700,782500,100
266,0,824200,147600,48500,71300,48800,61200,540300,200
267,0,881800,116300,57000,71400,49000,62100,625200,200
268,0,824400,108400,71200,72000,48600,61200,558600,200
269,0,726600,167100,49000,67500,49000,57100,421600,100
270,0,1216700,141600,75500,69000,47900,58500,906100,200
271,0,1236100,123100,76800,63900,47900,60700,947100,300
272,0,1251700,133600,65200,75000,47900,63900,959600,200
273,0,1062900,113600,51900,77900,49100,68000,799800,200
274,0,1513500,140800,52700,79400,49100,68500,1190300,200
275,0,1158900,137800,39400,74500,46300,61900,888300,200
276,0,918700,101100,60900,90300,49800,83100,644400,200
277,0,1393300,139300,55100,68200,47800,60000,1111600,200
278,0,1653000,113300,53400,74200,57300,64800,1366700,200
279,0,1297400,117500,43300,73900,48200,63500,1039000,100
280,0,1147200,124900,45600,74700,48400,69300,889100,200
281,0,1368500,126300,42300,90800,46700,78800,1093100,200
282,0,2017200,127300,69100,90500,50100,78900,1711400,200
283,0,1100700,121500,70800,72100,48000,61700,818500,100
284,0,1171900,103800,55400,75700,49900,64800,912300,200
285,0,993900,118900,56200,68900,47300,61200,734300,200
286,0,1263500,109300,56300,74400,49600,65200,989000,200
287,0,1268000,109300,45100,69700,47800,59900,1030900,200
288,0,1169900,131700,59200,73100,46000,62500,893000,200
289,0,976800,185200,94400,71100,49800,62700,605300,200
290,0,1492400,121300,68600,69400,48000,58800,1213300,300
291,0,1237900,149600,64600,90500,46900,78100,912200,200
292,0,1874000,142700,83600,93000,49200,80900,1536300,200
293,0,1305700,104700,58400,74300,49500,63900,1044600,200
294,0,1599700,128100,58200,75100,49300,64100,1317400,200
295,0,1482700,100600,50900,66800,46400,60300,1239700,200
296,0,1446400,106200,60600,79900,49400,69100,1179200,100
297,0,1028500,95400,53300,80200,46800,70700,776000,200
298,0,1074200,114600,60800,76700,49300,66200,747700,200
299,0,1098400,171100,39300,73800,48900,62900,786500,200
300,0,1498000,115100,43100,74000,48400,64200,1254300,200
301,0,1552800,135300,71000,76800,49300,65800,1255600,100
302,0,1483000,146300,61400,76500,46700,66500,1186600,200
303,0,1267400,132900,51500,79800,47000,70500,990200,100
304,0,1167300,117600,62300,77700,50300,66100,894000,300
305,0,1121400,113100,50200,74400,47900,64800,864100,200
306,0,1140600,113500,54200,78100,49600,67400,877000,200
307,0,905400,116800,44600,72700,49800,62300,657100,100
308,0,1286100,118400,60200,76200,49700,65000,1012600,200
309,0,1525600,122000,51800,75000,48200,63300,1256300,200
310,0,1449900,113500,52100,78000,47900,67600,1161200,200
311,0,1158600,111800,61600,76200,48000,66100,891900,100
312,0,1061600,138700,61100,73300,47200,62900,773400,200
313,0,1150700,133000,52300,73200,49900,63300,873800,200
314,0,1071500,125000,55900,75200,48700,63600,797500,200
315,0,1036600,124900,49400,72200,45700,60500,771700,200
316,0,1403900,124200,70600,75000,50500,64300,1114000,200
317,0,1220500,96200,76500,71800,49400,61400,949900,100
318,0,1039700,156000,69900,73800,48800,63000,690600,200
319,0,2051300,120500,40300,87700,48900,76500,1770900,100
320,0,1534400,126500,61900,89700,47200,76600,1233900,200
321,0,1171500,111900,60800,70000,47400,59500,911300,200
322,0,946800,158700,60700,89400,49900,78400,600300,200
323,0,1327000,96600,55500,79800,46800,69600,1085400,200
324,0,1285200,120200,64300,77400,49900,67100,1010100,200
325,0,1026300,116200,59600,75200,49500,64000,759900,200
326,0,888400,122600,54000,74900,48700,63400,621500,200
327,0,1137700,148400,55800,72700,48800,61500,847300,200
328,0,1013100,124000,70800,95300,47900,82400,707600,200
329,0,997800,117800,73400,71400,48200,61200,711200,200
330,0,761700,132500,58200,70900,45700,59700,473100,100
331,0,1074600,124700,62000,69800,49400,60400,792500,100
332,0,884100,123100,66000,74900,46800,65900,602700,200
333,0,1019400,122000,59400,77700,49700,66600,743100,100
334,0,922900,140200,68800,91800,47600,79300,580500,100
335,0,2509900,150900,57600,105800,49900,66100,2179500,100
336,0,2411900,111900,102500,85500,48300,74500,2092600,200
337,0,1121500,172600,69000,74500,49700,64000,783200,200
338,0,950800,123100,62900,76600,49100,65200,643200,200
339,0,901200,101700,66200,74500,48200,65000,630700,200
340,0,1169700,167000,75000,69200,47900,58900,843600,100
341,0,1108900,103900,62200,159800,150000,66000,763600,200
342,0,1136900,126500,56400,71300,46900,61200,864900,200
343,0,879900,116700,60600,74200,48000,64800,606300,200
344,0,1572100,155800,67700,75600,49100,63700,1258700,200
345,0,2002600,136800,57700,75000,48100,64600,1716200,200
346,0,1479900,116700,71200,79900,48200,69400,1166800,200
347,0,2002400,141400,63100,81600,47900,70400,1702900,200
348,0,2976700,117700,61700,79000,47900,68000,2706400,100
349,0,2325500,134900,54900,80300,47700,69700,2040000,200
350,0,2472800,156000,57400,76800,48800,66200,2167700,200
351,0,940500,127600,64300,69700,48300,59200,658500,100
352,0,2044000,154400,59300,78100,61400,67500,1732000,100
353,0,1291300,124500,76400,75000,48200,64900,994500,200
354,0,1854200,125100,61200,84700,52000,78400,1561500,200
355,0,1109800,110100,56200,75900,48400,65800,846100,200
356,0,1383200,112100,58600,72100,47000,63100,1120700,100
357,0,1320000,101800,59500,79000,49400,68900,1056800,200
358,0,1153300,113100,58600,79000,48100,67000,831700,200
359,0,1226300,112300,54300,77900,48900,67300,953700,200
360,0,983500,125300,71300,75700,49800,64500,697800,200
361,0,1068300,111800,55900,75900,48400,65200,813600,100
362,0,797100,124400,56300,71900,48400,62000,529200,100
363,0,1595900,165000,49300,74600,49700,63900,1293300,200
364,0,1693800,105700,63200,79100,48300,68400,1433700,200
365,0,1110200,120500,70300,77900,50500,67500,826000,200
366,0,1311500,118900,36100,75800,48200,65100,1063000,100
367,0,1867500,120000,59000,75800,50000,65400,1595100,200
368,0,1505200,100200,68600,81300,47800,71400,1239800,200
369,0,1305000,127000,47800,80300,49000,69200,1030400,200
370,0,1297100,130100,58300,77800,49000,66400,985400,100
371,0,864700,110600,53300,74000,49000,63000,600400,200
372,0,1044600,104800,35000,78100,47400,65200,811200,200
373,0,1051700,107400,55400,78200,49400,68100,795500,200
374,0,955900,95400,41500,65500,46300,59800,737900,100
375,0,930100,87600,64100,73300,46800,66300,686900,200
376,0,942700,103900,50500,68500,47400,58900,701200,200
377,0,957900,111900,46200,75300,49000,62900,694400,200
378,0,986200,108600,50900,75000,48900,64800,698800,200
379,0,926500,128200,54700,68800,46500,58900,643200,300
380,0,821200,100200,59100,74300,47800,63200,571800,200
381,0,825200,105400,62400,72800,48500,62200,562100,200
382,0,838500,105900,62200,79600,47200,68500,551500,200
383,0,1290700,135700,64600,74600,48500,63800,1002300,200
384,0,1513900,108500,49900,75800,57800,66500,1266900,200
385,0,1204200,131600,61000,74300,48300,63200,918500,200
386,0,956700,110200,43700,75400,47600,65100,715400,100
387,0,1914800,118400,67800,74700,49300,64600,1641200,200
388,0,1026500,123000,56300,73600,49900,62500,758000,200
389,0,917500,130500,50900,74800,48900,63300,637300,100
390,0,1096700,116900,61300,74100,49700,62600,818600,100
391,0,1058200,107200,71400,74600,46100,65300,779600,200
392,0,928000,189900,58900,69400,47900,56900,592000,200
393,0,754800,162400,72800,73800,49000,63100,424600,200
394,0,1072900,141800,60000,68300,46600,58400,758100,200
395,0,930600,136400,55900,68800,47600,58400,647000,200
396,0,978100,129000,61800,72100,48800,61600,699500,200
397,0,1080600,128500,53600,76900,48400,65600,804300,100
398,0,1248400,136000,52600,78100,49400,66700,929900,200
399,0,1975200,145700,58000,80300,49800,69900,1662500,300
400,0,1810500,120500,58100,79900,47600,69900,1537000,200
401,0,955100,124700,58800,86000,52800,72100,665800,100
402,0,1583200,148100,78600,78500,48800,67400,1259600,200
403,0,1124100,121100,58300,71500,49200,60800,855000,200
404,0,1217500,133000,43600,69100,46200,58600,956200,200
405,0,1119200,121600,54400,73500,48000,64200,853300,100
406,0,1547600,138100,87000,75600,49300,65400,1207700,200
407,0,1189300,128500,59900,67600,47900,60500,921700,200
408,0,967700,125400,55800,72600,49100,62300,701000,200
409,0,1258800,94800,56900,81200,48500,70200,1007100,200
410,0,871000,108000,51100,71700,47000,62700,623900,100
411,0,1420800,113400,56700,76500,46700,66600,1136400,100
412,0,1102100,99500,58400,76000,47900,66000,852400,100
413,0,1359500,168200,54200,74200,46800,63000,1039900,200
414,0,1135700,99600,59100,76800,46200,66500,879300,300
415,0,1385700,124700,98500,73600,47600,63400,1066600,200
416,0,1637700,136000,56600,76700,47700,66100,1348600,200
417,0,1431400,97900,53200,69000,49800,61900,1188800,200
418,0,1404700,135200,64400,74600,47800,64700,1061000,200
419,0,1682400,111600,67800,74500,46900,64700,1401500,200
420,0,1315600,97300,71700,74700,48800,64800,1057400,200
421,0,1374000,104100,71300,74700,50900,65600,1110200,200
422,0,1550100,107300,63300,76400,49500,66500,1289300,100
423,0,1260100,117700,50800,71600,48400,61600,1008000,200
424,0,1123000,109100,50500,74700,47800,63700,878500,100
425,0,1281600,142400,47500,70600,48800,60000,1002600,100
426,0,1427700,131200,68500,73100,49200,62300,1130200,200
427,0,1300100,101000,61200,73100,45800,62900,1050800,200
428,0,1091700,132400,47100,75900,48800,61800,818200,200
429,0,1401300,108600,65100,72300,48900,62200,1134400,200
430,0,1321200,94800,68000,76000,46600,67400,1041300,100
431,0,1145900,149500,49400,80700,48400,70200,850500,100
432,0,1050400,112000,54700,74500,47100,63500,793400,200
433,0,1136800,113600,69600,75200,49200,63800,859900,200
434,0,984900,123500,48700,68300,46600,58100,727000,100
435,0,1112500,112500,51200,71600,46700,61100,858300,200
436,0,919700,94800,76600,83000,50700,78000,647100,200
437,0,912800,103700,42300,69600,49800,58800,666900,200
438,0,912300,116300,60600,74000,49500,63200,612400,200
439,0,1050400,149800,62000,71200,48900,61500,736900,200
440,0,1016900,117200,53600,74800,47700,65500,757700,200
441,0,1122000,126100,59700,74400,49800,63800,844900,200
442,0,1214500,114700,67700,73500,47800,63500,918900,200
443,0,834100,95800,48400,94100,48500,82500,582100,200
444,0,1006600,127400,60300,71200,47100,61500,734900,200
445,0,708300,129500,43100,77800,48400,67300,443300,200
446,0,845200,112000,52600,66500,46400,56600,600300,200
447,0,790200,127600,47200,72500,48300,61900,529800,200
448,0,718600,112300,58900,70200,46200,59800,462200,200
449,0,691300,119700,50000,75200,48300,63300,423300,200
450,0,938100,116300,62400,75100,48600,64700,660400,200
451,0,1018000,117600,52900,76000,48600,65600,746500,200
452,0,1220200,112200,54300,75500,49000,64400,958800,200
453,0,1239300,106100,46900,74500,48800,63600,991000,200
454,0,1088300,109100,58600,82300,48400,72000,796300,200
455,0,930800,96600,80900,81500,47900,70000,653600,200
456,0,1116400,164600,61600,83500,48900,71000,791400,200
457,0,979700,126500,63000,76600,48900,65600,692200,200
458,0,2791600,116000,59000,90000,50400,77400,2477200,200
459,0,1941800,182500,40800,74400,49000,62700,1616400,200
460,0,2653600,143100,50200,84200,54400,72300,2360900,200
461,0,1020500,136600,43500,77600,54500,67100,743200,200
462,0,1011000,180800,66100,75100,49600,63900,671500,100
463,0,1536400,116400,44700,73900,50700,63600,1287100,100
464,0,1332900,150900,50200,74200,49200,65200,1042200,200
465,0,1166700,153600,40900,70600,46700,59700,885600,200
466,0,1078700,131300,45200,78000,48300,67600,785600,100
467,0,2054300,127200,48900,79000,48900,67300,1785900,200
468,0,1125600,151400,55500,76500,48700,64800,831100,200
469,0,1156800,114400,59200,90500,46400,79200,874500,200
470,0,1485500,114600,67200,82300,47000,71900,1201400,200
471,0,988200,160300,60700,74200,49000,63500,673000,200
472,0,2693100,128400,54500,78900,48000,66800,2413600,200
473,0,2329400,117800,50300,77500,49800,67500,2061800,200
474,0,1062600,126100,46700,73300,48900,62700,799600,200
475,0,908300,112600,51400,89800,46400,78400,624300,200
476,0,1109100,90800,61600,68200,49600,57100,869000,200
477,0,991100,113700,60200,74400,47200,63600,720600,200
478,0,1180400,123500,69200,72700,49200,62400,844600,200
479,0,858200,111200,51000,71500,47200,61900,600700,200
480,0,1032500,157300,52000,72500,48400,61900,741500,100
481,0,1449100,161000,49300,80500,50000,69300,1144700,200
482,0,1155500,108700,53500,76900,49500,67600,905900,100
483,0,1057500,107500,65700,74100,47300,63600,798200,200
484,0,1056100,111700,37200,82000,49000,70600,814200,200
485,0,1291000,115800,45800,79600,49600,69400,1030400,200
486,0,1109800,120100,46500,77300,48100,66800,845700,100
487,0,1255200,118800,39500,75300,48800,64700,1004200,200
488,0,919100,128500,34700,74900,48800,63400,665000,200
489,0,966700,113400,40000,74600,48700,63400,721000,100
490,0,2056800,146900,76800,75900,49900,64800,1708800,200
491,0,2675300,153600,47000,77400,47600,66400,2376100,100
492,0,1863600,129600,54000,74600,46700,63800,1593300,100
493,0,1126600,158300,61900,74000,47200,63900,814600,100
494,0,1189500,126800,47500,74900,47500,65600,923800,100
