tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains
0,0,2671800,182300,171400,268800,86100,253200,1861700,34200
1,0,2643400,116700,108100,68400,61600,57100,2317600,16300
2,0,2069800,112200,143600,54000,45200,41600,1718900,11100
3,0,2174500,97500,102600,76200,54100,65400,1873500,10500
4,0,1977600,185800,143000,60200,51400,46900,1558800,10500
5,0,1935700,89500,99500,74500,66200,45300,1637800,10700
6,0,1412900,107400,120800,55200,49200,47400,1100200,10800
7,0,1131100,77200,93800,61600,50900,50900,874400,10300
8,0,1015400,92000,107800,53600,45100,43900,732100,10600
9,0,1198200,83500,86400,58100,49200,41500,941300,10800
10,0,931200,78400,91700,63600,48700,53900,629100,14900
11,0,1838200,72000,89700,60900,45800,51600,1586200,10500
12,0,1380800,127100,94300,57800,51300,44200,1076200,10200
13,0,1295600,93000,87800,56900,51100,45900,1028200,10700
14,0,1275100,96100,95200,68000,51500,57000,988000,10500
15,0,884900,87800,92300,55400,47400,42400,622000,10600
16,0,893700,128000,104700,58300,50300,46900,567400,10700
17,0,842100,78900,108900,56500,52900,50100,559200,10400
18,0,899200,87800,93800,61500,45900,52000,614400,10600
19,0,1361600,81900,87700,54500,48400,41000,1071900,10600
20,0,1238500,100000,90500,58300,49100,48100,961600,10400
21,0,1357600,85100,92800,54900,47800,45100,1097200,10500
22,0,1159300,81600,85000,56700,48400,50600,886000,10400
23,0,733100,110200,101600,54700,47000,45200,443300,10700
24,0,800900,78300,110100,56200,49200,45500,533100,10200
25,0,889200,90000,88600,55500,48700,45600,630800,10800
26,0,582200,104800,92400,54000,45100,45600,308300,10600
27,0,1495500,75900,99000,55800,48200,45300,1244600,10400
28,0,1123000,77100,96600,55900,46400,49300,856400,10700
29,0,1356200,73800,89000,57700,51200,49000,1101400,10400
30,0,984400,96100,74400,54400,50700,45800,727000,10600
31,0,910100,81900,83400,59800,52300,43200,652800,10400
32,0,835000,72300,86900,51800,48400,44200,593100,10700
33,0,935800,73400,90800,59600,53300,42600,681100,10500
34,0,668800,110700,78000,53300,46600,43200,372500,10700
35,0,1612100,91400,76700,53500,47100,41600,1362600,10700
36,0,1209600,83600,83000,55800,48600,49500,956200,10600
37,0,1305600,199900,80100,55800,48900,47600,939300,10400
38,0,1939400,71000,77200,71400,50500,64500,1662800,13200
39,0,1615200,72200,70900,55800,53500,46800,1381100,10500
40,0,1081400,76000,78900,55400,48500,48800,847600,10500
41,0,859100,95400,70200,53900,46200,42600,609200,10600
42,0,956300,70000,77800,53400,48900,47900,729800,10600
43,0,3464300,84000,76700,57200,44500,46500,3213100,15000
44,0,1477400,180600,89600,57400,48700,46700,1122400,10600
45,0,2091900,81000,81800,62400,51200,52700,1839100,10700
46,0,4457300,101200,99300,71400,51500,60200,4128100,14900
47,0,1755800,79900,93600,59800,49900,51400,1498600,10500
48,0,1193400,76500,86000,63500,49000,53100,943700,10600
49,0,1216800,87000,94600,56700,47300,47400,950400,10800
50,0,1194800,73500,86700,53300,44900,47500,953900,10200
51,0,2065700,108600,88500,52400,46200,44600,1786500,10700
52,0,1586800,173600,75900,54600,46900,42900,1250100,10700
53,0,2685400,95100,84800,60000,49000,52400,2410400,10700
54,0,2474600,151100,96400,67600,50500,57500,2125900,10600
55,0,2533800,78500,111500,63600,57400,45800,2246500,10900
56,0,1602200,86100,105300,53100,46800,47200,1323100,10500
57,0,1578800,100600,106200,54800,44400,46900,1282500,10600
58,0,1361000,92400,101500,53800,46100,43900,1031800,10700
59,0,2282300,94100,95500,66000,57000,54400,1989500,10700
60,0,1513300,81800,96200,50600,45700,42100,1259300,10300
61,0,2616800,74800,91300,54900,48600,38900,2374100,10300
62,0,1885400,89500,92200,70600,61400,58300,1607700,10600
63,0,2073700,123000,93000,60000,48100,51700,1772900,10600
64,0,2038600,109500,101900,57100,48000,49500,1746300,10200
65,0,1552900,80500,98800,62400,46600,51800,1283900,10400
66,0,1213600,106400,106800,55200,48900,47000,917700,10800
67,0,2316000,92500,92800,75800,51000,61600,2027400,10800
68,0,1765500,105000,105800,64200,50400,47400,1463500,10300
69,0,1892700,98100,104200,67900,48300,57500,1591900,10600
70,0,1685400,77200,108200,54700,48300,49900,1388800,10500
71,0,1546500,78200,101600,73700,53400,67800,1263400,10600
72,0,1601200,109900,94500,69200,48300,58800,1301500,10800
73,0,1553600,83200,107700,49800,45900,41200,1280400,15400
74,0,1117900,102000,94300,57000,47700,45900,838800,10600
75,0,1340600,76000,88800,55000,49700,47200,1093300,10500
76,0,1232800,89700,88500,54800,46600,46400,970400,10400
77,0,1319600,72600,101800,54300,47900,46400,1057100,10400
78,0,1497400,115700,92000,58200,50800,48100,1170100,10600
79,0,1187500,82200,94000,52600,46500,42300,920600,10400
80,0,1162300,88600,99000,52100,46100,42000,895900,10900
81,0,958900,69900,95000,60700,46600,51200,706700,10600
82,0,863400,76300,92000,51100,45900,41500,596400,10200
83,0,1200000,118700,95700,59100,50400,48200,902400,10500
84,0,1217200,72700,96700,51900,48700,45600,972900,10700
85,0,1206200,73700,101800,51300,48600,42000,956000,10600
86,0,864000,88400,90800,57500,48700,50200,605500,10400
87,0,1120500,74500,101700,57200,48300,47000,866600,10500
88,0,1200500,99200,93000,55900,47500,45800,929900,10400
89,0,1044300,72400,104300,63100,47800,52400,772800,10600
90,0,947200,79300,81800,52200,44400,45300,700000,10600
91,0,963800,102400,91000,55700,48000,45100,684400,10400
92,0,1094200,73500,88100,56600,48900,49700,839600,10600
93,0,960300,98000,93600,58700,49900,49100,680800,10600
94,0,851900,91800,85600,56500,50200,45000,569000,10400
95,0,1057300,74700,97700,59800,52800,38600,796400,10500
96,0,889100,71700,107200,52700,46100,34900,626300,10700
97,0,774300,76800,103400,66000,48200,56600,497300,10700
98,0,1268200,88400,84500,54200,48300,46800,978600,15100
99,0,945900,103500,89200,53000,46300,41300,665000,10400
100,0,794000,90200,96700,58400,49900,48300,521700,10700
101,0,1115500,82000,96000,52700,44200,47200,854600,10700
102,0,811100,78100,94300,52700,46100,45800,558700,10800
103,0,905500,87400,103800,51800,45800,41400,634400,11000
104,0,984100,258200,84000,58300,48900,44300,558000,10600
105,0,2809500,177400,72600,69600,47800,58700,2463100,10700
106,0,2705200,100700,97800,57500,50700,48200,2392000,15000
107,0,1529300,72800,97300,57100,48300,50100,1279300,10500
108,0,1282500,148500,86700,57400,49400,46700,966600,10700
109,0,2015700,80700,91200,54900,44300,48300,1761500,10700
110,0,1452400,72700,97400,55600,49000,46300,1197400,10300
111,0,1349200,80800,99300,67200,48700,56500,1072300,10600
112,0,1199600,111800,93400,57400,51400,43900,906200,10600
113,0,2795000,85800,94700,66000,59600,57300,2513500,10500
114,0,3023500,85300,97900,87100,67400,75200,2715500,15200
115,0,1756300,86000,120400,53100,46800,44100,1462300,10600
116,0,1351400,100500,96800,58300,49700,47700,1060700,10500
117,0,1831900,71100,111300,62200,50000,52200,1552600,10600
118,0,1311800,73200,89700,53900,48100,50900,1010500,10800
119,0,1684300,92400,102900,54200,50800,46000,1395900,10600
120,0,1043900,71300,90600,63200,48000,54500,794400,10700
121,0,2669200,117700,109600,67100,51100,56100,2350900,10600
122,0,3176600,87200,110800,63500,57300,43100,2888900,11500
123,0,1906900,89700,113000,56000,52900,47300,1622900,10800
124,0,1806200,131200,109600,69200,49200,57500,1463300,10500
125,0,1969500,192700,103300,55200,46200,44000,1586800,10600
126,0,2170500,129300,111400,71100,57900,46600,1829200,10800
127,0,2653800,109000,120500,60600,46000,51500,2328500,15200
128,0,1605400,92000,98100,57900,48300,47300,1328100,10400
129,0,1957100,91500,100800,58300,48700,47800,1675800,10500
130,0,2452600,85900,104600,67300,59300,59300,2124900,15100
131,0,2554500,123400,136600,55500,49300,43400,2206400,10700
132,0,1577500,83300,101900,54000,44800,44500,1310600,10400
133,0,1578900,68700,99000,58100,46300,49100,1327700,10300
134,0,1796900,88900,110200,83100,46300,45200,1486300,10500
135,0,2079500,91500,111800,100600,47100,48600,1737800,14900
136,0,1014700,83000,104600,55800,49900,49100,733700,10700
137,0,1784600,75500,94600,52900,49700,45800,1523200,10600
138,0,1933800,81400,92100,63700,57000,45100,1633800,10700
139,0,1706000,92000,102000,53000,44700,44900,1417200,10700
140,0,2201100,89900,86200,59400,46000,51400,1932400,14800
141,0,1121000,81200,125700,60900,44200,51200,824800,10700
142,0,1620300,109000,87000,58100,50400,48200,1314400,10600
143,0,1406200,82000,105800,51900,44400,42000,1142700,10700
144,0,1051200,83700,87200,52500,50400,46800,804400,10700
145,0,1816300,82900,97500,61900,54900,40800,1550700,10500
146,0,1407100,89300,96400,53000,45800,43200,1144500,10500
147,0,1720500,82200,106400,55200,45900,48600,1455200,10300
148,0,1270700,78800,108700,56300,48900,46000,995600,10700
149,0,1734900,108200,104700,56000,48700,45400,1432500,10300
150,0,1292600,78400,115700,67800,54200,56400,993800,10500
151,0,1342600,83200,109500,52400,46100,42600,1063700,10800
152,0,774200,94400,96200,61300,49000,49500,493100,10300
153,0,1936200,84800,131300,63800,49400,52700,1618800,10700
154,0,1381000,129500,156500,60400,50900,43300,980700,10500
155,0,1784500,69300,95400,71900,50000,61900,1517900,10600
156,0,1220300,86600,102500,56100,48200,49800,939100,10600
157,0,1615200,79100,78800,53200,48400,47300,1371900,10600
158,0,1458500,110600,191100,54800,48400,45900,1045000,10700
159,0,1226100,81800,78300,52500,46300,45800,975700,10300
160,0,773700,74000,85300,48300,45600,38500,538300,10600
161,0,1658300,82400,91500,56100,47400,49000,1397200,10800
162,0,1263100,72900,99100,59600,44500,50000,1007300,10000
163,0,1476900,74400,75100,51400,48200,40900,1248500,10400
164,0,1247900,193500,84700,53100,46000,42100,888500,10700
165,0,1636400,84900,81300,59000,51800,43800,1385200,10600
166,0,1379700,94300,86900,52800,46500,43600,1094900,10400
167,0,1167500,73600,101100,54400,46200,46000,914100,10700
168,0,915200,69900,85700,53500,49700,47200,682300,10300
169,0,1757700,70000,80500,54800,48700,46800,1529100,10300
170,0,1412900,102200,79200,59600,52500,47500,1141000,10600
171,0,1659300,93200,83900,52700,46800,43400,1398900,10600
172,0,1297600,212400,92100,58000,49400,46800,900900,10500
173,0,2166900,117100,81900,69100,59500,59400,1867500,10100
174,0,1405700,62300,105500,58600,49200,41700,1149800,10900
175,0,1511300,74400,90400,66400,51300,56300,1247300,10700
176,0,1344300,102800,96100,58800,48500,51100,1051200,10700
177,0,2039500,69500,95700,50500,44300,43800,1789700,10400
178,0,1506400,69700,93900,59800,48800,49600,1200400,10500
179,0,1559000,74300,99100,58100,48800,42200,1293500,10300
180,0,1386800,74200,105700,55400,48900,45800,1127900,10600
181,0,1762700,78000,97300,52600,46100,42800,1511100,10600
182,0,1447700,109900,134300,56100,45900,44700,1126000,10500
183,0,2271700,102900,105800,68600,60900,57600,1963800,15200
184,0,1201700,97200,101500,57700,48700,43300,917800,10800
185,0,2238100,80600,96100,57500,48300,51100,1973200,10500
186,0,1728200,80300,101000,61100,49700,51200,1452400,10500
187,0,1962800,85100,95500,55700,46300,49300,1701700,10500
188,0,1327600,78400,93800,56000,47700,41500,1068500,10600
189,0,1383200,130700,84800,53200,46200,42300,1083500,10900
190,0,1129500,135800,98400,57500,48000,46900,779200,10500
191,0,1227800,77600,102800,57100,48500,49800,960100,10600
192,0,1176300,96400,91800,53700,46100,43600,904500,10500
193,0,2032200,102900,100200,60500,48500,50300,1740600,10500
194,0,1646900,73200,90500,54000,44500,47400,1402400,10700
195,0,1626600,84000,104300,57900,48500,47500,1351900,10300
196,0,1460800,77200,83700,57000,48500,49800,1208000,10900
197,0,1149000,95000,101900,54900,49100,42800,858900,10600
198,0,1309700,73500,90800,59500,44200,49600,1026200,10600
199,0,1093400,76200,94300,53900,46500,44800,828000,11000
200,0,1624400,80300,78400,63300,50200,53400,1376000,10700
201,0,1838400,82300,100000,55500,46400,46100,1576900,10500
202,0,2158700,77700,91900,77000,52900,69900,1854700,15100
203,0,2296700,92300,125500,59800,56800,47600,1994500,10600
204,0,1419700,116100,110200,54600,48000,42400,1117900,10300
205,0,1507600,76300,104800,50200,45600,43600,1252500,10500
206,0,1035900,81700,88800,57000,48000,40900,784200,10500
207,0,1215400,71100,89300,55200,48700,44700,977100,10600
208,0,1271500,100300,92600,55400,46000,36900,996600,10900
209,0,1902500,79200,95600,62800,44300,53100,1632200,10800
210,0,1779600,92900,79700,53000,46100,41800,1522900,10400
211,0,1893300,124500,107300,60100,49500,52500,1565800,10600
212,0,1676200,105400,99000,57400,48900,48200,1382600,10400
213,0,1289900,173000,89900,54500,45400,41800,940000,10600
214,0,1981600,101900,92500,58600,50500,48500,1676600,10600
215,0,1420200,80600,96500,57300,51600,37500,1157500,10400
216,0,1339000,107000,97700,54300,48800,44400,1052000,10500
217,0,2487800,85500,101000,62000,59500,49600,2202100,15100
218,0,1877800,80500,109700,57600,49700,45900,1573200,10700
219,0,1855400,100100,99000,71200,61300,62900,1545000,10700
220,0,1732900,70800,104100,53700,48700,42000,1473700,10400
221,0,2259400,80900,97900,113800,46200,42000,1934500,10700
222,0,1780300,98200,96800,55500,50800,46600,1503000,10800
223,0,1626900,71900,99400,52500,46100,43700,1377900,10400
224,0,1145500,149900,92600,55700,47200,44900,819300,10600
225,0,1882000,77700,83200,72600,44100,66000,1621500,10300
226,0,1460500,84700,111200,53100,46700,43900,1162200,10500
227,0,2525300,77100,98600,54900,48400,47200,2264600,15400
228,0,1616800,82400,115500,58200,48000,47700,1336900,10400
229,0,1827800,67900,96400,52900,46600,47600,1586200,10500
230,0,1750900,112800,92800,58300,48700,48600,1455100,10800
231,0,1430400,78200,105100,61300,50700,54500,1155400,10600
232,0,1169300,80600,104500,56900,50700,47400,895800,10900
233,0,1612200,116800,99600,53100,46300,42800,1310400,10400
234,0,1319500,103600,66700,57900,49000,46900,1061500,10600
235,0,1752900,78700,72300,71400,60600,57700,1497900,10700
236,0,1382300,80600,78200,53900,46600,47800,1127600,10400
237,0,1552200,93500,77700,67800,49300,56400,1279500,10400
238,0,1446600,80400,92600,60400,44400,51600,1133800,10300
239,0,1725200,107600,108700,68900,59300,58100,1405500,10100
240,0,1072000,91400,113700,55800,49800,47400,786900,10600
241,0,1470600,77000,100800,55400,46100,44300,1206500,10600
242,0,1987100,74800,101900,58100,51000,47300,1727600,10900
243,0,1550800,76900,99000,51900,48600,41900,1298400,10800
244,0,1240400,98300,92000,56600,48700,47200,967500,10700
245,0,1516500,62900,87400,57600,54600,49100,1278200,10800
246,0,1456300,90000,92900,61100,46300,52700,1159900,10100
247,0,1005700,99600,79600,58100,49300,48200,742900,10700
248,0,873500,83700,106600,56700,48000,46100,602900,10500
249,0,990800,86500,93400,58100,48800,51200,722100,10300
250,0,1329100,74000,90000,51800,46000,41900,1058700,10200
251,0,990200,75900,91600,56000,51000,46400,736400,10600
252,0,1051300,80800,97700,58200,50000,47400,783500,10900
253,0,897700,79100,82700,54900,48700,50300,655200,10500
254,0,1150500,194200,108800,58500,50600,48300,766200,10200
255,0,2023000,97600,87800,59100,50400,48700,1752200,10500
256,0,1451400,104200,84800,63600,53900,41600,1141000,10700
257,0,1345400,76900,101400,63900,46300,53900,1066100,10500
258,0,1147300,89400,89400,53200,46900,40800,855300,10700
259,0,1103700,81400,83100,52100,44500,43400,846200,10600
260,0,966500,95800,79600,55700,46200,43900,710000,10500
261,0,1094800,79700,85400,52600,46100,43700,851400,10900
262,0,890400,78900,87000,56400,48600,46200,617800,10600
263,0,1622900,101600,103700,56400,48800,46400,1336600,10600
264,0,1497800,80500,91300,52600,49600,41000,1252200,10200
265,0,1166800,88100,92400,65600,47400,55600,899900,10300
266,0,1040000,90600,81300,54200,47600,41600,789500,10600
267,0,1182600,77800,81100,54400,48800,46300,949600,10200
268,0,1040000,107800,87400,58000,48400,48600,760000,10400
269,0,990700,78600,76100,57400,47200,46700,744700,10500
270,0,784700,72700,66900,58500,44100,48900,554100,10600
271,0,1762300,92300,78500,53900,47800,46600,1504900,10800
272,0,1301700,74700,89400,55800,46800,46500,1054300,10500
273,0,1389800,120200,87900,51900,45900,45300,1099500,10900
274,0,1058400,64800,72900,55200,45600,49200,813100,10600
275,0,1064000,77400,77400,63000,44400,52900,819800,10200
276,0,598500,95600,80600,55400,49300,45100,336100,10400
277,0,1100300,71500,77500,53300,46800,46700,869300,10600
278,0,821200,74800,88000,66700,48300,46100,535600,10500
279,0,1692200,77700,75900,53300,45700,43100,1430500,10700
280,0,1381600,82500,86400,54600,44500,41300,1131000,10600
281,0,1322600,81700,74200,55800,49200,45000,1081300,10500
282,0,1191800,70400,69600,53200,47500,36000,973100,10500
283,0,1299000,74500,73300,55500,48500,45700,1069100,10600
284,0,786000,179700,68000,57800,49300,46600,450400,10700
285,0,1495800,81500,74100,57100,49200,47100,1255700,10700
286,0,1848900,83100,78200,65900,59400,48500,1570900,10600
287,0,1579300,85800,85800,74500,47300,63000,1308600,10400
288,0,2000500,88700,76300,57700,48400,49000,1748000,15400
289,0,1624100,73900,81200,55900,46600,48800,1389200,10400
290,0,1086900,65600,68200,59800,46500,51200,865900,10400
291,0,879100,78900,72600,52000,48900,43400,649100,10400
292,0,683100,164400,59900,63100,52700,51900,362900,10700
293,0,2303700,75800,67800,59600,49300,48300,2065600,10400
294,0,1367200,80700,90400,55400,46700,46700,1112600,10800
295,0,2371300,73300,93100,66300,59800,62900,2111000,10500
296,0,1609600,81100,98500,58100,48500,47600,1337800,10600
297,0,2030800,94600,89300,57200,48200,47100,1758300,10200
298,0,1317900,72400,90400,49100,46200,41900,1028500,10300
299,0,1124800,69100,84900,55000,50300,42100,880300,10800
300,0,932600,88300,93500,51300,45400,42000,681000,10200
301,0,1889400,170400,84200,74100,57600,61600,1538100,10500
302,0,2051100,92100,109400,59500,50800,53200,1765100,10800
303,0,2552500,80300,96300,63900,57300,54900,2287900,10500
304,0,2231100,132500,81200,61600,48400,50800,1931600,10200
305,0,2377500,114400,113400,62400,52700,45700,2057000,10600
306,0,1858200,95300,122700,63600,52100,57000,1549000,10500
307,0,2368000,87800,106800,60400,56400,42100,2078900,15100
308,0,1224200,85000,106900,57200,48000,46600,947100,10600
309,0,1623800,84400,99300,60400,46000,51300,1349000,10600
310,0,1687200,96000,99900,61000,49900,49400,1370900,10300
311,0,2266900,87500,108600,64100,57500,54100,1978200,10500
312,0,1986900,81600,148600,64300,48700,58100,1664200,10300
313,0,2125300,155400,107400,84600,49200,46500,1750000,10400
314,0,1563100,83900,116300,69100,59600,61500,1269900,10200
315,0,1288000,72300,117500,53500,49000,48200,1016700,10800
316,0,1302700,110600,87300,56800,47700,47300,1010200,10500
317,0,1290900,65100,96400,53700,48300,47700,1039100,10800
318,0,1994900,129400,93100,53800,45600,42900,1659700,10700
319,0,3219500,92600,117700,60400,50400,47700,2900800,15200
320,0,1716600,78100,113600,53100,48200,45500,1443400,10700
321,0,1441200,98100,93100,53500,47300,44600,1170400,10700
322,0,1225400,75100,92800,49800,44900,40300,958700,10600
323,0,1503700,84400,87900,65400,48600,54900,1242500,10600
324,0,1286600,87900,102200,73700,48900,47600,1001100,10400
325,0,1571100,70200,94000,48100,45600,41900,1329200,15000
326,0,1459800,73000,96600,58900,51600,40900,1206800,10600
327,0,2096600,94300,91500,55800,46700,52400,1830700,10800
328,0,1603500,113600,103300,52100,45700,41500,1307100,10700
329,0,1431300,75000,97300,56100,50300,46100,1169000,10400
330,0,1341000,79200,137900,54600,48400,45700,1035300,10700
331,0,1238400,70000,75300,54700,48500,47500,1009100,10200
332,0,1205300,74900,87700,58500,52800,49000,953200,10600
333,0,1074900,95900,84600,53200,46700,46500,809600,10700
334,0,1441800,74000,96600,53600,47900,38300,1165600,10700
335,0,1759200,77200,97300,51200,48300,40900,1505400,10700
336,0,1438700,84600,103600,55900,52000,44600,1162200,10500
337,0,1235800,69100,96400,61000,53500,44800,976400,10400
338,0,1418400,113100,78100,54900,49700,45000,1116700,10500
339,0,1383000,90500,90600,56800,48400,40100,1110900,10600
340,0,1127700,99000,93400,53400,46300,41000,850800,10500
341,0,1424500,81400,95400,52600,46200,44400,1167600,10400
342,0,1626100,85600,88600,60800,51600,53800,1363700,10700
343,0,2153000,97700,100200,52300,45900,42600,1870200,10400
344,0,1611700,161000,94300,58400,48400,50300,1271100,10700
345,0,2347000,78100,105000,59800,54600,53200,2076600,10600
346,0,1529600,126300,84400,58500,48900,50200,1209600,10700
347,0,1636500,60800,97800,58800,43100,50300,1400100,10300
348,0,1440600,92500,84400,53500,46100,43000,1182900,10600
349,0,1765600,94000,162400,53500,46600,46800,1427100,10800
350,0,1393600,84200,101100,153000,52100,47200,1025100,10400
351,0,2084300,74700,95900,62600,46600,52800,1821500,10600
352,0,1684100,79200,93100,54000,47700,44900,1422600,10700
353,0,1791200,81600,82400,47300,44200,39300,1541000,10500
354,0,1486100,129700,89500,57400,48200,47000,1179900,10600
355,0,1877500,89700,87800,70300,59300,59000,1597300,10800
356,0,1321300,88100,94900,57400,48100,47400,1040500,10800
357,0,1358600,72800,99200,47700,45300,39300,1107200,10500
358,0,1941100,93600,95300,58900,52700,42200,1604600,15300
359,0,2108300,75600,78300,55600,49100,52100,1861700,10500
360,0,1477800,115200,95000,52700,46400,42200,1191000,10700
361,0,2112700,117400,99100,55300,46400,43100,1816700,10800
362,0,2281400,85400,95200,59000,49200,49500,2017400,10600
363,0,1514400,82300,104200,60500,52300,52200,1242600,10700
364,0,1292600,128900,88800,57800,48500,47100,986700,10500
365,0,1342200,117100,83000,57600,50400,47400,1051400,10900
366,0,1231900,114800,83000,56500,47900,47900,953900,10600
367,0,1990300,77700,92700,71400,48000,58900,1723200,10900
368,0,2158700,104600,101300,52900,46800,42300,1872500,11100
369,0,2044300,84800,98300,60500,57400,50900,1762500,16000
370,0,1581300,76100,90100,71400,51700,64100,1285300,10700
371,0,1996600,99600,102500,60500,50600,50200,1699200,10900
372,0,1117300,89800,91400,55500,44200,47200,852500,10800
373,0,994500,88500,93400,57700,49100,41400,727000,10800
374,0,981900,86100,75200,52200,43600,42900,742900,10600
375,0,877800,90200,92600,58600,48900,49300,604000,10800
376,0,1141500,70600,87200,55900,48700,51500,892300,10500
377,0,1155800,86800,100200,203700,46100,60200,726000,10300
378,0,1208500,81000,99600,52200,45600,41000,913300,10800
379,0,850700,86100,91500,59400,49700,49400,572000,10600
380,0,830200,71100,93300,59900,52700,50100,573600,10500
381,0,781800,70600,83800,51600,45800,37100,549600,10600
382,0,728800,72700,83500,51500,44100,44900,469400,10800
383,0,866300,88700,90900,52500,46000,41600,611900,10500
384,0,1007500,89100,87400,56300,49500,45200,753200,10600
385,0,970300,77500,88100,60100,51700,52700,722200,10700
386,0,681200,105000,91400,57600,48300,49000,402700,10700
387,0,1001400,82800,105000,59400,49300,49700,733900,10400
388,0,912000,92600,90400,53200,47200,40200,648500,10700
389,0,1404200,173600,91300,61700,51000,41400,1043600,10700
390,0,1495000,80600,111800,60900,48800,46800,1207700,10600
391,0,1440700,72300,80700,59300,48400,48400,1197700,10400
392,0,1059600,95400,76000,50700,46900,41100,806700,10500
393,0,962600,74600,84200,56400,48300,49100,715600,10600
394,0,913400,68400,116000,60400,52100,44900,614600,10600
395,0,1193300,72700,92500,58300,48700,39200,945100,10200
396,0,962500,76700,91100,54800,47100,44800,708800,10600
397,0,1342200,81100,78000,51900,43100,45700,1099600,10600
398,0,1427200,85500,80200,55300,49000,45500,1150200,10600
399,0,1234200,82300,69600,50100,44100,40900,998900,10700
400,0,792300,78300,74700,56900,50100,39600,555300,10800
401,0,1351000,76900,77600,50300,45400,44200,1110500,15300
402,0,768300,83600,68700,52000,45700,44900,539100,10500
403,0,972400,75900,82400,56000,50100,44300,731100,10800
404,0,1232200,262400,88300,59500,46700,44100,796200,10600
405,0,2532500,99000,64800,52800,43900,43800,2292600,10300
406,0,2218700,109800,82100,54500,45900,43500,1915300,14600
407,0,1877000,81300,180000,73500,57700,66900,1519600,10400
408,0,1416700,150000,81500,54100,44800,43300,1111200,10400
409,0,1528200,82900,81500,62800,60600,51400,1277900,10400
410,0,1172500,80300,108900,54900,48600,38000,897900,10800
411,0,1562800,115600,73200,50600,45700,44200,1293400,10500
412,0,1272400,166200,85200,53200,46900,41400,931400,10300
413,0,2856900,92500,76900,69400,48500,59600,2583000,10600
414,0,2512600,80600,107200,61800,49600,54500,2232600,10700
415,0,2411600,88900,108700,64300,56600,46000,2115200,10700
416,0,1665100,135300,109500,58100,49800,47900,1327000,10300
417,0,1762900,97500,95900,60700,54600,42600,1473700,10500
418,0,1153900,79100,109600,53400,49700,47100,828100,10700
419,0,1606600,96100,107100,56600,49400,46600,1312200,10300
420,0,1252600,73200,103100,58000,48700,47300,994500,10700
421,0,2923300,93600,107600,60700,57500,49800,2637900,10600
422,0,2465500,84400,108300,66200,59100,48600,2184600,10300
423,0,2224700,92400,106300,56000,48800,44900,1945900,10400
424,0,1786100,156100,123400,54100,45800,43200,1425300,10500
425,0,2019500,111800,111100,53600,44400,44600,1711800,10600
426,0,1455000,80900,102100,59800,43900,50500,1184600,10800
427,0,1805400,93400,95500,58300,48900,43500,1533400,10500
428,0,1313400,78300,118000,56000,47200,47500,1038000,10300
429,0,2484500,94800,110700,62900,59500,51600,2185800,10500
430,0,1814300,101400,124400,57700,49000,48500,1471800,10600
431,0,1627000,84100,112000,56200,46900,48800,1347400,10400
432,0,1333200,91300,111000,58900,49300,50600,1045100,10500
433,0,2324700,96800,109900,58200,51400,47700,2021200,15400
434,0,1096300,79600,109600,51000,45700,41600,829500,10400
435,0,1533200,81200,113100,55300,49300,46900,1253800,10600
436,0,1364200,64300,102700,57500,49800,50700,1104800,10200
437,0,3827800,85200,117700,88500,64800,82500,3490900,15400
438,0,1860000,75000,139600,57600,48800,48200,1528800,10400
439,0,1643200,76700,92600,57900,48200,48000,1375200,10500
440,0,1673800,71700,103400,59900,48700,50600,1410600,10600
441,0,1061700,89400,118500,77900,60600,63900,751000,10400
442,0,1230600,78200,117500,52700,45800,42900,929200,10800
443,0,1917900,82600,119400,53100,47300,42200,1638600,10600
444,0,1331500,81100,113300,54900,46200,43800,1055200,10700
445,0,3479600,110500,105600,64400,55600,52500,3167600,15300
446,0,1790000,116900,111000,57100,48000,46200,1480500,10600
447,0,1606700,92600,94600,53600,44400,46900,1342000,10500
448,0,1343900,90300,98600,53600,46400,42800,1078900,10400
449,0,1217800,95900,101800,55800,49000,45600,930700,10700
450,0,1497400,76200,93400,54000,48600,46500,1239700,10700
451,0,1239200,87400,103900,54800,48800,45400,960600,10500
452,0,1026400,88300,89400,54700,48900,42500,763500,10500
453,0,2112600,71700,116600,57800,47900,51500,1835400,10800
454,0,1630500,106800,101400,56300,48900,45800,1313000,10700
455,0,1748700,71800,85300,70400,52200,64600,1494100,10500
456,0,1306900,91200,95900,53200,50200,44000,1036200,10700
457,0,1133300,75800,101300,57700,44300,48400,867500,10700
458,0,1409200,78300,100900,162900,153000,46400,1011500,10500
459,0,1180800,74400,106300,48900,45800,41600,914300,10400
460,0,957400,91800,102500,57900,49600,47400,678300,10600
461,0,2502600,93300,96400,59000,45900,49100,2223800,10500
462,0,1716700,72500,107700,55200,44200,39100,1454600,10600
463,0,1542300,80400,97500,51500,46200,41500,1286000,10600
464,0,1472200,144600,94500,58300,48300,39900,1144100,10800
465,0,1867700,80500,149100,71200,59700,47400,1540200,10600
466,0,1383200,103000,98800,52900,46800,42000,1077500,10500
467,0,1302200,100800,94500,53200,45500,42100,1034500,10200
468,0,1111500,125100,94900,52600,44500,43100,815700,10800
469,0,2759600,94800,104200,67600,60600,42600,2466700,10700
470,0,1629000,95300,100500,55800,46800,46400,1344300,10900
