tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
6771,4,2270500,72600,73000,124700,121900,113500,1201500,704100,100
6772,4,2343600,180000,76400,135100,123500,92400,1216100,684200,100
6773,4,2493600,113300,80400,110600,103900,94600,1356000,786200,100
6774,4,2157500,71000,76700,153700,118000,142700,1099500,719100,100
6775,4,2069500,68000,92900,104400,97600,88700,990000,709500,200
6776,4,2194200,78300,89600,106000,98000,94400,1123700,697800,0
6777,4,2197600,71400,75500,154700,118200,142100,1163200,706300,200
6778,4,1944800,66800,76500,152500,119500,145100,879500,689500,200
6779,4,1891700,63300,80600,101400,96700,94600,918900,682700,0
6780,4,2211400,113600,66200,146200,129200,134700,1047900,807300,100
6781,4,3170500,108700,94900,117200,105300,101300,2014700,808900,200
6782,4,2372800,78800,74900,154100,118900,146000,1250400,786400,200
6783,4,2800400,73500,88100,141500,102200,129300,1755900,715100,200
6784,4,2300100,77300,72600,108500,99900,95700,1277700,735800,200
6785,4,2346800,67200,82000,126700,98100,114400,1317500,719500,100
6786,4,2318600,71400,83400,125300,99900,116700,1262900,707500,200
6787,4,1929800,72700,89300,127700,97800,119300,913300,685600,100
6788,4,2412500,83600,71300,115900,110400,108100,1341700,759100,100
6789,4,2269600,65200,70000,111000,102700,99400,1209900,716300,200
6790,4,2359500,81000,76700,134400,123100,115400,1189500,799100,100
6791,4,2132100,144800,91700,161500,107100,142200,980100,705500,100
6792,4,2073700,89500,84900,114500,103700,102300,1021500,711600,100
6793,4,1891000,68400,85900,104900,98600,94400,889400,701800,0
6794,4,2181300,71500,59000,125000,98400,116700,1170400,719300,100
6795,4,2622400,74400,84700,131300,123600,96900,1507500,779100,100
6796,4,2968700,75300,66700,132000,122700,114400,1938100,710300,0
6797,4,2361100,70500,75900,134500,127600,102700,1181500,849700,100
6798,4,2263500,66800,66100,105900,98300,97000,1244800,700900,200
6799,4,2442100,76200,81700,137600,122400,94000,1217600,695700,200
6800,4,4358500,74600,66100,129600,123500,120500,3296500,755000,200
6801,4,2289600,73700,84200,112600,99500,96400,1126100,816300,0
6802,4,2273500,75700,71600,189300,144900,176000,1124600,693600,0
6803,4,2199900,74200,81400,124900,122000,115600,1151500,713400,200
6804,4,1879300,72900,69800,129600,122200,95300,904200,681300,100
6805,4,1708600,68700,77600,102700,98500,90000,756400,677800,100
6806,4,1839300,58300,71700,99500,97600,91500,901700,687200,100
6807,4,1980200,65500,62200,103800,100300,97500,1043100,685700,100
6808,4,2093600,96100,75100,105900,98600,92900,1126800,670500,0
6809,4,3207400,111500,102500,142400,129300,104300,2014900,800800,100
6810,4,2670200,75500,75000,129500,121600,116200,1656400,689800,200
6811,4,2184400,67500,79800,120600,109200,94400,1189300,687800,300
6812,4,2115600,68000,72700,129200,121600,115000,1127500,679400,100
6813,4,2035900,68700,77100,105500,98400,93200,1069300,674100,200
6814,4,2072400,73600,70700,125900,123000,114400,1066500,682600,100
6815,4,2230600,82300,76900,132400,120000,119000,1228300,677400,100
6816,4,2114600,78600,91000,143200,134700,108900,970700,760100,300
6817,4,1993400,69900,82200,108100,100000,91900,1005400,691300,200
6818,4,1905600,66100,101500,103500,99600,94700,892100,688800,100
6819,4,1964800,71300,69500,132500,124100,118500,953100,681600,200
6820,4,1973700,74100,70300,134700,121700,95200,969300,671300,100
6821,4,2287900,69600,84700,101500,99100,93700,1303200,680000,200
6822,4,2164500,63800,74300,106100,98000,96900,1195900,679000,100
6823,4,3037800,67600,71000,122900,100400,114000,1155100,1577400,100
6824,4,2746700,97500,89900,249400,237900,97600,1705300,555600,200
6825,4,1721700,66800,71900,110700,102200,102900,902700,520500,200
6826,4,1717100,66500,81700,130100,121200,96900,869100,506100,100
6827,4,1798200,69600,73700,152700,116700,139700,954400,506800,100
6828,4,1841600,68300,99100,149900,116900,143700,981400,509700,200
6829,4,2159700,69500,70500,175500,122100,167400,1091900,708400,100
6830,4,1750600,69000,71600,106600,99800,93300,918700,536600,200
