tick,run,wholeUpdate,entityUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate
0,0,3625600,2661300,231200,238200,352000
1,0,1171400,791000,96600,144600,113300
2,0,873100,567300,89100,110400,80900
3,0,1761100,1419500,133500,105600,84800
4,0,886800,529500,155900,94500,80300
5,0,980500,689800,76700,81100,81500
6,0,1430300,993200,111500,195700,91500
7,0,2108700,1718200,122300,106300,85500
8,0,959200,668200,91800,95900,82600
9,0,1591100,1141800,247400,92500,87900
10,0,1251400,909300,90400,106500,90900
11,0,1242000,904700,101500,91300,120400
12,0,1279800,856400,129900,163200,94500
13,0,790900,501400,81600,106600,78600
14,0,1942000,1636900,80500,99600,97200
15,0,1035800,721400,72700,116600,90300
16,0,1523000,1061100,228000,107500,86100
17,0,1714700,1163900,222500,109400,161700
18,0,1694900,1278800,89800,169000,75500
19,0,2181000,1782500,88000,95700,90400
20,0,1193100,853700,86700,106000,95200
21,0,1445700,1101600,92000,96500,83700
22,0,1586500,1253700,84600,91500,94200
23,0,1439200,921500,144200,232000,104700
24,0,1498300,1178900,109100,103800,83600
25,0,1401000,1000200,198300,90900,91100
26,0,1484800,1146900,119200,84200,97200
27,0,1703700,1316300,171700,92800,95400
28,0,1581800,1154700,194800,100400,95500
29,0,1386400,1044800,98000,108000,94900
30,0,1874000,1534300,114900,88400,97300
31,0,1237700,895300,111800,96400,92600
32,0,1677200,1303500,143100,98100,91600
33,0,1401100,1070700,79800,109400,87500
34,0,1413700,978200,104500,165700,79200
35,0,2254200,1833600,155500,109500,96800
36,0,1323700,841400,216500,108900,78200
37,0,1953400,1611400,94200,109600,92200
38,0,1337700,990400,80300,116800,95600
39,0,1518200,1017900,115900,227800,99600
40,0,1765500,1384000,139000,101100,94600
41,0,1869700,1342600,272500,112100,96500
42,0,1899600,1510400,87900,97500,98600
43,0,1915500,1566600,140800,89100,88000
44,0,1558700,1249600,82600,113800,77900
45,0,1356500,1076300,68700,99600,79200
46,0,2218200,1817200,161800,94600,94700
47,0,1639500,1293000,113100,83200,101300
48,0,1653400,1273900,135600,93400,101600
49,0,1313700,924600,117600,111900,94500
50,0,1030200,720000,89400,86300,94700
51,0,1996000,1507500,234500,85200,97000
52,0,1219800,929200,84400,90600,77100
53,0,1456900,1164900,83200,96300,76400
54,0,1274800,880500,132600,103900,96600
55,0,911200,576700,85900,100800,110800
56,0,1598100,1299500,90300,100900,78600
57,0,1337700,949700,87800,93300,81400
58,0,1223800,740300,79100,91100,78500
59,0,1534700,1048000,88600,90200,90900
60,0,1039200,723900,86600,107300,94200
61,0,1203600,864800,89900,90600,136600
62,0,1283100,996600,84200,90300,92500
63,0,806200,468200,132700,94100,92500
64,0,1086500,810100,80100,96700,73800
65,0,1020000,747300,76800,79400,87100
66,0,697600,366900,85200,110000,76900
67,0,1411600,1132500,90800,83400,82200
68,0,701400,419300,90900,85500,88200
69,0,1070100,714200,173000,86700,75100
70,0,1105300,686100,181800,94200,94000
71,0,970700,676300,89000,93900,88000
72,0,1490600,1194300,112800,74100,90000
73,0,806300,502800,115000,84300,83600
74,0,879200,614300,76900,87600,78800
75,0,1312100,1008800,85000,88900,79000
76,0,960900,676600,71000,94900,84300
77,0,1222800,881800,93800,116900,81300
78,0,1417500,990400,186500,99100,86500
79,0,1090300,731800,79500,114700,87000
80,0,1082000,795700,79900,92900,87400
81,0,974800,640300,104100,88600,86600
82,0,675400,353600,74900,95200,84200
83,0,1852500,1514500,92100,105200,106900
84,0,1113900,711400,89100,179400,90800
85,0,1073900,778600,92100,100700,85800
86,0,806900,543200,81700,89200,80200
87,0,840400,556500,75200,108000,81100
88,0,1789400,1471700,122600,88900,88100
89,0,826000,456100,144600,93100,83100
90,0,1107800,781000,92200,91500,90100
91,0,1093400,723400,117500,98400,100800
92,0,773100,432400,102000,120400,84600
93,0,1187100,844700,91900,111600,108400
94,0,1620200,1108600,263900,101500,81500
95,0,1248300,956200,85600,86200,86100
96,0,1245000,889700,86800,96000,86200
97,0,1117000,746700,125700,101000,91500
98,0,801500,463900,74400,110000,79400
99,0,2001900,1682800,85900,95900,83900
100,0,1052600,753900,88900,103900,84500
101,0,1439500,1015100,191800,109400,94800
102,0,1653800,1192700,235200,104700,87100
103,0,1548900,1242900,66700,97900,79200
104,0,2040500,1736500,91500,92000,87000
105,0,1126900,801000,90700,110900,81600
106,0,1576400,1156800,90900,104200,99500
107,0,1421600,1128100,79600,94300,92900
108,0,1197800,871700,121200,85600,92900
109,0,1504500,1156400,134000,84100,93300
110,0,1589200,1137100,228800,100200,78800
111,0,1538600,1148900,119200,97500,94300
112,0,1767500,1388000,159200,98900,81100
113,0,1375100,1026600,136800,85000,93900
114,0,1317400,972000,119200,96200,96100
115,0,1843600,1497600,124600,89800,94500
116,0,1141300,787200,118700,107400,100000
117,0,1380100,1053600,112700,98900,79300
118,0,1467600,1068800,76900,93100,134200
119,0,1256500,928300,86800,97500,79700
120,0,1826400,1445500,164900,105900,80200
121,0,1278500,838500,214700,106100,93700
122,0,1825600,1484400,91000,116200,105500
123,0,1163700,841900,95700,105500,95000
124,0,1002800,677000,102000,88200,85100
125,0,1868700,1463400,174400,92100,95900
126,0,1928100,1277000,349800,108500,104500
127,0,3273800,2917100,108700,105600,102100
128,0,2033300,1685700,117700,86200,115300
129,0,1554200,1217100,84300,120300,97600
130,0,1812500,1421600,121700,104500,98900
131,0,2129100,1694900,167400,135600,81200
132,0,1563900,1253900,91200,94400,77300
133,0,1592700,1223600,142000,92700,86000
134,0,1210000,843200,137100,93800,93200
135,0,1146400,796900,74900,96600,131500
136,0,2271700,1782800,229100,129800,96400
137,0,1299700,953400,87700,109300,98100
138,0,1406500,1069600,84300,83400,78900
139,0,1228300,820500,111700,102600,98700
140,0,904000,579500,87800,94500,97100
141,0,1955300,1560200,105600,104600,115500
142,0,1104800,733400,97900,108700,89700
143,0,1140100,764800,67300,100700,85900
144,0,1462000,1051600,93300,110200,94600
145,0,1003100,668100,82700,122800,93600
146,0,1000700,693900,85600,96100,93000
147,0,1518800,1211900,83700,89600,97900
148,0,1074900,722900,101700,95600,132000
149,0,989200,685300,84600,99500,87300
150,0,762900,465600,82400,102400,79900
151,0,646700,359800,74800,99800,79400
152,0,1426200,1132000,80200,86400,76800
153,0,654800,348100,96500,94700,87900
154,0,1234000,788100,195100,98600,93900
155,0,1113100,742600,161400,91000,86900
156,0,1006500,635300,87100,102500,125900
157,0,2045900,1665400,115100,147600,86500
158,0,802200,462300,99600,101600,86300
159,0,1175500,849900,88000,103400,86900
160,0,1366400,1069800,79100,106600,91500
161,0,938600,666800,78900,84800,88900
162,0,1287200,1005000,70800,109800,82800
163,0,1590600,1090000,177000,100700,191000
164,0,1166700,850800,75600,136500,78500
165,0,965000,698100,79800,88900,68500
166,0,940900,595400,119500,98900,80400
167,0,746900,469600,82000,92100,81300
168,0,1757600,1495000,75800,91200,79400
169,0,795800,517000,86600,80500,81300
170,0,1161500,759000,102800,88100,94000
171,0,1006400,634900,96600,119900,81400
172,0,917100,596000,85800,113900,86500
173,0,1683200,1340600,130800,83700,83200
174,0,837300,428300,162500,118500,86900
175,0,966900,665200,90000,78900,91900
176,0,982700,690300,90500,89700,91500
177,0,966000,641300,113700,93800,87700
178,0,1411000,1009200,131200,105200,88700
179,0,1541000,1030300,215400,123200,115600
180,0,1235100,905600,89500,97400,99300
181,0,1152500,845100,87800,97800,85400
182,0,843400,503700,115900,105700,84600
183,0,805400,522000,75500,99900,81400
184,0,1601900,1331200,78000,91700,79700
185,0,980000,660500,99900,99900,89600
186,0,1477600,982700,209000,128100,81900
187,0,1590300,1143100,196500,110700,85100
188,0,1520600,1178100,82400,111700,99400
189,0,2148900,1764700,81500,100300,150800
190,0,1444900,1050500,100200,101900,112900
191,0,1519600,1180500,90400,119600,90900
192,0,1388400,1087000,85600,89800,94300
193,0,1124600,807300,108000,86700,97700
194,0,1994500,1611700,134900,94600,96500
195,0,1588800,1126200,197900,98600,111700
196,0,1973500,1535300,177400,107500,94800
197,0,1865900,1512600,115900,108200,85200
198,0,1262100,876700,118700,111800,79800
199,0,1280400,907000,112000,88300,103000
200,0,1986500,1661600,107100,84700,96100
201,0,1278700,882700,118600,90200,93800
202,0,1479800,1099700,113200,115300,89600
203,0,1306400,1001700,99300,90600,94100
204,0,1434900,1118900,99000,101500,94000
205,0,2046300,1686000,153900,102900,80400
206,0,1262200,788000,209100,110200,134000
207,0,1867800,1516100,98000,135400,93900
208,0,1484200,1147400,97500,116000,94100
209,0,1012500,687800,102100,99200,80800
210,0,1718000,1329600,171500,99600,77900
211,0,1833600,1374900,231500,101100,79200
212,0,2281700,1963700,111700,84000,81300
213,0,1960500,1607600,113700,101000,97900
214,0,1596600,1199700,94000,115500,117300
215,0,1501900,1155300,102200,113500,86400
216,0,2307700,1850900,178700,105800,96500
217,0,1447300,1135800,105500,83400,80000
218,0,1632700,1262000,118500,101100,92000
219,0,1440000,1078000,109500,101100,82300
220,0,1155100,843000,96900,89900,91500
221,0,2229900,1775300,220700,99900,99200
222,0,1696900,1356600,81500,110000,94600
223,0,1367400,1065100,84400,97500,81200
224,0,1326100,944100,134400,114200,92900
225,0,1062300,700900,94700,141900,93300
226,0,1820000,1469900,84100,93100,117200
227,0,1438100,983500,105400,103200,207700
228,0,1418300,943900,87400,104600,136100
229,0,1420600,1034400,83600,96500,85400
230,0,981200,652200,79400,98900,98700
231,0,1026500,688200,77700,83200,89400
232,0,1244000,936000,97100,88500,92600
233,0,828200,539600,84700,88600,89000
234,0,1095800,744200,84000,95800,84100
235,0,1069000,763300,81500,98300,92500
236,0,736000,404400,114400,92300,85200
237,0,1433800,1143200,79000,88900,79900
238,0,807800,423300,104700,97200,85100
239,0,1184100,751700,181000,109200,87500
240,0,1073300,701000,171600,91200,87100
241,0,814900,527100,84100,91400,94900
242,0,1990900,1654600,139800,85400,88200
243,0,738000,396300,112200,107400,82200
244,0,996100,692600,78400,97400,83400
245,0,1184400,891000,79800,90400,81300
246,0,1061900,718500,94800,92100,91900
247,0,2310700,1977700,97000,117700,86700
248,0,1570400,1145700,210400,106700,88800
249,0,1173900,849300,76600,132300,87600
250,0,1335600,974200,87700,114000,80200
251,0,793400,460600,114600,104100,90300
252,0,807400,520700,75600,103100,83600
253,0,1709900,1443300,79000,93800,74000
254,0,795400,533000,72300,80400,82500
255,0,1081400,766100,95200,93300,96600
256,0,1058300,685800,136300,121500,86300
257,0,870700,530800,90700,126500,76300
258,0,1838200,1446300,145200,93100,88100
259,0,839000,419300,153400,99400,84500
260,0,1091000,800000,80800,102500,76900
261,0,979000,656900,88800,96200,77900
262,0,830800,501200,107100,87700,87700
263,0,1497300,1149500,138000,95800,90100
264,0,1451700,1007500,238800,102500,84500
265,0,1387900,1093200,87800,108100,84100
266,0,1323400,1019300,111400,83800,93700
267,0,867300,521800,138100,96000,97200
268,0,833600,531900,85500,111900,78800
269,0,1603500,1315300,80500,87600,90500
270,0,1054300,667000,93100,123100,134900
271,0,1444100,966100,221800,107200,84300
272,0,1699000,1190900,203100,113600,134400
273,0,1418100,1094500,77100,106200,86200
274,0,2217400,1882100,94800,86000,87100
275,0,1213400,858800,104800,93800,106900
276,0,1418700,1046900,81000,111000,88100
277,0,1760400,1454600,95200,90300,79400
278,0,1384700,984900,134300,91100,92300
279,0,1812800,1412400,138200,83800,100200
280,0,1723100,1188700,268500,106700,101600
281,0,1680000,1271500,187600,109100,80100
282,0,1846700,1483900,119200,115400,99100
283,0,1433800,1036700,148000,126100,92500
284,0,1258500,908500,122700,104400,93700
285,0,1987100,1635800,106700,89800,95300
286,0,1446400,1047600,108200,111200,96000
287,0,1348700,976800,126000,100900,102700
288,0,1431100,1109400,83600,117500,94100
289,0,1089200,785400,78300,104700,90500
290,0,1878500,1456300,212500,95400,78200
291,0,1511100,1085800,141600,103700,108000
292,0,1467100,1119300,78900,112100,97800
293,0,1188500,807500,137600,94900,102100
294,0,1314900,667800,289200,205400,95500
295,0,2169200,1675600,164300,156400,138200
296,0,1899000,1349700,305400,113000,98300
297,0,2206400,1839500,135700,98300,95500
298,0,2082100,1647400,70300,92500,114100
299,0,1617600,1238500,76000,106700,101600
300,0,1496400,1191500,93800,94000,90000
301,0,1899800,1504200,168800,106000,96400
302,0,1402700,1115700,98200,84700,80100
303,0,1572900,1226200,127500,101800,92700
304,0,1383400,1022400,106600,96500,107100
305,0,1049600,712300,97800,98400,91300
306,0,2254300,1754200,218500,108000,97800
307,0,1496400,1154700,84200,123200,94200
308,0,1415000,1105900,90300,90100,95500
309,0,1154900,797700,131200,100500,89100
310,0,915800,586300,76200,94900,98300
311,0,2159800,1788500,81400,110000,139700
312,0,1128300,791300,87100,108400,97900
313,0,1449100,1034300,82900,112400,76400
314,0,1358500,946100,84000,107800,113900
315,0,990200,668200,93600,90300,101700
316,0,1022200,738000,74600,97900,80400
317,0,1293900,1017000,76200,89300,73600
318,0,874000,549400,85700,90700,87600
319,0,989100,656800,93100,78300,98200
320,0,1118100,771100,103200,117100,80700
321,0,826600,491300,85800,93900,80600
322,0,1473400,1159300,81100,93800,78200
323,0,654100,391600,84100,80900,84400
324,0,1187500,819500,167400,101500,81000
325,0,1086400,727000,172900,93600,81000
326,0,920600,647300,79500,87500,89700
327,0,1783900,1453300,126500,90500,84100
328,0,820300,469000,117300,107200,89900
329,0,1288300,940400,98800,96500,102100
330,0,1268500,957900,78600,100700,94000
331,0,1402300,823500,86100,378400,76900
332,0,1299400,995400,86100,101400,83200
333,0,1542300,1103400,216200,97200,94100
334,0,1127400,748100,90800,129700,83200
335,0,1234100,913700,98200,87100,88700
336,0,802000,444000,100800,93000,87700
337,0,732000,445800,81500,90200,86100
338,0,1522200,1217000,83800,96300,79300
339,0,733800,445700,75200,80300,76500
340,0,1058400,794200,77900,93200,79600
341,0,862800,558500,81500,88700,94000
342,0,912400,548400,97200,136200,90800
343,0,1543000,1197400,119800,99400,83800
344,0,781500,416400,154700,98000,87300
345,0,1146100,868000,75000,94800,79500
346,0,930500,619600,89600,93200,85900
347,0,741100,470900,94600,81500,77400
348,0,1454600,1129600,118800,84900,85400
349,0,1400000,940200,248200,88300,94200
350,0,1284900,995000,84500,92900,79800
351,0,1200300,843900,104800,108600,86000
352,0,920800,591500,113300,105900,81400
353,0,983200,661500,76100,99600,123300
354,0,1722800,1454400,79800,88400,75200
355,0,1034300,649700,148300,102400,108100
356,0,1677300,1265200,191900,100100,90700
357,0,1665400,1211600,215600,114200,79100
358,0,1676600,1304000,100900,100200,81700
359,0,2063500,1714700,78800,107600,90400
360,0,1347100,1040600,83700,94000,88900
361,0,1587900,1265000,99900,92100,101100
362,0,1297400,938500,94100,91400,87400
363,0,1097200,759100,114500,102900,93400
364,0,2047200,1676700,141400,83100,111200
365,0,1389900,927200,215400,112400,91800
366,0,1632200,1165100,193900,89800,109800
367,0,3078300,2691400,133700,130900,83200
368,0,1257600,904700,130600,92700,100500
369,0,1301100,962600,99800,100600,94200
370,0,1705300,1365500,87100,96300,93300
371,0,1221400,870600,120700,95900,96700
372,0,1744400,1392400,122800,99600,98500
373,0,1367700,1088500,72800,101100,80300
374,0,1179600,806900,101800,100100,140100
375,0,2278300,1783900,229200,139800,80000
376,0,1455600,1042000,151400,116300,103600
377,0,1773500,1383800,113100,130200,80500
378,0,1293700,940800,89300,102700,78200
379,0,1161000,794100,111500,92100,80700
380,0,2140000,1722300,180500,102100,97700
381,0,1558800,1065800,243300,87000,90700
382,0,2325500,1851400,150300,168400,94100
383,0,1939700,1609100,94400,103100,91400
384,0,1391500,1071700,84800,105200,86600
385,0,1432900,1128500,93900,76000,96700
386,0,2361600,1936900,201000,96500,99600
387,0,1376800,1085900,108400,81400,80700
388,0,1360900,1035300,117300,91300,95600
389,0,1472500,1109400,123600,96500,97200
390,0,1143400,791100,92000,94600,94200
391,0,2082000,1497900,189600,84300,252700
392,0,1630500,1167900,117100,158400,111600
393,0,1556600,1196500,85600,127900,94200
394,0,1202000,807300,126100,103700,93600
395,0,982500,684100,87200,90900,79400
396,0,2067400,1719800,87200,89500,96900
397,0,1398200,1035400,93700,108400,84200
398,0,1511000,1043800,83800,118700,82000
399,0,1343200,952200,78200,101300,81000
400,0,1017200,694500,97100,108800,96600
401,0,1316200,1029500,84000,99200,79900
402,0,1172300,882800,88500,95300,88000
403,0,856700,560800,94000,84800,95000
404,0,1364800,1068200,89800,90500,94000
405,0,795000,472400,72900,145000,75700
406,0,782300,467700,80900,96600,81800
407,0,1387100,1113800,79000,89400,81600
408,0,620600,342700,88900,81200,91100
409,0,1192300,783800,185200,97100,94700
410,0,1151400,760800,177400,89300,92200
411,0,919300,593500,83700,110100,70400
412,0,1578600,1246400,123100,84500,94500
413,0,786400,439100,118200,108500,88900
414,0,1171500,861600,78500,90800,111400
415,0,1288600,992200,87300,106300,73900
416,0,973200,679100,82200,96500,93500
417,0,1700100,1366900,92400,110000,81900
418,0,1217600,766900,175800,92300,89600
419,0,1450000,882800,90100,322900,88700
420,0,1335100,938700,98100,175300,86100
421,0,1000500,613500,110000,93100,160200
422,0,855000,569500,77400,100100,85000
423,0,1526000,1244000,69800,113900,77100
424,0,912100,631700,76600,84800,84000
425,0,1257200,936500,78900,104300,91800
426,0,1003800,608700,84300,87700,77100
427,0,785200,462400,79600,111600,83200
428,0,1566800,1253200,125000,85100,85800
429,0,814300,469200,157800,79900,82600
430,0,1144200,827700,85200,100400,79700
431,0,894600,620600,87700,87200,75500
432,0,784600,457800,98300,99600,84200
433,0,1654600,1206400,165700,116700,125200
434,0,1413500,896700,215300,161200,90000
435,0,1378500,1045400,96400,109200,85900
436,0,1195900,876500,98600,107200,86900
437,0,816000,502600,102600,100100,75600
438,0,955300,649500,72300,90300,88200
439,0,1761100,1313300,90800,195900,73400
440,0,1208900,809100,148500,108700,92700
441,0,1463600,991500,180200,128000,76300
442,0,1472300,995200,202100,103800,95600
443,0,1568900,1228100,76000,95100,137700
444,0,1975000,1640000,99500,99300,110600
445,0,1279600,977200,90100,103800,77300
446,0,1664000,1225400,87000,199500,99300
447,0,1349700,1020700,108200,102800,93000
448,0,1062900,759500,107500,88500,83900
449,0,1735600,1377600,157700,84900,77900
450,0,1154700,709400,205100,95700,95400
451,0,1552500,1164500,148400,93400,105800
452,0,2008000,1565400,145600,158100,81900
453,0,1450900,1065000,142800,111500,97300
454,0,1659100,1268400,126400,103200,98100
455,0,1743300,1397100,103100,103600,98300
456,0,1240100,899500,101300,91400,76900
457,0,1615100,1118100,132000,231100,93700
458,0,1535900,1204700,83900,113200,79200
459,0,1187200,849000,81600,107200,88600
460,0,2071500,1556000,277900,117200,96800
461,0,1405000,1130500,70400,92700,90500
462,0,1983800,1678500,91700,105700,81600
463,0,1155300,804700,119700,119200,78800
464,0,1204400,863400,82500,90900,132500
465,0,2136500,1634200,260600,118700,93600
466,0,1899600,1480600,172200,99200,92700
467,0,1956900,1576100,141200,96100,88500
468,0,1766900,1422300,79800,88600,139900
469,0,1583800,1241500,87600,111600,91100
470,0,1549800,1259800,81600,90000,78800
471,0,1923600,1489100,164000,104600,83400
472,0,1626100,1223300,139400,74600,146400
473,0,1444600,1110900,109300,104000,79800
474,0,1339100,971400,114600,97200,83200
475,0,1227600,873500,79100,102500,103600
476,0,1950600,1498100,223200,82800,96700
477,0,1577700,1232200,92700,114100,96100
478,0,1560400,1172300,94000,112700,83200
479,0,1059000,680500,112300,108100,86900
480,0,1149700,815600,119900,100000,85200
481,0,1949000,1626500,79400,101300,93600
482,0,1055000,724500,80800,105500,87600
483,0,1608300,1139500,93900,98400,101700
484,0,1411600,988800,100100,123600,82000
485,0,1210600,897300,86200,104000,90600
486,0,1335500,988100,94100,100400,89500
487,0,2356300,2061300,75800,97900,81100
488,0,869200,539000,94500,96500,94400
489,0,1195900,879900,89400,91800,87700
490,0,966800,561300,85600,107500,75300
491,0,745400,464500,92400,86400,71600
492,0,1511300,1244200,83300,84300,77500
493,0,840900,549100,81800,94900,93600
494,0,1092200,720000,179700,87100,82600
495,0,1000800,599600,182700,89400,80600
496,0,959400,653800,108500,85900,86700
497,0,1722500,1363600,134400,94100,95200
498,0,774500,409500,117900,103000,83600
499,0,1222300,871900,96000,96500,93000
500,0,1126400,841400,81300,97100,83600
501,0,1021300,652500,89800,135200,74900
502,0,1419200,1108500,86500,98600,74700
503,0,1128900,746200,170200,100500,91300
504,0,1188200,890700,92100,107200,81300
505,0,1051200,745800,77300,129900,83100
506,0,911900,601900,117400,90900,86300
507,0,829000,554500,89400,92000,80100
508,0,1610300,1319600,84200,98900,87900
509,0,1016100,708300,84300,92100,98200
510,0,1496700,893000,92800,390500,84100
511,0,909000,559800,110900,103600,99200
512,0,832000,465900,113500,134600,88200
513,0,1641800,1266000,166400,97300,78600
514,0,894100,533400,92700,100700,110800
515,0,1083200,749200,92300,117600,89000
516,0,1030500,659400,113200,80800,92100
517,0,1037000,735900,85800,89100,86700
518,0,1652900,1232400,143300,90300,132000
519,0,1111700,613700,194100,149300,92900
520,0,1182700,903300,77200,112000,71500
521,0,1092900,768700,118100,104000,82800
522,0,879900,583400,96200,99500,86200
523,0,876100,575500,80700,106000,80600
524,0,1677500,1329700,84100,93800,131300
525,0,1154700,787400,122600,109500,88700
526,0,1435700,1027400,169900,103400,85800
527,0,1363500,928300,210300,119300,75900
528,0,1540400,1238300,83800,97100,85900
529,0,2001500,1668000,96200,89400,107500
530,0,1068700,743100,81500,99600,81900
531,0,1495000,1097400,107200,100400,93300
532,0,1377300,964000,143500,123500,85000
533,0,1095700,753600,113400,97000,94500
534,0,1689000,1368300,102100,89900,93400
535,0,1437200,995900,214400,103500,83200
536,0,1720700,1349800,161500,90700,86000
537,0,2004600,1628100,130100,97600,87500
538,0,1427000,1004800,128900,103200,95500
539,0,1640600,1266700,122200,97600,80500
540,0,1703600,1388200,95400,93600,92300
541,0,1280800,969900,104000,89900,95200
542,0,1446200,1068200,148100,110400,93600
543,0,1647100,1312200,88400,116600,103000
544,0,1191200,847600,85900,117200,86400
545,0,2288800,1725100,318400,100800,109700
546,0,1744000,1352100,82600,150000,78800
547,0,1737000,1394600,92900,118500,95000
548,0,1333000,917600,128800,154900,101300
549,0,932900,638500,70200,98800,91000
550,0,2045800,1589800,226100,101100,79500
551,0,1691500,1338000,150900,92300,78500
552,0,1800500,1428500,123900,96500,124100
553,0,1563600,1205800,101300,126500,96000
554,0,1380600,1001900,82800,107900,95800
555,0,1943300,1609100,104700,96900,96900
556,0,1634100,1246800,152400,111200,94300
557,0,1729200,1265900,156000,84700,180200
558,0,1873800,1411300,132500,155500,98100
559,0,1299600,902000,119500,94100,94100
560,0,1113500,802900,85700,90400,95100
561,0,2076500,1570100,239900,84900,116400
562,0,1571800,1232000,75200,104500,92600
563,0,1612900,1270800,111700,101200,99400
564,0,1107600,758900,117200,113400,91600
565,0,1138400,769000,89900,146700,90100
566,0,2204200,1818600,116100,119000,115100
567,0,1114000,795900,81200,94000,96400
568,0,1652300,1179800,129100,94700,110500
569,0,1220100,753300,103300,164900,87600
570,0,1094700,738900,79400,156500,76800
571,0,1559800,1259600,84400,91700,88400
572,0,936200,580700,101900,117800,89600
573,0,802000,501000,80200,96800,79200
574,0,1079900,756700,81400,91800,80700
575,0,733100,463400,70300,85800,77900
576,0,911300,491900,136400,93000,133200
577,0,1415600,1051800,85200,160600,86900
578,0,779300,428800,113600,102400,90600
579,0,1104800,665600,146500,148700,83400
580,0,945400,564600,178200,92200,78900
581,0,919400,603500,101900,94300,83500
582,0,1793600,1486100,104100,91000,93000
583,0,740400,416500,103600,100900,85200
584,0,1073100,787100,85200,87600,93500
585,0,1324100,1025100,89100,102100,80700
586,0,1034500,707200,77800,105500,83500
587,0,1798100,1475000,103200,101700,87300
588,0,1024700,627900,178000,93700,86600
589,0,1109200,809900,81200,105300,84900
590,0,1334700,1032300,80300,90000,102000
591,0,868800,485900,129000,107200,85400
592,0,1080700,751500,102400,101600,90500
593,0,1545000,1220100,85100,109800,75800
594,0,911200,630900,74000,84600,94200
595,0,1238800,927600,84800,107000,88200
596,0,953200,673000,73100,102600,80800
597,0,851200,557700,78700,101500,86700
598,0,1677400,1270900,170900,94100,73700
599,0,979400,593900,99900,133900,93700
600,0,1099900,800200,101300,97600,75800
601,0,887700,589400,101700,99500,78300
602,0,684000,426500,72100,86700,81600
603,0,1728600,1369100,152000,88700,101500
604,0,1118000,703900,190100,111300,89600
605,0,1506700,1119300,106700,97900,151400
606,0,1319900,926500,100300,138500,86700
607,0,1947000,1627500,103800,103100,86000
608,0,1130900,841300,75400,110200,86200
609,0,1500700,1226100,71000,105800,79200
610,0,1232500,860900,131200,107900,83900
611,0,1768700,1346300,201800,105400,88200
612,0,1792100,1328300,212000,121900,92100
613,0,1593500,1294800,75100,97800,89100
614,0,2138900,1786400,87100,102300,109900
615,0,1306800,962400,74500,126200,84000
616,0,1766400,1388600,81700,107700,134700
617,0,1279300,949100,103700,90800,93900
618,0,1197100,780100,102900,102600,92700
619,0,1919500,1532000,144400,84300,94700
620,0,1229100,861400,159100,88300,91800
621,0,1624300,1151500,166500,75200,147300
622,0,1893200,1428600,157100,134800,96100
623,0,1471600,1150700,82600,96200,98500
624,0,1609700,1278500,124900,97600,85600
625,0,1508400,1184700,104000,100700,94500
626,0,1260100,956800,94900,108900,79100
627,0,1887700,1543200,122300,110700,91400
628,0,1323800,995100,75700,133300,76900
629,0,1298600,962000,79900,109600,95100
630,0,2239000,1682100,294600,103800,95700
631,0,1690800,1357400,76500,111000,98300
632,0,1422500,1056500,101900,111200,114000
633,0,1099200,758800,105200,109300,94100
634,0,1158900,815000,94800,94800,90000
635,0,2276700,1799600,238900,97200,91800
636,0,1757700,1328000,153700,102600,91600
637,0,2278600,1885400,139400,103200,97800
638,0,1920400,1595500,88600,90600,80600
639,0,1564600,1158100,118100,123800,94500
640,0,1759100,1434800,100800,90200,112500
641,0,1664800,1272200,183500,104600,79600
642,0,1542700,1146800,160900,82400,98000
643,0,1672000,1341600,105500,99700,96500
644,0,1343900,994400,118000,92300,97200
645,0,1200300,859800,79700,135600,78600
646,0,2030600,1580600,213400,79100,100600
647,0,1678500,1379100,95400,94300,77400
648,0,1450600,1132500,92000,100900,94900
649,0,1067900,710600,119100,121100,81700
650,0,912200,623500,76100,102000,78000
651,0,2141000,1775200,92400,101800,93400
652,0,1029700,708800,85200,92800,95500
653,0,1624600,1145600,136600,97500,91300
654,0,1104600,739700,79200,108200,75700
655,0,993000,687600,92500,98800,82800
656,0,1348100,1058400,86800,92400,88800
657,0,988800,673300,80200,117500,83400
658,0,936300,595800,78700,109100,81300
659,0,972200,696800,68400,84300,74300
660,0,681900,402500,89800,95100,72100
661,0,998100,681900,99200,113600,81900
662,0,1484400,1179800,91000,101700,90200
663,0,836600,492200,118100,98300,84300
664,0,1155700,773900,155900,100700,90100
665,0,956400,550800,182500,95800,91300
666,0,1028700,655900,107900,108400,86600
667,0,1588700,1281400,101400,96700,81400
668,0,896200,480600,224200,88900,85900
669,0,1159100,783700,98600,164900,86600
670,0,1103500,783100,79900,94200,82900
671,0,1057100,737700,97500,95200,84300
672,0,1711900,1394200,75800,109400,88800
673,0,920300,539800,171200,97800,90200
674,0,1031400,736400,80300,112500,79700
675,0,986600,696600,103100,77000,85500
676,0,1028200,568100,128200,220600,88200
677,0,1006700,695200,76800,101000,81300
678,0,1572500,1233600,99200,91500,77800
679,0,882700,535900,95200,94800,82200
680,0,1097800,828200,70500,84100,85400
681,0,869300,579400,70700,86000,77400
682,0,864000,488400,94800,93000,80100
683,0,1560800,1137400,215000,88900,104800
684,0,1017400,695500,87300,114100,84100
685,0,1056800,761300,86200,97200,80500
686,0,885000,571400,114300,83200,88100
