tick,run,wholeUpdate,entityUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate
0,0,3533700,2030500,473600,347500,521900
1,0,1985200,1370500,203200,224300,157700
2,0,1707500,1181700,242700,144200,118000
3,0,1907800,1516300,135600,129800,103000
4,0,1738200,1287200,148600,131400,141600
5,0,1931700,1458000,139400,140200,157000
6,0,1361600,961500,141800,123000,101000
7,0,1661300,1208600,136000,114500,115400
8,0,1241900,896200,104100,115700,109400
9,0,1540500,1086900,191300,114300,122600
10,0,1525400,1024100,134200,140000,156900
11,0,1425000,1019300,163100,97700,115400
12,0,1365200,867900,236300,119800,115200
13,0,1473400,1111200,117300,117300,104500
14,0,1450300,1029000,165400,125500,101700
15,0,1703000,1092100,260100,112900,107800
16,0,1481200,1055700,171800,125200,97400
17,0,1518800,1118500,137200,126300,102500
18,0,1417300,1001100,131800,107800,114200
19,0,1453500,1041200,117300,109200,111100
20,0,1434500,984300,187600,107400,122300
21,0,1841200,1240700,229100,165800,125400
22,0,1702700,1214100,179000,121500,113100
23,0,1540300,1149100,114300,134500,116700
24,0,1494100,1036200,204600,112200,116600
25,0,1760700,1288200,213600,112000,123700
26,0,1892300,1447800,159700,133300,122000
27,0,1595600,1233900,125600,104900,106600
28,0,1256600,868200,134900,109600,107100
29,0,1493500,1113800,120800,104800,114700
30,0,1472100,1059900,154600,112900,104200
31,0,1706300,1257400,191000,95000,106600
32,0,1374500,993800,111700,121600,108800
33,0,1518400,1084600,166600,111900,110000
34,0,1421600,967500,173600,95600,115200
35,0,1652000,1254100,145600,110500,108000
36,0,1457600,1013000,139000,108700,116600
37,0,1413500,922600,189500,135800,119800
38,0,1564800,1131600,135800,106200,112200
39,0,1558000,1152800,127600,116500,117800
40,0,1185900,820000,116600,117500,108600
41,0,1522200,1057000,182400,125500,113300
42,0,1487800,1081400,162700,105200,113700
43,0,1638100,1235100,118100,137900,115200
44,0,1469200,1055000,148700,116900,117900
45,0,1382500,979500,150700,106700,109000
46,0,1536600,1130000,134300,109100,100100
47,0,1412300,1007000,147900,115900,115700
48,0,1704200,1191300,184100,186800,112400
49,0,1502300,1116700,113700,116200,115600
50,0,1508800,1137100,116300,109500,107700
51,0,1653900,1190300,159800,105300,108400
52,0,1348800,959400,111900,114100,119100
53,0,1479300,1071800,136000,113000,118000
54,0,1489300,1038900,174800,116100,116800
55,0,1875800,1295900,167400,252900,124600
56,0,1642900,1240700,119100,124300,117200
57,0,1570300,1049200,246700,117300,115300
58,0,1840900,1321900,201100,102200,106500
59,0,1888600,1440300,136800,118800,111300
60,0,1705700,1145600,176300,126900,100000
61,0,1810100,1291300,137400,111700,115700
62,0,1726600,1369700,120600,116100,100600
63,0,1849600,1373100,219600,110000,123800
64,0,1694700,1277300,148500,118200,116000
65,0,1684600,1252700,162600,122800,111600
66,0,1731800,1285300,144400,119600,115300
67,0,2198700,1644300,253500,124500,140700
68,0,1916200,1468900,157200,145600,122700
69,0,1677700,1246500,161500,114500,123000
70,0,1635100,1144600,170800,124000,116000
71,0,1613500,1213000,134800,114100,116700
72,0,1724300,1308200,164000,119400,108900
73,0,1627300,1173900,149600,164300,114300
74,0,1582400,1201400,123500,115800,113100
75,0,1567800,1195600,124400,112900,101800
76,0,1506100,1112500,129400,111900,114200
77,0,1384000,965600,153600,103000,120100
78,0,1623800,1107900,167700,148700,115300
79,0,1546500,1071600,126400,110300,117200
80,0,1447600,1034800,166600,115400,105600
81,0,1376000,989600,113700,105800,106900
82,0,1454600,1058900,111500,117600,107600
83,0,1253100,851800,153400,114100,119600
84,0,1562400,1036300,237400,132100,139400
85,0,1594400,1196800,110000,122500,147000
86,0,1585100,1196300,135100,115700,116700
87,0,1444700,1023900,187800,107700,110600
88,0,1538800,1172700,122100,111000,113000
89,0,1731100,1136800,163500,269100,118600
90,0,1509100,1115300,130500,121600,98200
91,0,1480100,1074200,138300,108500,114600
92,0,1562900,1194400,120000,102800,113600
93,0,1420400,1038200,118000,118100,113500
94,0,1298000,825900,176900,117600,121800
95,0,1689000,1208000,147300,188800,114100
96,0,1454500,1051400,117000,111100,112500
97,0,1285200,802600,230100,106400,113500
98,0,1430000,1035700,110900,110000,113000
99,0,1346600,934300,144200,122700,112000
100,0,1607400,1056300,300700,97300,118100
101,0,1540100,1130800,154800,114000,108700
102,0,1658100,1269600,143000,110300,113900
103,0,1506400,1127700,122900,123900,106900
104,0,1606100,1226600,129400,104500,115400
105,0,1606200,1203000,138500,105800,115500
106,0,1822400,1311900,176300,153100,102100
107,0,1581500,1144600,159800,133700,109200
108,0,1593400,1210800,127300,114800,110700
109,0,1458100,981100,203500,134600,106000
110,0,1615100,1076900,245000,114700,137800
111,0,1696300,1191600,151300,154100,117800
112,0,1594800,1209400,120800,111500,112500
113,0,1353100,958300,131900,111600,115400
114,0,1650300,1226900,167600,118400,103100
115,0,1599800,1145000,170000,127500,119900
116,0,1836900,1243500,152200,271800,133500
117,0,1464800,910600,116100,196000,195600
118,0,1518300,1027900,149000,127000,113200
119,0,1608800,1163000,172600,118800,108600
120,0,1559700,1180800,129500,108100,110400
121,0,1535400,1142300,139800,106400,122000
122,0,1371900,973200,123600,127900,117500
123,0,1622800,1242100,141900,98700,113000
124,0,1418000,1046300,114900,107600,110000
125,0,1399800,1002900,141100,109000,110800
126,0,1660700,978900,185100,118000,300800
127,0,1597600,1045500,145200,151400,218900
128,0,1422300,1004400,124200,146200,123300
129,0,1263700,831400,140400,133500,116300
130,0,1511600,1032400,184100,120600,102500
131,0,1580900,1195600,114400,119400,109900
132,0,1491700,1026100,195000,120500,125200
133,0,1560000,1112400,166500,136500,113500
134,0,1402300,1027800,118000,102600,123200
135,0,1504400,1099800,124700,119600,119500
136,0,1510600,1068700,156700,117000,109000
137,0,1536700,1145700,117500,110400,113800
138,0,1696100,1166800,140300,177500,123800
139,0,1479600,978200,190300,124600,117700
140,0,1614700,1196600,158800,110400,117900
141,0,1809200,1340000,137400,136400,115500
142,0,1785400,1244300,230900,122400,117900
143,0,2031100,1440900,202500,120000,170500
144,0,1624700,1171000,147900,117300,118300
145,0,1836200,1274300,195000,119400,116500
146,0,1713100,1283400,131600,132100,109200
147,0,2098500,1670100,140000,130700,140200
148,0,1929200,1416800,199400,161600,128000
149,0,2166400,1624300,123900,258900,112600
150,0,1477600,1049400,143400,123700,117400
151,0,1607000,1124800,200000,120000,120500
152,0,1723500,1269200,184200,118900,121200
153,0,1820100,1390700,142700,131600,115000
154,0,1680100,1154100,179600,144100,117700
155,0,1747200,1256900,188100,145700,121500
156,0,2012300,1466800,176900,139700,143100
157,0,1955700,1430000,143000,174200,163500
158,0,1659700,1165700,154300,131200,124800
159,0,1752500,1329600,119900,136800,111100
160,0,1507200,1119400,138200,112000,117900
161,0,1541700,1091600,173500,116900,127200
162,0,1434300,969800,163800,159900,115700
163,0,1467100,1046400,164500,116700,112400
164,0,1613500,1232200,127300,109100,113000
165,0,1420100,997700,158400,116100,116100
166,0,1291400,863800,126300,123600,117000
167,0,1481900,1066000,145700,124000,124900
168,0,1477700,1057100,141800,133800,118500
169,0,1668100,1085500,206000,231500,115100
170,0,1537600,1150500,122400,112800,112800
171,0,1530600,1099800,119900,115000,118100
172,0,1373700,904600,191500,120100,122900
173,0,1758100,1292800,141700,152100,126300
174,0,1850900,1443400,134500,122900,117500
175,0,1489500,1094700,137400,112800,116000
176,0,1364700,983000,127500,115600,109800
177,0,1441500,1040900,120400,132400,110400
178,0,1356200,903300,133200,107300,117800
179,0,1368500,858200,148000,205400,113700
180,0,1869000,1480600,122600,125400,113000
181,0,1243000,879100,122700,112800,107000
182,0,1165000,705100,225000,106200,108300
183,0,1421300,1066500,121000,101600,109100
184,0,1341000,890100,183600,115400,127400
185,0,1500800,1000100,244900,119400,105500
186,0,1650400,1209500,158100,112300,108300
187,0,2101700,1710400,130800,109600,106800
188,0,1605900,1228600,130600,112700,112600
189,0,1601800,1167700,167200,107300,115800
190,0,1449000,1033700,108600,119600,110700
191,0,1606200,1134300,198000,112800,114600
192,0,1642000,1197000,151300,135000,116800
193,0,1796900,1418700,124300,105900,119000
194,0,1507200,1000000,236500,127200,107700
195,0,1619600,1194100,141500,125900,115000
196,0,1456300,1047200,148700,109200,108700
197,0,1610300,1189600,143200,112300,115400
198,0,1486800,1038000,137700,118500,108300
199,0,1645300,1231100,141700,102100,103400
200,0,1558200,1072000,199800,130000,121800
201,0,1727900,1274700,130400,136100,114500
202,0,1480300,1017400,153500,108100,119700
203,0,1334300,885500,156200,143400,127000
204,0,1441900,1039800,162200,105500,112200
205,0,1726200,1309100,162600,114600,116300
206,0,1463800,1081300,127200,119800,109600
207,0,1591800,1151000,136100,111600,102900
208,0,1379400,987200,137700,123000,104700
209,0,1413700,1021400,124000,108200,119000
210,0,1459300,886100,289600,107600,133200
211,0,1558000,999000,234500,146400,121300
212,0,1429200,1031700,140500,125700,99700
213,0,1567300,1144800,129200,144900,104300
214,0,1284700,845600,149200,98400,116600
215,0,1707300,1271600,163200,118800,114800
216,0,1397200,956500,133200,120200,119800
217,0,1577500,1118500,181500,123700,111600
218,0,1419200,966400,167800,106200,113800
219,0,1479400,1104100,122100,97800,117400
220,0,1600200,1191300,121500,140100,114700
221,0,1335900,911400,158600,110700,117800
222,0,1611300,1158400,128000,170000,120000
223,0,1540200,961000,113700,196500,232200
224,0,1575000,1097900,181300,136100,120100
225,0,1455800,1053100,153600,101400,113700
226,0,1434400,974800,137800,152900,110700
227,0,1452000,884400,320900,105500,118500
228,0,1690200,1262700,146300,125200,114900
229,0,1697200,1285000,122000,106800,104900
230,0,1681700,1133000,179100,122400,108200
231,0,1655500,1208300,126200,106600,119400
232,0,1515200,1120100,134600,109100,122800
233,0,2248900,1756800,197200,142300,109200
234,0,1959100,1372300,134100,308300,113300
235,0,1669300,1252500,144100,121000,117900
236,0,1498800,1047700,180400,132200,109700
237,0,1582900,1134000,181500,115800,116300
238,0,2016500,1514000,180400,110600,101600
239,0,1419700,1052400,116700,105500,102400
240,0,1620000,1218800,153700,114300,106000
241,0,1473900,1108800,117800,121300,107500
242,0,1778200,1389500,130400,115900,121900
243,0,1656500,1248500,152000,122000,104800
244,0,1648800,1265300,113200,129100,103600
245,0,1548300,1191500,109600,118100,98900
246,0,1489900,1054900,141100,117300,116600
247,0,1589800,1109900,197200,131000,120100
248,0,1550400,1089500,184000,131600,119000
249,0,1353300,972400,128600,108300,115200
250,0,1554700,1079200,178900,121100,114600
251,0,1240000,873600,116500,112100,110600
252,0,1374500,1000000,123700,108400,114300
253,0,1503000,1076900,150400,131000,119100
254,0,1527900,957900,194700,212100,134900
255,0,1542000,1159000,115800,124000,111000
256,0,1308900,941700,112700,114300,108700
257,0,1296500,859000,180500,107800,114000
258,0,1474900,1049500,120900,137000,102000
259,0,1669400,1097000,162200,253200,104100
260,0,1543300,1116400,150000,136300,115700
261,0,1349800,951000,107100,118300,116400
262,0,1564700,1167600,125800,107600,108700
263,0,1380100,997200,128300,123700,111700
264,0,1295500,868600,152900,101500,156500
265,0,1331200,916900,133900,137600,126700
266,0,1355900,968800,127400,124600,109300
267,0,1277500,796600,229800,115000,120300
268,0,1469000,1117300,120800,105800,103800
269,0,1534900,1090100,173700,117300,117200
270,0,1666500,1121600,244600,122400,132800
271,0,1910800,1376600,160900,149800,111800
272,0,1633700,1247200,138300,112300,107400
273,0,1762500,1392700,128100,98500,107400
274,0,1712700,1251800,117700,124200,120500
275,0,1781800,1319200,134200,163800,125200
276,0,1692200,1162100,209900,131700,102700
277,0,1765200,1301800,176100,128500,104400
278,0,1758000,1325600,119800,116100,116600
279,0,1662500,1180900,216500,105300,115200
280,0,1532200,1116200,146000,111700,131800
281,0,1672800,1250000,155300,118400,111600
282,0,1405400,1022500,125700,111100,116800
283,0,1424500,1016900,143000,111200,118200
284,0,1563900,1170400,127100,118500,116700
285,0,1814600,1315100,193400,140800,121100
286,0,1516500,1078400,125400,134000,107800
287,0,1454500,1066300,130600,116200,102700
288,0,1427800,1027200,164000,101300,108700
289,0,1490900,1070700,172200,110700,107700
290,0,1549600,1162800,149500,100600,102800
291,0,1603600,1018600,140200,260500,110800
292,0,1276100,882600,118400,122600,112500
293,0,1384600,982300,153200,110200,105200
294,0,1304600,938500,115800,105900,111400
295,0,1537600,1167200,113700,117500,105200
296,0,1316600,896400,180500,98100,109100
297,0,1606400,1095300,138100,218200,120500
298,0,1589100,1098300,134200,111200,138800
299,0,1444400,1011400,149800,114800,116100
300,0,1518700,1082100,167900,116400,118600
301,0,1467800,1109700,109300,120500,96000
302,0,1380300,943600,182600,101400,129100
303,0,1761000,1268600,184600,137800,133000
304,0,1464100,1084700,121100,112500,114800
305,0,1465900,1059400,120800,121100,123400
306,0,1519800,1053200,169000,95900,124500
307,0,2167000,1720900,159000,118100,125200
308,0,1529800,1120600,123600,137000,114300
309,0,1744500,1121700,196200,110500,272800
310,0,1601900,1186600,118600,107100,115800
311,0,1614700,1183500,147400,132100,114400
312,0,1444100,912400,273400,114100,116900
313,0,1678300,1240400,145100,137600,119400
314,0,1716100,1290600,115800,113400,115900
315,0,1613100,1086700,159100,115000,120300
316,0,1491600,1071700,128900,115400,111100
317,0,1559900,1150200,127800,115900,132500
318,0,2101000,1348000,207900,153600,320200
319,0,1635000,1241300,118300,114200,110600
320,0,1466900,1084900,130500,125300,103300
321,0,1605100,1134100,178800,120000,116800
322,0,1732100,1223400,158600,115000,176700
323,0,1882600,1428400,184300,134400,115300
324,0,1565000,1200000,127100,105900,115000
325,0,1601900,1196500,164600,119100,105300
326,0,1670700,1304700,124600,113700,114000
327,0,1765900,1395200,127500,109400,118000
328,0,1716600,1081400,141700,163900,309100
329,0,1373000,994800,113800,112500,120800
330,0,1478700,1089400,131900,109200,109300
331,0,1557000,1122500,161200,113700,119900
332,0,1376400,972700,151200,114300,108600
333,0,1556200,1102400,182800,102800,134600
334,0,1538000,1075200,131500,140900,111900
335,0,1703200,1194600,192100,113600,104800
336,0,1405200,999900,119700,115200,101100
337,0,1497900,1120700,103000,129200,107800
338,0,1494600,896700,305100,106300,125000
339,0,1748400,1183000,261900,152100,109500
340,0,1407900,1026600,114400,140700,106700
341,0,1504900,1100200,133200,132000,108900
342,0,1417500,968800,200500,113500,112900
343,0,1435000,1088400,119500,97700,107300
344,0,1501600,1081200,157200,125400,116300
345,0,1512500,1016000,162400,182100,110400
346,0,1415200,1011800,118500,114800,108900
347,0,1474700,1120100,116000,107300,107900
348,0,1195400,851300,114300,106100,100900
349,0,1401100,1032000,132000,103300,106600
350,0,1416100,1000600,148500,112300,123100
351,0,1319800,903300,105400,116200,123000
352,0,1263900,763400,213700,134100,120800
353,0,1545400,1160300,115900,125400,110100
354,0,1331500,917700,160500,109700,114300
355,0,1496300,1014200,219500,120100,116200
356,0,1750900,1307400,183500,108000,120600
357,0,1657600,1238600,142800,118300,116900
358,0,1732400,1273100,122300,112800,108800
359,0,1640600,1219900,127300,124000,110500
360,0,1510800,1113700,131800,118400,108500
361,0,1456600,1028500,172000,106700,115600
362,0,1817500,1326600,176200,128300,147200
363,0,1782800,1401700,122200,120500,106300
364,0,1615500,1154500,219100,105400,101700
365,0,1581700,1183700,129100,122600,111200
366,0,1601300,1120600,179600,108400,122100
367,0,1617800,1191000,132400,126500,124200
368,0,1618000,1196400,126600,154700,114800
369,0,1464100,1079200,125600,106700,122700
370,0,1563000,1085700,161600,134800,112900
371,0,1705300,1261600,162500,122300,121100
372,0,1612800,1207200,140400,113900,117900
373,0,1421300,993600,165400,114500,113300
374,0,1608600,1138200,176700,125000,131500
375,0,1786500,1369200,148300,120600,110500
376,0,1463300,1021900,170900,112400,114700
377,0,1495500,1039900,140300,152100,111000
378,0,1447200,978900,143500,122400,111300
379,0,1450300,1032500,121900,120500,113600
380,0,1567000,1173100,124400,114000,116400
381,0,1550100,1056300,185500,123000,110700
382,0,1747800,1213200,146200,174700,135000
383,0,1628600,1209600,131200,139000,120700
384,0,1403600,1006600,135400,127200,109900
385,0,1256700,856600,157100,113100,107700
386,0,1471800,1060700,157300,117600,113500
387,0,1438400,1033600,160800,111700,114700
388,0,1707800,1176300,182100,148200,169500
389,0,1370600,947700,130200,142300,107700
390,0,1338000,953800,123200,102800,105400
391,0,1508500,1050300,171400,120000,109700
392,0,1626400,1247000,116900,113400,105400
393,0,1694600,1262900,129800,117500,135200
394,0,1598000,1068700,203800,128200,106900
395,0,1529900,1182300,105500,103100,107800
396,0,1454700,1023500,134600,110400,115000
397,0,1433000,871200,304500,117800,103600
398,0,1915900,1458600,156500,113100,112200
399,0,1813100,1282000,120100,119700,111100
400,0,1684400,1154000,163800,119400,114300
401,0,1521400,1118400,123500,114900,111500
402,0,1480800,1128100,118100,96500,113900
403,0,1662500,1121100,258300,116400,143500
404,0,2004100,1568000,139400,146000,121900
405,0,1550700,1151200,137400,123100,104800
406,0,1528200,1025600,214600,109800,113300
407,0,1738100,1364600,117700,111300,117900
408,0,2011600,1539700,216600,102900,127600
409,0,1727800,1255200,126200,130200,183200
410,0,1589900,1190400,149200,111500,107500
411,0,1758600,1345500,118900,109600,115400
412,0,1663300,1286700,105500,121400,109500
413,0,1554200,1141800,158000,106400,119300
414,0,1456900,1044200,130500,136600,114500
415,0,1542700,1081500,189700,128100,111100
416,0,1415200,1065600,122100,95600,105800
417,0,1374900,940000,192900,105500,107000
418,0,1440100,1006600,134700,97500,106800
419,0,1437000,1032700,137700,105100,119300
420,0,1469300,1037300,171200,127100,107700
421,0,1291200,927300,114700,106800,121900
422,0,1517100,1128400,135400,114400,117600
423,0,1547800,1146900,132600,125900,115800
424,0,1602500,1069800,268700,108900,129800
425,0,1696200,1217000,181600,147200,113600
426,0,1345400,954000,114400,100500,108800
427,0,2060300,1570300,178700,143300,133900
428,0,1673700,1292000,133300,115000,114300
429,0,1493100,954400,261000,126700,125800
430,0,1548700,1067000,144900,147300,120900
431,0,1347100,933300,155400,116900,110400
432,0,1500900,1127300,127700,113500,99800
433,0,1258100,891100,115700,119700,109500
434,0,1251400,881800,125800,104100,116000
435,0,1412400,1015000,113000,111900,142100
436,0,1281400,846600,136900,140700,124500
437,0,1283900,780800,229300,120600,109900
438,0,1577200,1160200,116200,108400,117600
439,0,1460100,1033300,157600,111900,107500
440,0,1578900,1113300,213400,106200,116500
441,0,1868200,1381000,180800,119900,119700
442,0,1699200,1254900,152200,120800,105100
443,0,1648200,1279800,132600,105200,112400
444,0,1602400,1204900,132100,112500,117000
445,0,1847500,1435400,150300,119300,115900
446,0,1708300,1276000,169300,118300,113000
447,0,1747200,1279100,189400,132300,109700
448,0,1479900,1110800,122100,113600,107400
449,0,1661300,1207600,194900,114500,104100
450,0,1659200,1261500,133000,107300,111100
451,0,1611300,1190000,147400,104700,120000
452,0,1526000,1123900,137000,120400,110600
453,0,1609700,1218100,122000,127200,102500
454,0,1398600,967400,125000,122300,112300
455,0,1619900,1196500,159100,123500,107900
456,0,1593600,1153200,153800,105500,114700
457,0,1737900,1154100,238600,172800,115800
458,0,1498400,1031300,162400,116600,116300
459,0,1543600,1129500,151500,105800,115400
460,0,1348700,962000,150800,96200,120200
461,0,1559300,1174900,134300,110800,102500
462,0,1364500,902700,200500,108800,123900
463,0,1603700,1122800,143500,121700,109600
464,0,1651400,1275700,110500,121800,116800
465,0,1548800,1198100,112300,94300,110600
466,0,1433600,959000,182000,107600,120500
467,0,1555400,1101000,176600,133500,120100
468,0,1395600,981000,140100,118400,123400
469,0,1377200,968000,133500,126300,114400
470,0,1330000,913000,150200,124000,104600
471,0,1366700,929100,156200,106100,107400
472,0,1301600,921600,125700,115900,108000
473,0,1505100,1007600,201300,137200,124100
474,0,1624400,1160100,140200,163500,119500
475,0,1568100,1179800,112200,125100,110900
476,0,1405900,979600,160900,111100,103400
477,0,1674500,1268900,120600,117700,115800
478,0,1703200,1121400,120000,126000,216800
479,0,1460300,945100,204000,135600,115900
480,0,1417500,1041400,124400,106100,115700
481,0,1623400,1206500,145800,136200,106600
482,0,1467400,949000,265600,108800,116000
483,0,1917300,1503100,158000,103700,116200
484,0,1616900,1153800,140900,111000,127700
485,0,1753700,1196300,166900,122100,110000
486,0,1739900,1273500,137600,120600,110800
487,0,1712600,1333400,111500,117900,117900
488,0,1706400,1280500,171700,112300,122700
489,0,2119100,1549400,170100,240000,122000
490,0,1546800,1100700,124500,132700,113300
491,0,1505000,996500,219200,142400,114600
492,0,1654800,1252500,146600,116300,117700
493,0,1507000,1089500,174400,110800,112700
494,0,1706600,1210100,133400,221600,112100
495,0,1632700,1211600,160600,120800,108800
496,0,1682800,1303700,119200,124500,104700
497,0,1738000,1302100,142500,119000,135800
498,0,1690800,1215300,142100,131700,117800
499,0,1586300,1161400,124700,131900,116100
500,0,1614900,1073600,286100,110900,120300
501,0,1514600,1093100,122800,118000,113300
502,0,1506800,1010800,194500,115500,114000
503,0,1445900,1083900,117900,110700,108600
504,0,1422800,1010600,164300,106700,125600
505,0,1427100,1014500,155900,123200,110400
506,0,1293000,947900,100800,115100,110400
507,0,1429600,1082500,109000,110500,114700
508,0,1353100,965600,141500,108800,114300
509,0,1499900,1041400,191800,114700,118600
510,0,1327200,927400,134700,106600,119100
511,0,1458400,1041300,123300,128400,121100
512,0,1283700,841200,178700,121500,114000
513,0,1446400,1061100,121100,117100,117500
514,0,1551500,1102400,135000,118200,133100
515,0,1280600,869400,171600,109800,103600
516,0,1458900,1017100,141600,113300,121200
517,0,1624900,1102600,172900,141500,170100
518,0,1476200,1053900,131500,112500,117200
519,0,1241300,823700,133000,138800,110500
520,0,1202100,855400,116600,108000,104500
521,0,1196400,851100,112100,106700,100400
522,0,1291300,749500,253800,109500,158000
523,0,1787300,1367500,124000,137200,128700
524,0,1481000,1043100,162400,144400,111300
525,0,1499500,1042000,199000,120500,107000
526,0,1525200,1079000,157300,118800,118300
527,0,1730000,1115800,297300,100900,129600
528,0,1716800,1308600,132600,135600,115600
529,0,1492900,1102100,114300,123400,111300
530,0,1455900,1054500,134800,110200,116900
531,0,1614500,1164600,162200,100600,111600
532,0,1659000,1178700,179300,131800,117900
533,0,1737400,1223500,137100,216100,121600
534,0,1610100,1068500,202500,197400,100200
535,0,1550100,1163400,120800,114900,116900
536,0,1441500,1053700,133900,118400,107300
537,0,1391000,1006900,148100,99900,100500
538,0,1631500,1184800,117800,116100,111500
539,0,1467300,993600,152200,119100,144800
540,0,1659300,1234300,166100,117300,104300
541,0,1565100,1209400,114500,111200,103600
542,0,1493800,1109500,123600,123300,111100
543,0,1436400,984300,189300,102600,133900
544,0,1648100,1177700,177200,139700,121400
545,0,1545400,1096700,136100,148400,124200
546,0,1584400,1156400,112300,129000,116600
547,0,1709800,1334200,122900,109500,108400
548,0,1282700,918500,141800,98500,105100
549,0,1598200,1184100,134800,117000,123800
550,0,1421800,1005300,116200,114000,112600
551,0,1404600,947300,191200,116600,109700
552,0,1356400,948600,137300,135300,111900
553,0,1537100,1128200,143900,116100,118600
554,0,1593800,1025700,143700,113800,272000
555,0,1497100,1014300,177700,141600,121800
556,0,1419900,978300,159500,121100,117900
557,0,1673100,1261700,142300,111100,107000
558,0,1707900,1225100,171300,114700,110100
559,0,1503500,1071000,129500,132900,113800
560,0,1492300,1085000,141800,108800,119100
561,0,1508000,1025000,157900,126300,121000
562,0,1537000,1090600,141600,125000,105000
563,0,1384600,1013800,121300,106000,116500
564,0,1383300,946500,189800,98800,121700
565,0,1600200,1056700,283700,120700,119000
566,0,1591000,1125600,169200,141900,120400
567,0,1538600,951000,286700,173900,105800
568,0,1517900,1156800,126100,103600,101300
569,0,1548400,1139700,120200,99400,107800
570,0,1507300,970600,174000,108000,114400
571,0,1552200,1093000,157200,120400,113400
572,0,1546800,1169500,109700,122600,112100
573,0,1765900,1282400,179300,169800,101700
574,0,1756500,1303100,136700,137700,105800
575,0,1761900,1368800,125300,115600,117400
576,0,1654100,1101700,245500,119400,117100
577,0,1630100,1250200,132100,106900,111100
578,0,1632600,1191000,168100,104000,111800
579,0,1608500,1229200,121300,112300,107400
580,0,1498700,1083000,166800,116700,114900
581,0,1761800,1351700,145800,113000,121600
582,0,1529100,1133400,128900,127200,118800
583,0,1673800,1282000,146500,108800,110200
584,0,1396700,1035000,115200,111100,115300
585,0,1420100,1043600,134100,114900,102400
586,0,1482500,1002100,202500,99000,125500
587,0,1581100,1076700,205700,159500,115600
588,0,1445000,1013800,137200,151400,118600
589,0,1441100,1068700,116900,107900,119300
590,0,1448600,1024200,172600,108000,111700
591,0,1622800,1132400,124500,110500,114900
592,0,1501600,1020400,124900,112700,214600
593,0,1462000,976300,214200,133500,102800
594,0,1578500,1153000,163900,123700,107200
595,0,1450000,1077000,108000,118300,118200
596,0,1352000,1000100,107100,106600,106600
597,0,1277700,842500,185000,100700,113800
598,0,1993400,1349100,141300,283400,117100
599,0,1427700,1012900,128800,124700,116200
600,0,1247200,863600,147200,111000,103300
601,0,1410100,1039500,116100,121200,111700
602,0,1395000,1028700,119700,109600,119400
603,0,1422700,1020000,153800,104600,125500
604,0,1530000,1094400,131900,144400,118000
605,0,1259300,892800,122400,100700,112800
606,0,1143800,745600,120300,113600,110800
607,0,1240400,790100,206500,109900,110000
608,0,1467100,1119300,111000,115600,105600
609,0,1512000,1058500,174400,104900,143100
610,0,1596100,1018900,255500,141400,116600
611,0,1715300,1332200,125900,109300,116900
612,0,1487200,1090900,141600,120800,110500
613,0,1404700,1034800,128200,110400,111700
614,0,1554400,1151300,140500,115800,109500
615,0,1867200,1400900,199100,109500,119500
616,0,1562300,1150200,117900,136300,104500
617,0,1753200,1263400,186900,125700,115800
618,0,1641500,1183700,136700,118200,117000
619,0,1570300,1079900,201900,114200,112500
620,0,1827300,1318400,157600,123800,173900
621,0,1630100,1121700,147900,171400,109800
622,0,1677000,1234700,151500,110500,107600
623,0,1402600,1049400,114800,106000,111700
624,0,1521200,1114800,134300,112900,134800
625,0,1614500,1140000,192600,133800,124000
626,0,1591200,1154800,134100,166500,110400
627,0,1552400,1160500,137800,112900,115300
628,0,1357100,948500,148700,126600,109100
629,0,1407300,951200,179000,117400,122100
630,0,1460900,992700,159300,132500,129300
631,0,1415800,1013000,136900,110900,111600
632,0,1232000,806700,142900,144100,108000
633,0,1648500,1144000,126200,226500,105500
634,0,1392700,975400,116500,109100,111600
635,0,1509600,1099800,129100,118600,118200
636,0,1442300,800200,312500,125900,121700
637,0,1516200,1064600,142500,150400,115500
638,0,1378600,968800,120800,111600,108300
639,0,1378800,973700,147400,113900,102600
640,0,1301600,892500,167700,110600,100800
641,0,1480200,1056500,155900,117800,116500
642,0,1515100,1115600,142600,112500,117300
643,0,1677700,1122700,262400,144600,117400
644,0,1593200,1149700,130400,163600,113900
645,0,1516900,1125300,125100,119500,107400
646,0,1377300,894000,173200,118700,109000
647,0,1755000,1207900,138600,102200,269000
648,0,1654000,1186800,116300,154600,155400
649,0,1386200,924600,194600,114000,112800
650,0,1438500,1070400,124100,107400,102200
651,0,1512200,1075200,140400,113400,112200
652,0,1338900,835500,253300,102600,112900
653,0,1515700,1074500,185500,102300,116700
654,0,1601700,1165800,129000,112100,110500
655,0,1824500,1218100,176100,111700,117000
656,0,1714400,1293600,128800,128700,102700
657,0,1487900,1105400,127100,107400,116900
658,0,2205200,1551900,234200,112800,199600
659,0,1718400,1284000,129400,137300,121400
660,0,1638500,1231900,105400,131500,145800
661,0,1382200,917500,215100,116500,116000
662,0,2107000,1721400,125400,123300,117300
663,0,1684200,1138000,183400,116000,226000
664,0,1457200,1065900,128500,120300,116900
665,0,1579800,1075200,183600,171800,112400
666,0,1717900,1310700,117500,118700,102400
667,0,2188800,1794600,123600,115400,117100
668,0,1632400,1090100,176400,218900,120100
669,0,1446800,1039000,137200,126000,109100
