tick,run,wholeUpdate,entityUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate
0,0,3384500,2368800,260300,210200,408300
1,0,993600,492800,171000,174400,115700
2,0,915500,488200,179200,72500,144500
3,0,570500,212700,102400,131400,82800
4,0,634900,354200,89000,62600,87900
5,0,2588600,2253700,80400,107200,100300
6,0,804400,446100,104800,81200,120600
7,0,498900,142900,82300,79800,105400
8,0,686300,411100,82200,67400,94900
9,0,587800,311600,95700,73400,82800
10,0,2177700,1831100,106600,60400,123800
11,0,573900,235300,101600,100000,96700
12,0,1111300,353900,546000,76200,100300
13,0,991900,682000,88300,96900,90500
14,0,715700,455300,87300,63500,80100
15,0,2115100,1747100,128400,88000,115500
16,0,751300,450900,91600,79100,92900
17,0,2190700,1219100,709100,86900,123100
18,0,3913900,3504500,131700,75400,133900
19,0,2698500,2269900,92600,103300,107800
20,0,1983400,1654000,99700,70000,107400
21,0,3903300,3477200,98700,94400,114400
22,0,2728700,2339700,99300,84900,137800
23,0,1423200,1088700,92600,97300,121300
24,0,2004800,1564900,202000,88100,112500
25,0,1431600,1082500,104400,85900,114800
26,0,3133400,2772100,102200,91800,132200
27,0,1085500,787100,83200,91800,90500
28,0,1288600,776800,101700,260200,103700
29,0,603500,250300,93100,114100,88900
30,0,985900,644300,84600,108300,94900
31,0,2178600,1832600,97300,83900,123800
32,0,1157500,809500,89900,111300,107500
33,0,687800,386300,89400,72400,104100
34,0,746000,395100,88500,95200,101000
35,0,513500,219600,99300,69700,91700
36,0,2180900,1839500,92300,93200,104100
37,0,504500,194300,94400,81500,101000
38,0,871200,467200,82300,189900,87000
39,0,563700,266100,87600,73100,82800
40,0,773600,443700,73000,95100,140400
41,0,442000,161000,90000,83900,86600
42,0,1997900,1706700,81900,78000,112800
43,0,516200,216000,93600,82600,103800
44,0,702400,400300,86100,87400,104600
45,0,529100,196800,99700,107600,92400
46,0,599100,300600,85200,77000,82400
47,0,1810100,1524900,98400,68400,98400
48,0,616100,312700,92600,80900,103500
49,0,487300,192600,84600,90800,78800
50,0,595800,331500,75300,67900,82700
51,0,514300,207600,80900,74800,92200
52,0,2017000,1705700,87000,72700,105300
53,0,563800,234000,94800,80300,106200
54,0,920700,313500,386900,73600,107100
55,0,948800,635800,98300,93400,82300
56,0,2007400,1603200,134500,67500,153700
57,0,821900,333800,144600,92000,107100
58,0,2699300,2157900,101800,96600,116400
59,0,1752400,1169200,105200,92600,148800
60,0,1553000,1180700,122000,106900,100800
61,0,1096700,799400,89200,88100,89000
62,0,986000,688800,89900,92400,83800
63,0,2505900,2224700,82300,76500,92600
64,0,877400,547400,86800,97900,108000
65,0,791700,510100,84300,79400,85100
66,0,948100,601900,98000,79300,98700
67,0,729000,392100,83800,84800,130000
68,0,2125200,1831300,93700,76800,97700
69,0,514700,186800,95600,105400,95700
70,0,757100,428000,93100,76200,91800
71,0,416600,153000,74400,77700,83600
72,0,585000,285700,93100,98100,85100
73,0,556300,211300,80500,84300,145000
74,0,2274800,1759700,96300,98200,283800
75,0,587600,235300,113000,101600,92600
76,0,676100,317400,87100,108900,117200
77,0,477400,178100,71900,76100,102400
78,0,640600,297400,86500,96900,95200
79,0,1949800,1616600,92300,71800,114700
80,0,1042000,590700,90100,253400,79100
81,0,588300,280100,75700,77700,94400
82,0,746900,420000,78900,106000,91200
83,0,437800,179100,74000,80300,91100
84,0,2390100,2079500,96000,100800,97300
85,0,568900,195800,96500,101700,95200
86,0,661700,372600,92000,94100,88600
87,0,442900,181900,79500,74600,83500
88,0,631200,337300,90500,90400,93100
89,0,438800,171200,84300,67500,84300
90,0,2038800,1725500,95500,76400,108700
91,0,481200,176800,94700,70500,112100
92,0,630400,348400,86700,82900,83600
93,0,397300,145400,84400,48100,100600
94,0,627900,321100,76800,67600,113600
95,0,2205800,1840200,107800,131600,102100
96,0,667800,328800,86000,88600,101800
97,0,809400,195300,416000,66500,96600
98,0,1003800,727400,75000,80800,78700
99,0,519900,259000,86900,54100,77800
100,0,2081000,1758800,130800,74500,97700
101,0,635700,328400,100100,72600,97200
102,0,2098200,1155700,725300,70100,104700
103,0,3685100,3211400,142300,148400,132900
104,0,2909800,2518800,83700,89700,177400
105,0,3453700,3068100,94600,87400,142800
106,0,2589200,2208400,114000,86900,98500
107,0,2738500,2382700,95000,87500,140500
108,0,1587600,1225000,93800,108800,120500
109,0,1847700,1433400,198400,78200,93300
110,0,1813100,1478300,99000,69900,116600
111,0,3398000,3001200,108400,90800,110500
112,0,1433400,1010700,137400,130300,108100
113,0,832900,518100,80200,83300,111300
114,0,673600,353700,99000,78300,111300
115,0,860100,499700,99400,106800,110400
116,0,2359700,2047700,89400,78200,105800
117,0,886300,548700,91300,106500,101600
118,0,862900,449300,92400,122500,110000
119,0,604700,211900,97000,121400,115900
120,0,768200,500200,80300,63900,86500
121,0,2173200,1828600,101700,116200,99700
122,0,893100,487600,87200,195800,86400
123,0,668400,351600,74300,119500,83500
124,0,797500,507200,79300,92200,85000
125,0,742400,426400,85400,90800,96500
126,0,657800,321800,109700,69800,94300
127,0,2137100,1831800,88600,97500,80800
128,0,722300,417200,89800,82900,102500
129,0,527400,206200,108100,79200,101500
130,0,663600,298800,82000,83700,144700
131,0,572400,284800,84500,99900,79200
132,0,2309500,1990200,102500,68200,117500
133,0,544400,237300,84200,95500,102100
134,0,603100,305800,86800,77600,95900
135,0,464600,183300,85800,71000,81700
136,0,761600,465400,93400,74900,88600
137,0,2297300,1922400,89400,103800,134400
138,0,727800,409600,100100,81700,82600
139,0,854500,226800,387600,76800,105900
140,0,1081700,804000,85100,78800,88500
141,0,679100,366400,83900,77300,98300
142,0,1014200,651600,131800,78600,96100
143,0,2185200,1814800,85300,85500,84500
144,0,1457400,1108500,89600,79300,97400
145,0,1077100,761400,95100,96600,107500
146,0,1247000,936900,88000,91100,113400
147,0,641800,346200,86900,90300,102300
148,0,2535200,2259400,88000,81500,86000
149,0,666500,329500,85900,72400,87000
150,0,720000,398900,92100,76300,99800
151,0,575600,245500,81400,96900,100600
152,0,757000,457600,95100,69200,84900
153,0,1944000,1650000,96200,65000,97300
154,0,678400,332600,98300,84500,97000
155,0,473500,190600,94800,66800,87200
156,0,859500,422300,96900,189800,96300
157,0,540200,198100,87900,121700,97800
158,0,715900,405300,75800,93400,88800
159,0,2110100,1714700,141900,98800,101600
160,0,964500,632500,102400,84300,109000
161,0,597100,273200,89600,119000,82100
162,0,677900,394700,94400,74100,80200
163,0,492500,199300,82500,102300,84700
164,0,2230700,1916900,98800,70500,116900
165,0,574700,229600,88300,123100,96500
166,0,672100,353400,87300,86100,84900
167,0,471700,181000,81000,89700,91200
168,0,693100,328600,74000,68300,196500
169,0,2111000,1751500,117000,107900,102400
170,0,670600,349600,104400,86300,92700
171,0,495500,195000,79200,72400,77800
172,0,582800,294200,77100,81800,82400
173,0,436100,155200,83400,77900,84400
174,0,574000,292800,82800,60300,97300
175,0,1884400,1592400,85800,73600,100200
176,0,1831100,1476800,122900,76400,110800
177,0,521600,158000,99600,130400,99900
178,0,608000,291400,91900,54500,99300
179,0,529900,180800,97500,102000,101000
180,0,2043200,1735800,102200,61900,122900
181,0,491100,188600,101900,79800,103800
182,0,905500,287100,432400,68300,102100
183,0,1042100,755000,80700,97800,86500
184,0,633600,396300,70700,57700,87100
185,0,2025600,1651300,155600,89000,100400
186,0,819500,485800,95400,87400,98900
187,0,1895200,1011600,669700,81000,97000
188,0,3914700,3622600,83300,65200,113800
189,0,2565500,2226000,110400,85300,116800
190,0,3521500,3142200,105300,78300,131400
191,0,2523800,2167600,108700,83300,130000
192,0,2845900,2519500,99400,72000,120900
193,0,1717000,1394600,91600,88900,112700
194,0,2186900,1762700,205700,85400,95000
195,0,2037500,1706600,84400,99100,109500
196,0,3786900,3418300,114500,74900,144000
197,0,1963800,1624900,94600,84400,112900
198,0,1299600,846100,84000,198700,114800
199,0,665900,320800,104200,82900,86100
200,0,1122300,792300,94200,101000,87600
201,0,2536200,2179400,100700,95300,96300
202,0,1541100,1143400,103900,125700,92300
203,0,964200,592900,97400,117700,117000
204,0,726000,365900,104900,115200,105600
205,0,604300,265800,83000,81200,150400
206,0,2306400,1940200,134600,97400,107200
207,0,955700,650600,95300,88200,90200
208,0,980800,579600,85300,203200,81600
209,0,657900,331400,94600,92900,95000
210,0,758200,415500,70800,91800,135900
211,0,512500,238300,83700,71700,82600
212,0,2183800,1892000,73100,88900,95000
213,0,1092800,743700,88400,71300,95300
214,0,713200,384600,102900,67600,85700
215,0,538300,213200,93400,98000,96700
216,0,703700,363300,84500,88400,99100
217,0,1910800,1598600,97400,76100,97700
218,0,942200,634700,92900,74700,90700
219,0,496100,180700,98500,70300,94000
220,0,615600,321900,80500,74300,99800
221,0,464400,173200,87700,67000,98400
222,0,1993900,1703900,81900,77300,80500
223,0,775600,463400,99800,74800,102200
224,0,981600,342200,408200,88000,106600
225,0,887700,594400,83800,72400,96800
226,0,771900,397500,94900,130500,95000
227,0,998900,662700,125800,75300,104300
228,0,2152000,1783700,88500,68800,98300
229,0,1506800,1189000,83700,75700,96100
230,0,1302400,997800,105200,69200,97200
231,0,1175300,829500,101700,80900,97800
232,0,877900,560400,93700,92300,91600
233,0,2640900,2313500,111200,92100,96300
234,0,1235100,874500,92700,85100,152800
235,0,635600,348700,86400,70600,104400
236,0,711500,442600,76300,70400,98000
237,0,675800,305700,168400,68100,107800
238,0,2146000,1776400,98500,93600,90300
239,0,988100,672500,98100,77800,87800
240,0,741700,439300,102600,84600,88300
241,0,562600,286800,93800,84500,77200
242,0,586300,304900,81300,95000,87100
243,0,456500,196800,77200,79200,83800
244,0,2130800,1775100,85700,107100,145100
245,0,904900,583200,107500,73500,114200
246,0,732200,323700,120100,121300,107000
247,0,529400,232700,88500,81700,97900
248,0,673900,340000,94500,121600,85100
249,0,1970200,1666500,97100,80200,96300
250,0,1288800,795900,96000,237000,101700
251,0,637400,322100,88200,91400,100800
252,0,896600,573900,96000,100200,91900
253,0,545700,252000,86100,81300,98800
254,0,2179100,1812900,107700,85000,145200
255,0,788900,485900,94500,88100,81800
256,0,739200,429900,80300,87700,100500
257,0,492800,206900,85400,75800,83700
258,0,692500,401800,78300,75000,80700
259,0,2371300,2056800,87600,70900,99600
260,0,627500,313500,101100,77800,102600
261,0,949900,612700,113700,68000,97200
262,0,680600,352800,97700,78700,90100
263,0,555500,301300,76200,67000,90100
264,0,565300,309000,68400,79800,91900
265,0,2075400,1835000,81400,57900,81700
266,0,1059100,753000,94500,70800,100500
267,0,868400,304900,383000,73600,84400
268,0,1282500,1023300,78800,76300,84700
269,0,789600,447600,98600,80300,117700
270,0,2317600,1918400,152400,100200,92500
271,0,1067800,742500,101800,63900,110800
272,0,2286500,1322700,720900,81900,104300
273,0,3500000,3143400,117900,62200,125900
274,0,2692300,2306500,101500,86300,116100
275,0,3205100,2866100,109900,82100,110000
276,0,2490000,2086700,123600,87600,128900
277,0,2619200,2160500,117800,107400,132000
278,0,1775900,1371600,105200,123700,115500
279,0,2223600,1807700,192100,71300,93000
280,0,1794500,1448500,126800,79400,111600
281,0,3325900,2987500,97200,94000,112400
282,0,1421200,1107500,90300,85900,110100
283,0,818400,501000,86300,87100,116200
284,0,619700,312300,96200,69500,116800
285,0,772100,457200,76100,99100,103500
286,0,2379100,2061400,100800,74600,90400
287,0,721500,388800,100900,104500,102900
288,0,697600,399500,82900,81400,106900
289,0,506200,166100,108000,101400,103700
290,0,578400,324500,63600,62000,89200
291,0,2261500,1876400,110500,94900,122400
292,0,931500,489900,87500,218100,92700
293,0,556800,265600,73100,101900,82800
294,0,687700,398100,82600,80400,92200
295,0,487600,201800,93400,81700,83800
296,0,2082500,1756700,89000,80500,127300
297,0,2294500,1911300,101700,119000,115300
298,0,802900,427500,86000,93200,90200
299,0,543000,216300,92400,72700,93800
300,0,710600,435800,71600,74000,91800
301,0,421200,146300,91800,73900,79200
302,0,2179400,1876500,113900,63600,93500
303,0,517300,220500,91700,73800,103900
304,0,562300,286100,79900,76000,79800
305,0,497400,209400,75200,72400,87500
306,0,638100,325700,85300,72500,92600
307,0,2005200,1706400,87900,72800,98400
308,0,604000,321400,96400,69800,82900
309,0,972200,229300,561300,66200,81400
310,0,1065000,745100,81800,67600,104500
311,0,611600,309000,102900,69500,89200
312,0,772300,412300,129900,83700,106000
313,0,2092200,1693800,79200,92100,100600
314,0,1614600,1253100,104800,70000,97600
315,0,1372100,1083400,89900,76100,88700
316,0,1348200,1063200,91400,73200,83800
317,0,653600,352100,82200,78500,104000
318,0,2551300,2193900,113400,77100,97600
319,0,763200,384700,101800,91800,99200
320,0,689400,373100,96700,85300,95600
321,0,576400,272300,75500,77100,82400
322,0,783100,447100,80000,78500,106300
323,0,2265400,1956400,116700,71200,94400
324,0,745000,466400,75400,89900,98300
325,0,585400,284200,108300,75700,99200
326,0,947200,521000,98700,222100,84200
327,0,637400,301000,100000,108700,107400
328,0,2482300,2143100,99700,123000,96700
329,0,687300,348600,86800,116400,101400
330,0,856800,556600,90600,74800,87000
331,0,577900,274200,79900,103800,86600
332,0,584800,318800,74600,71200,90600
333,0,490600,213800,82600,94300,78600
334,0,2204100,1897400,90200,77100,88800
335,0,551500,236600,107800,88700,92500
336,0,666400,329200,84000,95300,101500
337,0,492400,207000,80200,90100,87000
338,0,554400,276500,77000,75900,84300
339,0,1987700,1641200,93400,94300,115400
340,0,581100,318400,83500,77100,82000
341,0,475600,154500,79600,72500,93700
342,0,558000,311500,80100,61900,86800
343,0,476300,179200,84100,87800,104700
344,0,2200000,1908400,101300,69100,98000
345,0,507300,190800,98500,91200,96900
346,0,721400,407400,87900,73900,82800
347,0,813600,513600,81800,81000,105500
348,0,557400,281600,82800,60600,102300
349,0,475600,178600,79300,75000,103100
350,0,1947000,1666800,83400,58300,97200
351,0,650800,268100,105700,95100,102400
352,0,1004200,345000,414200,68900,135700
353,0,983700,657400,82900,115200,91200
354,0,736000,452900,94900,67300,81000
355,0,2029300,1673600,151900,87400,85600
356,0,846700,562100,83400,65200,98500
357,0,2019800,1045000,744500,83900,97300
358,0,4035100,3625400,108900,82100,112200
359,0,2480300,2108900,103800,83400,120700
360,0,3372200,3021200,113100,80100,115600
361,0,2313200,1863100,113500,185200,115700
362,0,2295400,1968700,111400,72400,112300
363,0,1428200,1116100,91900,95200,90900
364,0,2010300,1588000,173500,79700,128600
365,0,1681700,1318800,102000,99500,118200
366,0,3131600,2785200,94000,81300,111100
367,0,1168200,810000,112200,100200,106200
368,0,1057200,663900,78000,182700,101100
369,0,576900,249800,99700,84300,109900
370,0,947300,591700,90500,104200,87300
371,0,2153600,1815900,105000,85800,108900
372,0,1066000,703200,99400,109000,113500
373,0,492800,213400,81200,86700,85900
374,0,669900,347700,101900,98000,82600
375,0,503300,216700,77500,67400,104400
376,0,2236500,1901100,90700,102500,113500
377,0,590400,220300,94600,127900,101800
378,0,944500,461100,121300,179000,122800
379,0,634200,276200,87500,109400,93700
380,0,872700,566600,82700,90500,92100
381,0,502800,215700,82800,69700,81900
382,0,2033400,1710100,105600,80300,88100
383,0,503800,216500,83900,87700,98500
384,0,636400,338100,87000,87400,100300
385,0,462100,170100,93300,94200,83200
386,0,537300,281700,80900,65200,87400
387,0,1838600,1571400,74700,76300,98300
388,0,785800,411800,97900,166800,84600
389,0,530200,195800,77400,83500,129400
390,0,587600,290200,85200,73300,83200
391,0,450800,158600,82900,80700,86300
392,0,2060800,1786500,82900,67300,85500
393,0,445300,156100,86500,73100,99400
394,0,921500,331700,376100,69700,88600
395,0,945500,654700,73800,89000,86800
396,0,654900,350400,85800,73000,82200
397,0,775400,446600,131400,61700,90200
398,0,2361100,1976000,82800,77500,87200
399,0,1251800,900300,91000,70900,101800
400,0,1152900,847600,91100,80300,106900
401,0,1382900,1074200,98100,83000,98000
402,0,997400,711400,82500,70400,103600
403,0,2221200,1940400,100500,72100,82700
404,0,726200,459600,76200,73800,85300
405,0,571800,248300,79600,76600,81300
406,0,708400,414500,83700,72600,79000
407,0,573900,288900,83300,79000,96000
408,0,2220500,1927300,84800,72100,116400
409,0,543300,235400,95800,79800,103700
410,0,602700,316800,79800,69500,98200
411,0,546000,181000,85300,120500,95700
412,0,631700,317300,75800,100100,101800
413,0,1822200,1551600,89100,69000,86400
414,0,670500,331200,97200,104900,103100
415,0,569200,268400,88000,88500,101400
416,0,2194600,1868900,92300,92300,104000
417,0,687900,409300,81200,77500,79500
418,0,701500,338800,76900,118000,80700
419,0,2269000,1818300,91100,78100,225100
420,0,1035400,467500,171300,262200,95100
421,0,564700,233200,99800,102600,95300
422,0,639000,319900,97800,98500,101600
423,0,524900,179100,84200,77900,165200
424,0,2494500,2190000,84800,96200,99600
425,0,625300,314400,103500,78300,96600
426,0,679000,352300,81600,82500,93500
427,0,453200,191800,80100,64500,91600
428,0,634100,366500,85600,73300,91500
429,0,1846400,1580500,92900,58500,96900
430,0,637100,311800,88000,74300,112800
431,0,581000,254700,104400,77500,116000
432,0,596800,283000,94300,107500,87800
433,0,407400,148300,82900,73800,86800
434,0,533100,266500,73800,94200,78300
435,0,1855900,1592400,81100,59000,100900
436,0,594600,296200,96200,80300,100100
437,0,794800,188800,403100,65600,105100
438,0,1172000,771400,100600,80600,173000
439,0,623600,265100,98300,92400,103300
440,0,2274600,1888500,158000,91300,108600
441,0,712500,371100,89400,83000,106200
442,0,2166000,1194800,711100,84000,105800
443,0,4008600,3647700,92500,72500,164000
444,0,2834600,2481600,102400,93700,117300
445,0,3562800,3178600,112700,92100,139400
446,0,2660300,2289400,118500,81600,132900
447,0,2577300,2257800,95500,88100,100300
448,0,1685500,1346100,95100,93600,113400
449,0,2071300,1583200,223700,93600,123300
450,0,2398300,1970200,113200,89800,161100
451,0,3724000,3359100,89000,91200,126200
452,0,1866900,1513400,99400,86900,118400
453,0,833900,491700,94600,76400,118800
454,0,699600,337000,96500,83900,94300
455,0,719400,407300,78500,107100,85000
456,0,2426600,2058000,99200,76400,124400
457,0,1138300,796900,92100,116100,93700
458,0,847100,526500,88600,78800,85000
459,0,636800,243100,97200,116600,111000
460,0,910700,604200,87500,87900,101600
461,0,2649100,2325700,92000,101600,97500
462,0,1391100,959500,92600,224300,81700
463,0,637800,321900,77900,113100,96100
464,0,853000,569800,97500,76200,79600
465,0,506100,201600,76000,104000,76200
466,0,653200,330400,82400,84400,94600
467,0,2565100,2240500,108200,84800,96900
468,0,1228400,876400,84800,82400,142400
469,0,619700,230400,92000,85800,95500
470,0,614300,323100,85000,73300,86800
471,0,553900,233200,75200,73500,101000
472,0,2062300,1750100,91900,80400,98900
473,0,811000,533500,79800,69900,97600
474,0,598300,309500,92200,71300,86000
475,0,460100,186700,85700,68100,82600
476,0,533100,285200,72600,64500,80200
477,0,2114200,1762300,95600,134000,82800
478,0,1076400,714200,102000,84900,85900
479,0,889500,259000,406700,78000,95500
480,0,1060400,786300,86700,66100,95100
481,0,569200,279800,79100,89500,97400
482,0,2131800,1764800,162900,72700,100300
483,0,806400,318600,149000,89700,132600
484,0,1935100,1581300,84600,88000,104300
485,0,1298200,954100,125500,83200,105000
486,0,1304400,986200,87800,76500,93700
487,0,632400,355900,79800,77200,91700
488,0,2565500,2244800,111600,78100,115100
489,0,925300,578400,101300,77500,147600
490,0,778900,436200,98100,82200,100900
491,0,508300,254500,74500,72500,83500
492,0,728900,472300,75900,80500,77800
493,0,2192400,1898000,108400,55800,99300
494,0,1016700,730700,81600,71600,93700
495,0,584600,243400,78300,80200,145700
496,0,890300,484400,92800,182200,94300
497,0,642400,254200,78600,123100,144500
498,0,2375500,2062700,101300,72200,81900
499,0,629900,221100,119100,117600,115200
500,0,992000,690500,103800,74100,87800
501,0,669100,292100,96100,117700,98400
502,0,690900,362800,86300,96400,83600
503,0,540500,224300,91200,99300,101000
504,0,2102200,1820200,85500,69000,107500
505,0,1023200,624000,163100,103500,108600
506,0,649100,365000,94000,85100,85200
507,0,525100,209900,83700,113600,94400
508,0,626800,350100,95000,73400,81400
509,0,1965400,1658200,86900,87300,96800
510,0,921400,618000,97100,72500,94600
511,0,545100,255400,86400,79800,83800
512,0,614900,334400,80800,70500,91200
513,0,617400,287600,82300,83900,142600
514,0,2245900,1903700,113800,58700,100300
515,0,690400,316800,125800,83900,116800
516,0,975600,614300,94600,91600,100700
517,0,494600,174500,80000,93200,101700
518,0,595300,310200,78500,65500,84700
519,0,506600,201900,75100,89000,82400
520,0,1996700,1717000,79200,65800,114800
521,0,804100,502400,88200,92800,97400
522,0,893600,291200,413000,64400,106900
523,0,919300,625100,76700,87800,107300
524,0,927900,620900,98900,81900,100400
525,0,2197700,1804600,152000,106100,105800
526,0,1289300,951500,108200,74100,102600
527,0,1956300,1027500,732300,68900,99900
528,0,4020500,3705600,102100,69900,109300
529,0,2807700,2434000,102200,98900,133600
530,0,3741100,3352400,124100,83600,136500
531,0,3055400,2621500,115500,115400,108800
532,0,2574100,2266400,85200,74700,105600
533,0,1506500,1150700,99500,75700,96100
534,0,2081100,1660200,199400,75500,111700
535,0,1724400,1379000,99300,83900,126900
536,0,4653100,4292800,101500,86700,136400
537,0,1151900,815100,114700,92400,94100
538,0,1723500,1250400,95900,196700,82900
539,0,692200,316000,107900,92300,110900
540,0,973900,662000,84800,107700,87000
541,0,2140700,1825000,96600,76400,122300
542,0,1008500,649900,100600,111500,108600
543,0,957200,620200,97000,84500,114600
544,0,739400,374900,105300,114400,103800
545,0,616600,277400,88300,91700,106700
546,0,2119000,1774400,74300,112700,88600
547,0,612900,276900,106800,86000,97700
548,0,925000,523800,88100,206400,80400
549,0,570800,274000,76600,89100,90900
550,0,611400,317700,73000,81800,78900
551,0,492800,207000,82200,78200,95900
552,0,2590200,2252800,98100,84400,120900
553,0,708000,360900,106500,100300,99100
554,0,667400,365400,80600,79300,100700
555,0,462100,182200,81700,70100,99700
556,0,719900,391400,77600,74700,136000
557,0,2071300,1773600,93800,64200,98800
558,0,684100,352000,109300,68200,93100
559,0,535000,180700,95500,80000,103700
560,0,576400,308900,70200,65100,85500
561,0,431500,146600,74800,72500,79200
562,0,2228700,1918100,86500,62200,104400
563,0,529100,221100,87500,86400,94800
564,0,948600,343400,403700,76800,91000
565,0,853200,581500,77900,84000,79900
566,0,693400,415800,77500,71100,93000
567,0,2129000,1781200,126500,85500,99500
568,0,862800,480700,87800,81300,90700
569,0,1223000,869200,94400,88500,100700
570,0,1312900,989400,92900,91100,97100
571,0,1177300,862400,84800,88900,103800
572,0,721200,447500,87000,79500,78600
573,0,2673000,2369900,103300,71300,99400
574,0,961700,565100,110200,107400,110200
575,0,636700,334100,90200,85200,92300
576,0,790100,455600,96000,67900,110200
577,0,664100,305500,105400,117600,99900
578,0,2069700,1722800,86900,80800,117900
579,0,619000,262300,97600,87700,118300
580,0,646000,342100,95000,89500,101400
581,0,443200,146600,102700,92600,83100
582,0,620400,329500,85800,92800,93500
583,0,2211500,1927000,98100,74000,95800
584,0,718800,415400,78900,103600,100500
585,0,571000,244500,118700,77800,102800
586,0,654000,285600,98400,111800,103600
587,0,828200,572500,72200,79300,81600
588,0,757900,442900,95000,92100,107400
589,0,2284700,1960200,112500,86700,96800
590,0,1218000,739600,97600,241800,103800
591,0,625600,275700,80300,86500,101400
592,0,747200,432400,87300,100200,80400
593,0,489100,198100,77300,87800,85100
594,0,2137100,1769300,93400,85200,149600
595,0,495200,197200,97500,76400,86900
596,0,616600,316300,88400,73400,101700
597,0,501000,179700,87500,68200,78200
598,0,660800,320200,78500,96900,77500
599,0,1872200,1601000,82600,58000,81900
600,0,541600,271200,79300,67400,98300
601,0,485200,218900,85100,66000,82800
602,0,655500,329800,82700,73900,140800
603,0,442800,146000,80800,65400,128400
604,0,605500,307600,94800,70400,106300
605,0,2352000,2017900,97300,76000,123700
606,0,712400,374600,98800,76300,101100
607,0,829800,178000,440400,97900,80600
608,0,1101900,765900,115000,98600,96600
609,0,543800,271000,86000,63300,96400
610,0,2239800,1798500,164000,110300,97300
611,0,655500,317500,114600,67900,126800
612,0,2055900,1111800,697300,93500,100200
613,0,3715900,3316600,87600,92200,175800
614,0,2662600,2307800,105200,80900,122700
615,0,3488600,3122700,101500,90900,118600
616,0,2438000,2058600,120900,95700,105000
617,0,2645300,2205400,100500,85400,189000
618,0,1425200,1022100,115100,97700,113900
619,0,2005500,1495000,214300,83400,135500
620,0,1816400,1514200,99100,79900,90200
621,0,3236200,2851500,137000,69000,106800
622,0,1491600,1161500,90600,83000,83600
623,0,667200,362500,100700,92700,87900
624,0,658500,333000,103400,97200,103100
625,0,673700,374600,87600,105400,81600
626,0,2628700,2312500,108200,79200,111000
627,0,872300,523600,103400,110600,106900
628,0,815200,467400,96500,74000,153900
629,0,604000,253500,96600,113400,102000
630,0,746400,424500,99600,75300,103200
631,0,2112900,1806200,75200,98900,99300
632,0,898600,471100,90500,190200,104800
633,0,690700,359900,90200,110200,97600
634,0,693700,383900,86700,76600,89100
635,0,460600,172100,101800,80800,78700
636,0,2088200,1735200,110700,74200,109800
637,0,655100,297200,94000,118200,106800
638,0,700500,393500,93900,69000,91100
639,0,467200,173200,89700,77400,80000
640,0,571900,264700,70300,66100,138600
641,0,526300,182100,80100,75600,145700
642,0,1979400,1685400,73200,88400,95500
643,0,478000,196300,76300,72900,99600
644,0,610500,314900,78300,74100,94100
645,0,463600,171200,80700,65100,96500
646,0,560400,267000,93300,67200,80900
647,0,2092800,1814800,89300,58100,94400
648,0,650300,307000,83300,76000,152500
649,0,728600,170200,371800,71600,82800
650,0,983400,678700,93700,70600,96500
651,0,566200,245800,92900,75800,81600
652,0,2449600,2071100,160700,64100,103300
653,0,752200,299900,97000,101300,118600
654,0,1472600,1142500,99300,72100,80200
655,0,1301900,985000,88200,90600,103500
656,0,2380100,2085500,81500,81000,103500
657,0,727900,447200,73500,80000,93800
658,0,2849700,2461300,118900,80900,115400
659,0,1337800,1005100,98700,79700,92700
660,0,734500,463000,79200,80300,84500
661,0,700200,389600,80300,66400,81500
662,0,738000,431200,88100,79300,91000
663,0,2060600,1756000,104100,75500,94900
664,0,660600,350500,96000,72900,102100
665,0,501900,187900,86400,81500,103700
666,0,935300,483300,93700,200500,84900
667,0,567200,265400,84300,104700,83300
668,0,2112300,1843100,89400,79500,81400
669,0,526500,194300,96000,102800,97100
670,0,887400,512200,93700,124000,101000
671,0,544700,244200,80300,95700,95800
672,0,523800,271800,79500,76300,77800
673,0,419600,149200,73700,96100,86600
674,0,1982100,1711100,86500,70200,92000
675,0,621900,279500,98400,104600,114900
676,0,802300,486100,77300,89200,125000
677,0,805500,460000,123000,92800,94700
678,0,791400,431400,118400,85100,104100
679,0,1906300,1567600,90600,98800,101400
680,0,664500,351500,99600,84700,103100
681,0,535200,183800,95000,95000,105200
682,0,624800,317200,88200,81600,80400
683,0,503100,179300,80900,96200,131800
684,0,1969600,1704700,84000,58700,109900
685,0,479000,195700,99600,83800,84000
686,0,650900,375800,82200,79100,98600
687,0,488100,174900,107700,84100,101200
688,0,549600,275900,95200,78800,79700
689,0,479600,177100,80800,84000,94300
690,0,2032200,1749500,86500,68300,81100
691,0,561200,188200,139200,87700,102600
692,0,904100,260600,406300,77100,121700
693,0,895500,597000,81000,97500,88000
694,0,747700,432300,89600,68300,93100
695,0,2441600,2057700,149400,87900,118400
696,0,878200,521600,92900,83000,97900
697,0,2092300,1047100,786400,102200,96000
698,0,3979600,3595600,92100,77500,137800
699,0,2814500,2411000,106300,108800,113400
700,0,3718600,3411500,101300,67300,94300
701,0,2314000,1952000,119700,84300,114700
702,0,2734700,2408800,104400,75200,115200
703,0,1250700,940100,106200,78500,89400
704,0,1895400,1459400,190000,88700,120200
705,0,3084900,2744600,94300,102200,100800
706,0,1637700,1269000,101200,98800,89000
